Country,Economic Effectiveness,Economic Legitimacy,Effectiveness Score,Legitimacy Score,Political Effectiveness,Political Legitimacy,Security Effectiveness,Security Legitimacy,Social Effectiveness,Social Legitimacy,State Fragility Index,Year
Peru,1,2,3,5,1,1,1,1,0,1,8,2009
Peru,1,2,2,5,1,1,0,1,0,1,7,2010
Peru,1,2,2,5,0,1,1,1,0,1,7,2011
Peru,1,2,1,5,0,1,0,1,0,1,6,2012
Peru,1,2,1,5,0,1,0,1,0,1,6,2013
Peru,1,2,1,5,0,1,0,1,0,1,6,2014
Philippines,3,0,10,5,3,2,3,2,1,1,15,1995
Philippines,3,0,10,5,3,2,3,2,1,1,15,1996
Philippines,3,0,9,5,2,2,3,2,1,1,14,1997
Philippines,3,0,9,5,2,2,3,2,1,1,14,1998
Philippines,3,0,9,5,2,2,3,2,1,1,14,1999
Philippines,3,0,9,3,2,1,3,2,1,0,12,2000
Philippines,3,0,9,4,2,1,3,2,1,1,13,2001
Philippines,3,0,9,4,2,1,3,2,1,1,13,2002
Philippines,3,0,9,4,2,1,3,2,1,1,13,2003
Philippines,3,0,9,4,2,1,3,2,1,1,13,2004
Philippines,2,0,8,4,2,1,3,2,1,1,12,2005
Philippines,2,0,8,4,2,1,3,2,1,1,12,2006
Philippines,2,0,8,4,2,1,3,2,1,1,12,2007
Philippines,2,0,8,4,2,1,3,2,1,1,12,2008
Philippines,2,0,8,4,2,1,3,2,1,1,12,2009
Philippines,2,0,8,3,2,1,3,2,1,0,11,2010
Philippines,2,0,8,3,2,1,3,2,1,0,11,2011
Philippines,2,0,8,3,2,1,3,2,1,0,11,2012
Philippines,2,0,8,3,2,1,3,2,1,0,11,2013
Philippines,2,0,8,4,2,1,3,2,1,1,12,2014
Papua New Guinea,3,3,7,9,1,2,1,2,2,2,16,1995
Papua New Guinea,3,3,7,8,1,2,1,1,2,2,15,1996
Papua New Guinea,3,3,7,8,1,2,1,1,2,2,15,1997
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,1998
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,1999
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,2000
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,2001
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,2002
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,2003
Papua New Guinea,3,3,7,7,1,1,1,1,2,2,14,2004
Papua New Guinea,3,3,5,7,0,1,0,1,2,2,12,2005
Papua New Guinea,3,3,6,6,0,0,1,1,2,2,12,2006
Papua New Guinea,3,3,5,6,0,0,0,1,2,2,11,2007
Papua New Guinea,3,3,5,6,0,0,0,1,2,2,11,2008
Papua New Guinea,3,3,5,6,0,0,0,1,2,2,11,2009
Papua New Guinea,3,3,5,5,0,0,0,1,2,1,10,2010
Papua New Guinea,3,3,6,5,1,0,0,1,2,1,11,2011
Papua New Guinea,3,3,6,5,1,0,0,1,2,1,11,2012
Papua New Guinea,3,3,6,5,1,0,0,1,2,1,11,2013
Papua New Guinea,3,3,6,5,1,0,0,1,2,1,11,2014
Poland,1,0,3,0,2,0,0,0,0,0,3,1995
Poland,1,0,2,0,1,0,0,0,0,0,2,1996
Poland,1,0,2,0,1,0,0,0,0,0,2,1997
Poland,1,0,2,0,1,0,0,0,0,0,2,1998
Poland,1,0,2,0,1,0,0,0,0,0,2,1999
Poland,1,0,2,0,1,0,0,0,0,0,2,2000
Poland,1,0,1,0,0,0,0,0,0,0,1,2001
Poland,1,0,1,0,0,0,0,0,0,0,1,2002
Poland,1,0,1,0,0,0,0,0,0,0,1,2003
Poland,0,0,0,0,0,0,0,0,0,0,0,2004
Poland,0,0,0,0,0,0,0,0,0,0,0,2005
Poland,0,0,0,0,0,0,0,0,0,0,0,2006
Poland,0,0,0,0,0,0,0,0,0,0,0,2007
Poland,0,0,0,0,0,0,0,0,0,0,0,2008
Poland,0,0,0,0,0,0,0,0,0,0,0,2009
Poland,0,0,0,0,0,0,0,0,0,0,0,2010
Poland,0,0,0,0,0,0,0,0,0,0,0,2011
Poland,0,0,0,0,0,0,0,0,0,0,0,2012
Poland,0,0,0,0,0,0,0,0,0,0,0,2013
Poland,0,0,0,0,0,0,0,0,0,0,0,2014
Portugal,0,0,0,0,0,0,0,0,0,0,0,1995
Portugal,0,0,0,0,0,0,0,0,0,0,0,1996
Portugal,0,0,0,0,0,0,0,0,0,0,0,1997
Portugal,0,0,0,0,0,0,0,0,0,0,0,1998
Portugal,0,0,0,0,0,0,0,0,0,0,0,1999
Portugal,0,0,0,0,0,0,0,0,0,0,0,2000
Portugal,0,0,0,0,0,0,0,0,0,0,0,2001
Portugal,0,0,0,0,0,0,0,0,0,0,0,2002
Portugal,0,0,0,0,0,0,0,0,0,0,0,2003
Portugal,0,0,0,0,0,0,0,0,0,0,0,2004
Portugal,0,0,0,0,0,0,0,0,0,0,0,2005
Portugal,0,0,0,0,0,0,0,0,0,0,0,2006
Portugal,0,0,0,0,0,0,0,0,0,0,0,2007
Portugal,0,0,0,0,0,0,0,0,0,0,0,2008
Portugal,0,0,0,0,0,0,0,0,0,0,0,2009
Portugal,0,0,0,0,0,0,0,0,0,0,0,2010
Portugal,0,0,0,0,0,0,0,0,0,0,0,2011
Portugal,0,0,0,0,0,0,0,0,0,0,0,2012
Portugal,0,0,0,0,0,0,0,0,0,0,0,2013
Portugal,0,0,0,0,0,0,0,0,0,0,0,2014
"Korea, North",2,1,4,7,1,1,0,3,1,2,11,1995
"Korea, North",2,1,4,8,1,1,0,3,1,3,12,1996
"Korea, North",2,1,4,8,1,1,0,3,1,3,12,1997
"Korea, North",2,1,4,8,1,1,0,3,1,3,12,1998
"Korea, North",2,1,4,8,1,1,0,3,1,3,12,1999
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2000
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2001
"Korea, North",2,1,4,5,1,1,0,2,1,1,9,2002
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2003
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2004
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2005
"Korea, North",2,1,4,6,1,1,0,2,1,2,10,2006
"Korea, North",2,1,4,6,1,1,0,2,1,2,10,2007
"Korea, North",2,1,4,6,1,1,0,2,1,2,10,2008
"Korea, North",2,1,4,6,1,1,0,3,1,1,10,2009
"Korea, North",2,1,4,5,1,1,0,3,1,0,9,2010
"Korea, North",2,1,3,5,0,1,0,3,1,0,8,2011
"Korea, North",2,1,3,5,0,1,0,3,1,0,8,2012
"Korea, North",2,1,2,5,0,1,0,3,0,0,7,2013
"Korea, North",2,1,2,5,0,1,0,3,0,0,7,2014
Qatar,0,2,1,4,1,0,0,0,0,2,5,1995
Qatar,0,2,2,4,1,0,0,0,1,2,6,1996
Qatar,0,2,1,4,1,0,0,0,0,2,5,1997
Qatar,0,2,1,4,1,0,0,0,0,2,5,1998
Qatar,0,3,1,5,1,0,0,0,0,2,6,1999
Qatar,0,3,1,5,1,0,0,0,0,2,6,2000
Qatar,0,3,1,5,1,0,0,0,0,2,6,2001
Qatar,0,2,1,4,1,0,0,0,0,2,5,2002
Qatar,0,3,1,4,1,0,0,0,0,1,5,2003
Qatar,0,2,1,3,1,0,0,0,0,1,4,2004
Qatar,0,2,1,3,1,0,0,0,0,1,4,2005
Qatar,0,3,1,4,1,0,0,0,0,1,5,2006
Qatar,0,3,1,4,1,0,0,0,0,1,5,2007
Qatar,0,3,2,4,2,0,0,0,0,1,6,2008
Qatar,0,3,2,3,2,0,0,0,0,0,5,2009
Qatar,0,3,2,4,2,0,0,0,0,1,6,2010
Qatar,0,3,2,4,2,0,0,0,0,1,6,2011
Qatar,0,3,1,3,1,0,0,0,0,0,4,2012
Qatar,0,3,0,4,0,0,0,0,0,1,4,2013
Qatar,0,3,0,3,0,0,0,0,0,0,3,2014
"Korea, South",0,0,2,2,2,1,0,1,0,0,4,1995
"Korea, South",0,0,2,2,2,1,0,1,0,0,4,1996
"Korea, South",0,0,2,2,2,1,0,1,0,0,4,1997
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,1998
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,1999
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,2000
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,2001
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,2002
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,2003
"Korea, South",0,0,1,1,1,0,0,1,0,0,2,2004
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2005
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2006
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2007
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2008
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2009
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2010
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2011
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2012
"Korea, South",0,0,0,0,0,0,0,0,0,0,0,2013
"Korea, South",0,0,1,0,1,0,0,0,0,0,1,2014
Romania,1,0,4,5,2,3,0,1,1,1,9,1995
Romania,1,0,4,4,2,2,0,1,1,1,8,1996
Romania,1,0,4,4,2,2,0,1,1,1,8,1997
Romania,1,0,4,4,2,2,0,1,1,1,8,1998
Romania,1,0,4,4,2,2,0,1,1,1,8,1999
Romania,1,0,4,4,2,2,0,1,1,1,8,2000
Romania,1,0,4,4,2,2,0,1,1,1,8,2001
Romania,1,0,4,4,2,2,0,1,1,1,8,2002
Romania,1,0,4,4,2,2,0,1,1,1,8,2003
Romania,1,0,2,4,1,2,0,1,0,1,6,2004
Romania,1,0,2,4,1,2,0,1,0,1,6,2005
Romania,1,0,1,4,0,2,0,1,0,1,5,2006
Romania,1,0,1,4,0,2,0,1,0,1,5,2007
Romania,1,0,1,4,0,2,0,1,0,1,5,2008
Romania,1,0,1,4,0,2,0,1,0,1,5,2009
Romania,1,0,1,3,0,2,0,1,0,0,4,2010
Romania,1,0,1,3,0,2,0,1,0,0,4,2011
Romania,1,0,1,3,0,2,0,1,0,0,4,2012
Romania,1,0,1,3,0,2,0,1,0,0,4,2013
Romania,1,0,1,3,0,2,0,1,0,0,4,2014
Russia,1,1,5,5,2,1,1,3,1,0,10,1995
Russia,1,1,5,4,2,1,1,2,1,0,9,1996
Russia,1,2,5,5,2,1,1,2,1,0,10,1997
Russia,1,1,5,5,2,1,1,3,1,0,10,1998
Russia,1,2,5,6,2,1,1,3,1,0,11,1999
Russia,1,2,6,4,2,0,2,2,1,0,10,2000
Russia,1,2,6,4,2,0,2,2,1,0,10,2001
Russia,1,2,6,5,2,0,2,3,1,0,11,2002
Russia,1,2,6,4,2,0,2,2,1,0,10,2003
Russia,1,2,6,4,2,0,2,2,1,0,10,2004
Russia,1,2,5,4,2,0,2,2,0,0,9,2005
Russia,1,2,4,4,1,0,2,2,0,0,8,2006
Russia,1,2,4,4,1,0,2,2,0,0,8,2007
Russia,1,2,4,4,1,0,2,2,0,0,8,2008
Russia,1,2,4,4,1,0,2,2,0,0,8,2009
Russia,1,2,3,4,0,0,2,2,0,0,7,2010
Russia,1,2,3,4,0,0,2,2,0,0,7,2011
Russia,1,2,3,4,0,0,2,2,0,0,7,2012
Russia,1,2,3,4,0,0,2,2,0,0,7,2013
Russia,1,2,4,5,1,1,2,2,0,0,9,2014
Rwanda,4,3,11,11,2,2,2,3,3,3,22,1995
Rwanda,4,3,11,11,2,2,2,3,3,3,22,1996
Rwanda,4,3,11,11,2,2,2,3,3,3,22,1997
Rwanda,4,3,11,11,2,2,2,3,3,3,22,1998
Rwanda,4,3,11,11,2,2,2,3,3,3,22,1999
Rwanda,4,3,11,11,2,2,2,3,3,3,22,2000
Rwanda,4,3,11,11,2,2,2,3,3,3,22,2001
Rwanda,4,3,11,11,2,2,2,3,3,3,22,2002
Rwanda,4,3,11,11,2,2,2,3,3,3,22,2003
Rwanda,4,3,10,10,1,2,2,2,3,3,20,2004
Rwanda,4,3,10,9,1,2,2,1,3,3,19,2005
Rwanda,4,3,10,9,1,2,2,1,3,3,19,2006
Rwanda,4,3,10,9,2,2,2,1,2,3,19,2007
Rwanda,4,3,10,9,2,2,2,1,2,3,19,2008
Rwanda,4,3,9,8,1,2,2,1,2,2,17,2009
Rwanda,4,3,9,8,1,2,2,1,2,2,17,2010
Rwanda,4,3,9,8,1,2,2,1,2,2,17,2011
Rwanda,4,3,9,8,1,2,2,1,2,2,17,2012
Rwanda,4,3,9,8,1,2,2,1,2,2,17,2013
Rwanda,4,3,8,8,1,2,1,1,2,2,16,2014
South Africa,1,0,6,7,2,2,2,3,1,2,13,1995
South Africa,1,0,6,7,2,2,2,3,1,2,13,1996
South Africa,1,0,6,7,2,2,2,2,1,3,13,1997
South Africa,1,0,5,7,1,2,2,2,1,3,12,1998
South Africa,1,0,5,7,1,2,2,2,1,3,12,1999
South Africa,1,0,5,7,1,2,2,2,1,3,12,2000
South Africa,1,0,5,7,1,2,2,2,1,3,12,2001
South Africa,1,0,5,6,1,2,2,1,1,3,11,2002
South Africa,1,0,5,6,1,2,2,1,1,3,11,2003
South Africa,1,0,4,6,0,2,2,1,1,3,10,2004
South Africa,1,0,5,6,0,2,2,1,2,3,11,2005
South Africa,1,0,4,5,0,2,2,1,1,2,9,2006
South Africa,1,0,3,5,0,2,1,1,1,2,8,2007
South Africa,1,0,3,5,0,2,1,1,1,2,8,2008
South Africa,1,0,3,5,0,2,1,1,1,2,8,2009
South Africa,1,0,3,5,0,2,1,1,1,2,8,2010
South Africa,1,0,2,5,0,2,0,1,1,2,7,2011
South Africa,1,0,3,5,1,2,0,1,1,2,8,2012
South Africa,1,0,3,5,1,2,0,1,1,2,8,2013
South Africa,1,0,3,5,1,2,0,1,1,2,8,2014
El Salvador,2,1,6,5,0,1,2,2,2,1,11,1995
El Salvador,2,0,6,3,0,1,2,1,2,1,9,1996
El Salvador,2,1,6,5,0,1,2,1,2,2,11,1997
El Salvador,2,0,5,3,0,1,2,1,1,1,8,1998
El Salvador,2,0,5,3,0,1,2,1,1,1,8,1999
El Salvador,2,0,5,4,0,1,2,1,1,2,9,2000
El Salvador,2,0,6,4,0,1,2,1,2,2,10,2001
El Salvador,2,0,5,2,0,1,2,0,1,1,7,2002
El Salvador,2,0,5,3,0,1,2,1,1,1,8,2003
El Salvador,2,0,5,3,0,1,2,1,1,1,8,2004
El Salvador,2,0,5,3,0,1,2,1,1,1,8,2005
El Salvador,2,0,5,3,0,1,2,1,1,1,8,2006
El Salvador,1,0,3,3,0,1,1,1,1,1,6,2007
El Salvador,1,0,3,3,0,1,1,1,1,1,6,2008
El Salvador,2,0,3,3,0,1,0,1,1,1,6,2009
El Salvador,2,0,3,3,0,1,0,1,1,1,6,2010
El Salvador,2,0,3,3,0,1,0,1,1,1,6,2011
El Salvador,1,0,2,2,0,1,0,1,1,0,4,2012
El Salvador,1,0,2,2,0,1,0,1,1,0,4,2013
El Salvador,1,0,2,2,0,1,0,1,1,0,4,2014
Saudi Arabia,0,2,2,8,1,3,0,1,1,2,10,1995
Saudi Arabia,0,3,2,8,1,3,0,1,1,1,10,1996
Saudi Arabia,0,3,2,8,1,3,0,1,1,1,10,1997
Saudi Arabia,0,2,2,8,1,3,0,2,1,1,10,1998
Saudi Arabia,0,3,2,9,1,3,0,2,1,1,11,1999
Saudi Arabia,0,3,2,9,1,3,0,2,1,1,11,2000
Saudi Arabia,0,3,2,9,1,3,0,2,1,1,11,2001
Saudi Arabia,0,2,2,8,1,3,0,2,1,1,10,2002
Saudi Arabia,0,2,3,7,1,3,1,1,1,1,10,2003
Saudi Arabia,0,2,3,7,1,3,1,1,1,1,10,2004
Saudi Arabia,0,2,1,6,0,3,1,1,0,0,7,2005
Saudi Arabia,0,3,1,7,0,3,1,1,0,0,8,2006
Saudi Arabia,0,3,1,8,0,3,1,2,0,0,9,2007
Saudi Arabia,0,3,2,8,1,3,1,2,0,0,10,2008
Saudi Arabia,0,3,2,8,1,3,1,2,0,0,10,2009
Saudi Arabia,0,3,2,8,1,3,1,2,0,0,10,2010
Saudi Arabia,0,3,2,8,1,3,1,2,0,0,10,2011
Saudi Arabia,0,3,1,8,1,3,0,2,0,0,9,2012
Saudi Arabia,0,3,1,8,1,3,0,2,0,0,9,2013
Saudi Arabia,0,3,1,8,1,3,0,2,0,0,9,2014
Sudan (North),3,3,11,11,3,3,3,3,2,2,22,2012
Sudan (North),3,3,11,11,3,3,3,3,2,2,22,2013
Sudan (North),3,3,11,11,3,3,3,3,2,2,22,2014
Senegal,3,0,8,6,1,3,1,1,3,2,14,1995
Senegal,3,0,8,6,1,3,1,1,3,2,14,1996
Senegal,3,0,8,6,1,3,1,1,3,2,14,1997
Senegal,3,0,8,7,1,3,1,2,3,2,15,1998
Senegal,3,0,8,7,1,3,1,2,3,2,15,1999
Senegal,3,1,8,6,1,2,1,1,3,2,14,2000
Senegal,3,1,8,5,1,1,1,1,3,2,13,2001
Senegal,3,0,8,4,1,1,1,1,3,2,12,2002
Senegal,3,1,8,5,1,1,1,1,3,2,13,2003
Senegal,3,1,8,4,1,1,1,0,3,2,12,2004
Senegal,3,1,8,4,1,1,1,0,3,2,12,2005
Senegal,3,1,7,5,1,1,0,1,3,2,12,2006
Senegal,3,1,7,5,1,1,0,1,3,2,12,2007
Senegal,3,0,6,4,1,1,0,1,2,2,10,2008
Senegal,3,0,6,5,1,1,0,1,2,3,11,2009
Senegal,3,0,5,4,0,1,0,1,2,2,9,2010
Senegal,3,0,5,4,0,1,0,1,2,2,9,2011
Senegal,3,0,5,4,0,1,0,1,2,2,9,2012
Senegal,3,1,5,5,0,1,0,1,2,2,10,2013
Senegal,3,1,5,5,0,1,0,1,2,2,10,2014
Serbia,1,0,4,3,2,2,1,1,0,0,7,2006
Serbia,1,0,3,2,2,2,0,0,0,0,5,2007
Serbia,1,0,3,2,2,2,0,0,0,0,5,2008
Serbia,1,0,3,2,2,2,0,0,0,0,5,2009
Serbia,1,0,3,2,2,2,0,0,0,0,5,2010
Serbia,1,0,2,2,1,2,0,0,0,0,4,2011
Serbia,1,0,2,2,1,2,0,0,0,0,4,2012
Serbia,1,0,2,2,1,2,0,0,0,0,4,2013
Serbia,1,0,2,2,1,2,0,0,0,0,4,2014
Sierra Leone,4,3,11,12,2,3,2,3,3,3,23,1995
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,1996
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,1997
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,1998
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,1999
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,2000
Sierra Leone,4,3,12,12,3,3,2,3,3,3,24,2001
Sierra Leone,4,3,12,10,3,3,2,1,3,3,22,2002
Sierra Leone,4,3,12,11,3,3,2,2,3,3,23,2003
Sierra Leone,4,3,12,10,3,3,2,1,3,3,22,2004
Sierra Leone,4,3,12,10,3,3,2,1,3,3,22,2005
Sierra Leone,4,3,12,10,3,3,2,1,3,3,22,2006
Sierra Leone,4,3,12,8,3,1,2,1,3,3,20,2007
Sierra Leone,4,3,12,8,3,1,2,1,3,3,20,2008
Sierra Leone,4,3,11,8,3,1,1,1,3,3,19,2009
Sierra Leone,4,3,11,8,3,1,1,1,3,3,19,2010
Sierra Leone,4,3,11,8,3,1,1,1,3,3,19,2011
Sierra Leone,4,3,9,8,1,1,1,1,3,3,17,2012
Sierra Leone,3,3,7,7,0,1,1,1,3,2,14,2013
Sierra Leone,3,3,7,7,0,1,1,1,3,2,14,2014
Singapore,0,0,0,2,0,2,0,0,0,0,2,1995
Singapore,0,0,0,2,0,2,0,0,0,0,2,1996
Singapore,0,0,0,2,0,2,0,0,0,0,2,1997
Singapore,0,0,0,2,0,2,0,0,0,0,2,1998
Singapore,0,0,0,2,0,2,0,0,0,0,2,1999
Singapore,0,0,0,2,0,2,0,0,0,0,2,2000
Singapore,0,0,0,2,0,2,0,0,0,0,2,2001
Singapore,0,0,0,2,0,2,0,0,0,0,2,2002
Singapore,0,0,1,2,1,2,0,0,0,0,3,2003
Singapore,0,0,0,2,0,2,0,0,0,0,2,2004
Singapore,0,0,0,2,0,2,0,0,0,0,2,2005
Singapore,0,0,0,2,0,2,0,0,0,0,2,2006
Singapore,0,0,0,2,0,2,0,0,0,0,2,2007
Singapore,0,0,0,2,0,2,0,0,0,0,2,2008
Singapore,0,0,0,2,0,2,0,0,0,0,2,2009
Singapore,0,0,0,2,0,2,0,0,0,0,2,2010
Singapore,0,0,0,2,0,2,0,0,0,0,2,2011
Singapore,0,0,0,2,0,2,0,0,0,0,2,2012
Singapore,0,0,0,2,0,2,0,0,0,0,2,2013
Singapore,0,0,0,2,0,2,0,0,0,0,2,2014
Slovak Republic,0,0,1,3,1,3,0,0,0,0,4,1995
Slovak Republic,0,0,1,3,1,3,0,0,0,0,4,1996
Slovak Republic,0,0,1,3,1,3,0,0,0,0,4,1997
Slovak Republic,0,0,1,2,1,2,0,0,0,0,3,1998
Slovak Republic,0,0,1,1,1,1,0,0,0,0,2,1999
Slovak Republic,0,0,1,1,1,1,0,0,0,0,2,2000
Slovak Republic,0,0,1,1,1,1,0,0,0,0,2,2001
Slovak Republic,0,0,1,1,1,1,0,0,0,0,2,2002
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2003
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2004
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2005
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2006
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2007
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2008
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2009
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2010
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2011
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2012
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2013
Slovak Republic,0,0,0,1,0,1,0,0,0,0,1,2014
Slovenia,0,0,1,0,1,0,0,0,0,0,1,1995
Slovenia,0,0,1,0,1,0,0,0,0,0,1,1996
Slovenia,0,0,1,0,1,0,0,0,0,0,1,1997
Slovenia,0,0,1,0,1,0,0,0,0,0,1,1998
Slovenia,0,0,1,0,1,0,0,0,0,0,1,1999
Slovenia,0,0,1,0,1,0,0,0,0,0,1,2000
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2001
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2002
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2003
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2004
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2005
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2006
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2007
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2008
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2009
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2010
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2011
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2012
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2013
Slovenia,0,0,0,0,0,0,0,0,0,0,0,2014
Solomon Islands,2,3,4,5,0,1,0,0,2,1,9,1995
Solomon Islands,2,3,4,5,0,1,0,0,2,1,9,1996
Solomon Islands,3,3,5,5,0,1,0,0,2,1,10,1997
Solomon Islands,3,3,6,5,0,1,1,0,2,1,11,1998
Solomon Islands,3,3,6,5,0,1,1,0,2,1,11,1999
Solomon Islands,3,3,9,9,3,3,1,2,2,1,18,2000
Solomon Islands,3,3,9,9,3,3,1,2,2,1,18,2001
Solomon Islands,3,3,9,8,3,3,1,1,2,1,17,2002
Solomon Islands,3,3,7,5,1,0,1,1,2,1,12,2003
Solomon Islands,3,3,7,5,1,0,1,1,2,1,12,2004
Solomon Islands,3,3,7,4,1,0,1,0,2,1,11,2005
Solomon Islands,3,3,8,3,2,0,1,0,2,0,11,2006
Solomon Islands,3,3,8,3,2,0,1,0,2,0,11,2007
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2008
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2009
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2010
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2011
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2012
Solomon Islands,3,3,7,3,2,0,0,0,2,0,10,2013
Solomon Islands,3,3,6,3,1,0,0,0,2,0,9,2014
Somalia,4,3,12,12,3,3,2,3,3,3,24,1995
Somalia,4,3,12,12,3,3,2,3,3,3,24,1996
Somalia,4,3,12,11,3,3,2,2,3,3,23,1997
Somalia,4,3,12,11,3,3,2,2,3,3,23,1998
Somalia,4,3,12,11,3,3,2,2,3,3,23,1999
Somalia,4,3,12,11,3,3,2,2,3,3,23,2000
Somalia,4,3,12,11,3,3,2,2,3,3,23,2001
Somalia,4,3,12,11,3,3,2,2,3,3,23,2002
Somalia,4,3,12,11,3,3,2,2,3,3,23,2003
Somalia,4,3,12,11,3,3,2,2,3,3,23,2004
Somalia,4,3,12,11,3,3,2,2,3,3,23,2005
Somalia,4,3,12,11,3,3,2,2,3,3,23,2006
Somalia,4,3,12,12,3,3,2,3,3,3,24,2007
Somalia,4,3,13,12,3,3,3,3,3,3,25,2008
Somalia,4,3,13,12,3,3,3,3,3,3,25,2009
Somalia,3,3,12,12,3,3,3,3,3,3,24,2010
Somalia,3,3,12,12,3,3,3,3,3,3,24,2011
Somalia,3,3,10,10,1,1,3,3,3,3,20,2012
Somalia,3,3,10,10,1,1,3,3,3,3,20,2013
Somalia,3,3,10,10,1,1,3,3,3,3,20,2014
Spain,0,0,2,0,2,0,0,0,0,0,2,1995
Spain,0,0,1,0,1,0,0,0,0,0,1,1996
Spain,0,0,0,0,0,0,0,0,0,0,0,1997
Spain,0,0,0,0,0,0,0,0,0,0,0,1998
Spain,0,0,0,0,0,0,0,0,0,0,0,1999
Spain,0,0,0,0,0,0,0,0,0,0,0,2000
Spain,0,0,0,0,0,0,0,0,0,0,0,2001
Spain,0,0,0,1,0,0,0,1,0,0,1,2002
Spain,0,0,0,1,0,0,0,1,0,0,1,2003
Spain,0,0,0,1,0,0,0,1,0,0,1,2004
Spain,0,0,0,0,0,0,0,0,0,0,0,2005
Spain,0,0,0,0,0,0,0,0,0,0,0,2006
Spain,0,0,0,1,0,0,0,1,0,0,1,2007
Spain,0,0,0,1,0,0,0,1,0,0,1,2008
Spain,0,0,0,1,0,0,0,1,0,0,1,2009
Spain,0,0,0,1,0,0,0,1,0,0,1,2010
Spain,0,0,0,0,0,0,0,0,0,0,0,2011
Spain,0,0,0,0,0,0,0,0,0,0,0,2012
Spain,0,0,0,0,0,0,0,0,0,0,0,2013
Spain,0,0,0,0,0,0,0,0,0,0,0,2014
Sri Lanka,3,0,7,7,1,3,2,3,1,1,14,1995
Sri Lanka,3,0,7,7,1,3,2,3,1,1,14,1996
Sri Lanka,3,0,7,7,1,3,2,3,1,1,14,1997
Sri Lanka,3,0,7,7,1,3,2,3,1,1,14,1998
Sri Lanka,3,0,8,7,1,3,3,3,1,1,15,1999
Sri Lanka,3,0,8,7,1,3,3,3,1,1,15,2000
Sri Lanka,3,0,8,7,1,3,3,3,1,1,15,2001
Sri Lanka,3,0,8,6,1,3,3,2,1,1,14,2002
Sri Lanka,3,0,8,6,1,3,3,2,1,1,14,2003
Sri Lanka,3,0,8,6,1,3,3,2,1,1,14,2004
