ADA Accessible,ansi usable,city,congressional district,county,date,history.status,history.type,id,line 1,line 2,owned or leased,parking spaces,region id,state,status,type,zip
Yes,29081,BLAINE,1,WHATCOM,1-May-10,Not Evaluated,Field Not In Use,WA0132,BLAINE, ,OWNED,100,10,WA,ACTIVE,BUILDING,982309998
Yes,3675,OROVILLE,4,OKANOGAN,13-Dec-04,Not Evaluated,Field Not In Use,WA0134,33643 US HIGHWAY 97, ,OWNED,0,10,WA,ACTIVE,BUILDING,988449525
Yes,2051,SPOKANE,5,SPOKANE,7-Mar-06,Not Evaluated,Field Not In Use,WA0140,10710 N NEWPORT HWY, ,OWNED,0,10,WA,ACTIVE,BUILDING,992181642
Yes,4299,BLAINE,1,WHATCOM,1-Jan-06,Not Evaluated,Field Not In Use,WA0141,1550 H STREET, ,OWNED,0,10,WA,ACTIVE,BUILDING,982309169
Yes,59058,BLAINE,1,WHATCOM,20-Nov-08,Not Evaluated,Field Not In Use,WA0143,9901 PACIFIC HWY, ,OWNED,0,10,WA,ACTIVE,BUILDING,982309299
Will Conform,15284,LYNDEN,1,WHATCOM,1-Jan-86,Not Evaluated,Field Not In Use,WA0540,LYNDEN BORDER STATION, ,OWNED,18,10,WA,ACTIVE,BUILDING,982649998
Will Conform,2620,DANVILLE,5,FERRY,1-Jan-88,Not Evaluated,Field Not In Use,WA0550,"DANVILLE BORDER STATION,RURAL ROUT", ,OWNED,0,10,WA,ACTIVE,BUILDING,991219998
Will Conform,2922,CURLEW,5,FERRY,1-Jan-37,National Register Listed,Field Not In Use,WA0551,US BORDER STATION, ,OWNED,0,10,WA,ACTIVE,BUILDING,991189998
Will Conform,301,CURLEW,5,FERRY,1-Jan-37,Evaluated - Not Historic,Field Not In Use,WA0552,US BORDER STATION, ,OWNED,0,10,WA,ACTIVE,BUILDING,991189998
Will Conform,98,CURLEW,5,FERRY,1-Jan-37,National Register Listed,Field Not In Use,WA0553,US BORDER STATION, ,OWNED,0,10,WA,ACTIVE,BUILDING,991189998
Will Conform,4395,LAURIER,5,FERRY,1-Jan-36,National Register Listed,Field Not In Use,WA0601,US BORDER STATION, ,OWNED,4,10,WA,ACTIVE,BUILDING,991469998
Will Conform,2200,LAURIER,5,FERRY,1-Jan-36,National Register Listed,Field Not In Use,WA0602,US BORDER STATION, ,OWNED,0,10,WA,ACTIVE,BUILDING,991469998
Will Conform,1970,LAURIER,5,FERRY,1-Jan-36,National Register Listed,Field Not In Use,WA0603,US BORDER STATION, ,OWNED,0,10,WA,ACTIVE,BUILDING,991469998
Will Conform,7921,METALINE FALLS,5,PEND OREILLE,1-Jan-32,National Register Listed,Field Not In Use,WA0611,26781 HIGHWAY 31, ,OWNED,0,10,WA,ACTIVE,BUILDING,991539711
Will Conform,0,METALINE FALLS,5,PEND OREILLE,1-Jan-32,National Register Listed,Field Not In Use,WA0612,26781 HIGHWAY 31, ,OWNED,0,10,WA,ACTIVE,BUILDING,991539711
Will Conform,0,METALINE FALLS,5,PEND OREILLE,1-Jan-32,National Register Listed,Field Not In Use,WA0613,26781 HIGHWAY 31, ,OWNED,0,10,WA,ACTIVE,BUILDING,991539711
Will Conform,0,OROVILLE,4,OKANOGAN,1-Jan-94,Not Evaluated,Field Not In Use,WA0626,33643 HWY 97 N, ,OWNED,0,10,WA,ACTIVE,BUILDING,988449235
Will Conform,17250,SUMAS,1,WHATCOM,1-Jan-90,Not Evaluated,Field Not In Use,WA0653,CHERRY AND BOUNDARY, ,OWNED,40,10,WA,ACTIVE,BUILDING,982959900
Yes,79488,AUBURN,8,KING,1-Jan-65,Evaluated - Not Historic,Field Not In Use,WA0811,400 15TH ST SW, ,OWNED,2,10,WA,ACTIVE,BUILDING,980016505
Will Conform,19527,AUBURN,8,KING,1-Jan-85,Not Evaluated,Field Not In Use,WA0817,1901 C ST SW, ,OWNED,50,10,WA,ACTIVE,BUILDING,980017426
Will Conform,0,AUBURN,8,KING,1-Jan-91,Not Evaluated,Field Not In Use,WA0818,2801 C ST SW, ,OWNED,0,10,WA,ACTIVE,BUILDING,980017445
Yes,2906,AUBURN,8,KING,1-May-00,Not Evaluated,Field Not In Use,WA0819,2601 C ST SW, ,OWNED,60,10,WA,ACTIVE,BUILDING,980017401
Will Conform,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0821,2201 C ST SW, ,OWNED,471,10,WA,ACTIVE,BUILDING,980017424
Will Conform,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0822,2507 C ST SW, ,OWNED,0,10,WA,ACTIVE,BUILDING,980017423
Will Conform,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0823,2509 C ST SW,GSA CENTER,OWNED,0,10,WA,ACTIVE,BUILDING,980017414
Will Conform,174508,AUBURN,8,KING,1-Jan-53,Evaluated - Not Historic,Field Not In Use,WA0824,2701 C ST SW,GSA CENTER,OWNED,20,10,WA,ACTIVE,BUILDING,980017421
Will Conform,169526,AUBURN,8,KING,1-Jan-53,Evaluated - Not Historic,Field Not In Use,WA0825,2703 C ST SW,GSA CENTER,OWNED,20,10,WA,ACTIVE,BUILDING,980017422
No,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0830,2501 C ST SW, ,OWNED,10,10,WA,ACTIVE,LAND,980017414
Will Conform,194276,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0831,1901 C ST SW, ,OWNED,200,10,WA,ACTIVE,BUILDING,980017426
Will Conform,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0832,1903 C ST SW, ,OWNED,1,10,WA,ACTIVE,BUILDING,980017444
Will Conform,0,AUBURN,8,KING,1-Jan-44,Evaluated - Not Historic,Field Not In Use,WA0833,2203 C ST SW, ,OWNED,0,10,WA,ACTIVE,BUILDING,980017425
Will Conform,2147,AUBURN,8,KING,1-Jan-85,Not Evaluated,Field Not In Use,WA0834,2501 C ST SW, ,OWNED,0,10,WA,ACTIVE,BUILDING,980017414
Will Conform,326673,SEATTLE,7,KING,1-Jan-32,National Register Listed,Field Not In Use,WA0953,4735 E MARGINAL WAY S, ,OWNED,10,10,WA,ACTIVE,BUILDING,981342388
Will Conform,0,SEATTLE,7,KING,1-Jan-40,Evaluated - Not Historic,Field Not In Use,WA0954,4735 E MARGINAL WAY S, ,OWNED,0,10,WA,ACTIVE,LAND,981342388
Will Conform,5325,SEATTLE,7,KING,1-Jan-33,National Register Listed,Field Not In Use,WA0956,4735 E MARGINAL WAY S, ,OWNED,53,10,WA,ACTIVE,BUILDING,981342388
Yes,127751,SEATTLE,7,KING,7-Sep-12,Not Evaluated,Field Not In Use,WA0961,4735 E MARGINAL WAY S, ,OWNED,0,10,WA,ACTIVE,BUILDING,981342388
Will Conform,0,SEATTLE,7,KING,1-Jan-42,Evaluated - Not Historic,Field Not In Use,WA0984,4735 E MARGINAL WAY S, ,OWNED,342,10,WA,ACTIVE,STRUCTURE,981342388
Will Conform,170893,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7321,1200 6TH AVE, ,LEASED,27,10,WA,ACTIVE,BUILDING,981013123
Will Conform,9124,OLYMPIA,10,THURSTON,0,Not Evaluated,Field Not In Use,WA7405,711 S. CAPITOL WAY, ,LEASED,11,10,WA,ACTIVE,BUILDING,985011237
Will Conform,14115,TOPPENISH,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7410,FORT & HOSPITAL ROADS, ,LEASED,105,10,WA,ACTIVE,BUILDING,989489998
Will Conform,17383,WENATCHEE,8,CHELAN,0,Not Evaluated,Field Not In Use,WA7433,1104 N WESTERN AVE, ,LEASED,13,10,WA,ACTIVE,BUILDING,988011230
Will Conform,27380,TACOMA,6,PIERCE,0,Not Evaluated,Field Not In Use,WA7438,1201 PACIFIC AVE, ,LEASED,15,10,WA,ACTIVE,BUILDING,984024301
Will Conform,0,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7487,1111 3RD AVE, ,LEASED,62,10,WA,ACTIVE,STRUCTURE,981013292
Will Conform,7551,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7510,2001 6TH AVE, ,LEASED,9,10,WA,ACTIVE,BUILDING,981212855
Will Conform,42065,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7561,402 E YAKIMA AVE, ,LEASED,75,10,WA,ACTIVE,BUILDING,989015407
Will Conform,11837,BELLEVUE,9,KING,0,Not Evaluated,Field Not In Use,WA7565,520 112TH AVE NE, ,LEASED,42,10,WA,ACTIVE,BUILDING,980045558
Will Conform,11070,TACOMA,6,PIERCE,0,Not Evaluated,Field Not In Use,WA7566,1145 BROADWAY, ,LEASED,31,10,WA,ACTIVE,BUILDING,984023583
Yes,102407,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7584,1000 2ND AVE, ,LEASED,177,10,WA,ACTIVE,BUILDING,981041094
Will Conform,139557,TACOMA,6,PIERCE,1-Jan-11,National Register Listed,Field Not In Use,WA7587,1717 PACIFIC AVE, ,LEASED,27,10,WA,ACTIVE,BUILDING,984023234
Will Conform,3033,SPOKANE,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7588,3408 E MAIN AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,992024730
Will Conform,580,FRIDAY HARBOR,2,SAN JUAN,0,Not Evaluated,Field Not In Use,WA7589,271 FRONT ST., ,LEASED,2,10,WA,ACTIVE,BUILDING,982509800
Will Conform,185095,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7594,701 5TH AVE, ,LEASED,64,10,WA,ACTIVE,BUILDING,981047097
Will Conform,178182,RENTON,9,KING,0,Not Evaluated,Field Not In Use,WA7595,1601 LIND AVE SW, ,LEASED,684,10,WA,ACTIVE,BUILDING,980573356
Will Conform,9882,EVERETT,2,SNOHOMISH,0,Not Evaluated,Field Not In Use,WA7598,3020 RUCKER AVE, ,LEASED,6,10,WA,ACTIVE,BUILDING,982013900
Will Conform,1040,BELLEVUE,9,KING,0,Not Evaluated,Field Not In Use,WA7605,155 108TH AVE NE, ,LEASED,0,10,WA,ACTIVE,BUILDING,980045928
Will Conform,5216,TACOMA,10,PIERCE,0,Not Evaluated,Field Not In Use,WA7613,9116 GRAVELLY LK. DR SW, ,LEASED,16,10,WA,ACTIVE,BUILDING,984993112
Will Conform,38434,OLYMPIA,10,THURSTON,0,Not Evaluated,Field Not In Use,WA7618,1835 BLACK LAKE BLVD SW, ,LEASED,211,10,WA,ACTIVE,BUILDING,985125607
Will Conform,3712,EVERETT,2,SNOHOMISH,0,Not Evaluated,Field Not In Use,WA7636,2731 WETMORE AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,982013571
Will Conform,3931,KIRKLAND,1,KING,0,Not Evaluated,Field Not In Use,WA7638,11410 NE 122ND WAY, ,LEASED,8,10,WA,ACTIVE,BUILDING,980346945
Will Conform,2640,PUYALLUP,10,PIERCE,0,Not Evaluated,Field Not In Use,WA7639,1011 E MAIN, ,LEASED,24,10,WA,ACTIVE,BUILDING,983726779
Will Conform,6675,SEATAC,9,KING,0,Not Evaluated,Field Not In Use,WA7650,2800 S 192ND ST, ,LEASED,12,10,WA,ACTIVE,BUILDING,981885100
Will Conform,3007,OLYMPIA,10,THURSTON,0,Not Evaluated,Field Not In Use,WA7651,720 OLEARY ST NW, ,LEASED,8,10,WA,ACTIVE,BUILDING,985029593
Will Conform,9807,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7655,3701 RIVER RD, ,LEASED,43,10,WA,ACTIVE,BUILDING,989027306
Will Conform,7050,SPOKANE,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7658,1124 W RIVERSIDE AVE, ,LEASED,20,10,WA,ACTIVE,BUILDING,992011132
Will Conform,6186,AIRWAY HEIGHTS,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7664,13026 W MCFARLANE RD, ,LEASED,7,10,WA,ACTIVE,BUILDING,990015046
Will Conform,900,PORT ANGELES,6,CLALLAM,0,Not Evaluated,Field Not In Use,WA7665,1601 E FRONT ST,"BLDG B,C",LEASED,4,10,WA,ACTIVE,BUILDING,983624646
Will Conform,3922,LACEY,10,THURSTON,1-Jan-93,Not Evaluated,Field Not In Use,WA7682,300 DESMOND DR SE, ,LEASED,3,10,WA,ACTIVE,BUILDING,985031274
Will Conform,12060,SPOKANE,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7689,11103 E MONTGOMERY DR, ,LEASED,37,10,WA,ACTIVE,BUILDING,992064779
Will Conform,106566,RICHLAND,4,BENTON,0,Not Evaluated,Field Not In Use,WA7691,2420 STEVENS DRIVE, ,LEASED,659,10,WA,ACTIVE,BUILDING,993541786
Will Conform,94757,RICHLAND,4,BENTON,0,Not Evaluated,Field Not In Use,WA7693,2440 STEVENS DRIVE, ,LEASED,375,10,WA,ACTIVE,BUILDING,993541786
Will Conform,1380,BOTHELL,1,KING,0,Not Evaluated,Field Not In Use,WA7694,19110 BOTHELL WAY NE,SUITE 201,LEASED,16,10,WA,ACTIVE,BUILDING,980112970
Will Conform,4169,REDMOND,1,KING,0,Not Evaluated,Field Not In Use,WA7703,14852 NE 95TH ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,980522541
Will Conform,5441,HOQUIAM,6,GRAYS HARBOR,0,Not Evaluated,Field Not In Use,WA7705,820 SIMPSON AVE, ,LEASED,40,10,WA,ACTIVE,BUILDING,985503813
Will Conform,37362,RICHLAND,4,BENTON,0,Not Evaluated,Field Not In Use,WA7707,351 FIRST ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,988370258
Will Conform,12349,BLAINE,1,WHATCOM,0,Not Evaluated,Field Not In Use,WA7714,808 HARRISON AVE, ,LEASED,25,10,WA,ACTIVE,BUILDING,982304105
Will Conform,35035,VANCOUVER,3,CLARK,0,Not Evaluated,Field Not In Use,WA7719,10600 NE 51ST CIR, ,LEASED,167,10,WA,ACTIVE,BUILDING,986825419
Will Conform,9745,OLYMPIA,10,THURSTON,0,Not Evaluated,Field Not In Use,WA7721,402 YAUGER WAY SW, ,LEASED,0,10,WA,ACTIVE,BUILDING,985028660
Will Conform,4976,TUKWILA,9,KING,0,Not Evaluated,Field Not In Use,WA7731,14240 INTERURBAN AVE S, ,LEASED,0,10,WA,ACTIVE,BUILDING,981684659
Will Conform,32714,LACEY,10,THURSTON,0,Not Evaluated,Field Not In Use,WA7732,510 DESMOND DR SE, ,LEASED,153,10,WA,ACTIVE,BUILDING,985031263
Will Conform,2023,VANCOUVER,3,CLARK,0,Not Evaluated,Field Not In Use,WA7741,2119 SE COLUMBIA WAY, ,LEASED,2,10,WA,ACTIVE,BUILDING,986618037
Will Conform,2494,VANCOUVER,3,CLARK,0,Not Evaluated,Field Not In Use,WA7743,1111 MAIN ST, ,LEASED,2,10,WA,ACTIVE,BUILDING,986602990
Yes,2608,SPOKANE,5,SPOKANE,5-Feb-68,Not Evaluated,Field Not In Use,WA7748,801 W. RIVERSIDE AVENUE, ,LEASED,0,10,WA,ACTIVE,BUILDING,992010908
Yes,3399,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7751,107 S 7TH AVE,SUITE 200,LEASED,3,10,WA,ACTIVE,BUILDING,989023385
Yes,9232,EVERETT,2,SNOHOMISH,0,Not Evaluated,Field Not In Use,WA7763,2707 COLBY AVE, ,LEASED,13,10,WA,ACTIVE,BUILDING,982013528
Yes,3125,POULSBO,6,KITSAP,0,Not Evaluated,Field Not In Use,WA7764,10275 CENTRAL VALLEY RD NW, ,LEASED,3,10,WA,ACTIVE,BUILDING,983708195
Yes,6960,LYNNWOOD,2,SNOHOMISH,0,Not Evaluated,Field Not In Use,WA7765,18905 33RD AVE W, ,LEASED,0,10,WA,ACTIVE,BUILDING,980364715
Yes,11140,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7767,801 FRUITVALE BLVD, ,LEASED,68,10,WA,ACTIVE,BUILDING,989021467
Will Conform,4200,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7769,3402 W WASHINGTON AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,989031172
Yes,110690,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7771,1110 3RD AVE, ,LEASED,75,10,WA,ACTIVE,BUILDING,981012900
Yes,16000,TACOMA,6,PIERCE,0,Not Evaluated,Field Not In Use,WA7772,2608 S 47TH ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,984096425
Yes,6110,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7773,13510 AURORA AVE N, ,LEASED,0,10,WA,ACTIVE,BUILDING,981337522
Yes,7023,BURIEN,7,KING,0,Not Evaluated,Field Not In Use,WA7774,151 SW 156TH ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,981664503
Yes,2478,ENUMCLAW,8,KING,0,Not Evaluated,Field Not In Use,WA7784,450 ROOSEVELT AVE E, ,LEASED,17,10,WA,ACTIVE,BUILDING,980229240
Yes,7900,PUYALLUP,10,PIERCE,0,Not Evaluated,Field Not In Use,WA7788,811 S HILL PARK DR, ,LEASED,0,10,WA,ACTIVE,BUILDING,983731432
Yes,5970,SPOKANE,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7799,1313 N ATLANTIC ST, ,LEASED,18,10,WA,ACTIVE,BUILDING,992012303
Yes,4229,KENNEWICK,4,BENTON,0,Not Evaluated,Field Not In Use,WA7804,7601 W CLEARWATER AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,993361677
No,654,BELLINGHAM,2,WHATCOM,0,Not Evaluated,Field Not In Use,WA7808,2825 ROEDER AVE, ,LEASED,3,10,WA,ACTIVE,BUILDING,982252053
Yes,2600,PORT ANGELES,6,CLALLAM,0,Not Evaluated,Field Not In Use,WA7814,1921 W HIGHWAY 101, ,LEASED,4,10,WA,ACTIVE,BUILDING,983639333
Will Conform,7500,WALLA WALLA,5,WALLA WALLA,0,Not Evaluated,Field Not In Use,WA7816,725 E ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,993627409
Yes,33986,VANCOUVER,3,CLARK,0,Not Evaluated,Field Not In Use,WA7818,1300 SE CARDINAL CT,BLDG 10,LEASED,126,10,WA,ACTIVE,BUILDING,986839589
Yes,2590,ELLENSBURG,8,KITTITAS,0,Not Evaluated,Field Not In Use,WA7822,304 S WATER ST,STE 201,LEASED,4,10,WA,ACTIVE,BUILDING,989263617
Yes,5057,CENTRALIA,3,LEWIS,0,Not Evaluated,Field Not In Use,WA7824,1821 COOKS HILL RD,SUITE 100,LEASED,0,10,WA,ACTIVE,BUILDING,985318100
Yes,1745,BELLINGHAM,1,WHATCOM,1-Jun-07,Not Evaluated,Field Not In Use,WA7825,4300 MITCHELL WAY, ,LEASED,10,10,WA,ACTIVE,BUILDING,982267699
Yes,11417,SILVERDALE,6,KITSAP,0,Not Evaluated,Field Not In Use,WA7829,9594 MICKELBERRY RD NW, ,LEASED,41,10,WA,ACTIVE,BUILDING,983838339
Yes,50898,RENTON,9,KING,0,Not Evaluated,Field Not In Use,WA7840,1801 LIND AVE SW, ,LEASED,260,10,WA,ACTIVE,BUILDING,980573368
Yes,2877,ANACORTES,2,SKAGIT,0,Not Evaluated,Field Not In Use,WA7841,1019 Q AVE,(CAP SANTE BOAT HAVEN),LEASED,10,10,WA,ACTIVE,BUILDING,982214100
Will Conform,4556,PORT ANGELES,6,CLALLAM,0,Not Evaluated,Field Not In Use,WA7842,115 E RAILROAD AVE, ,LEASED,5,10,WA,ACTIVE,BUILDING,983622925
Yes,11337,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7847,415 N 3RD ST, ,LEASED,14,10,WA,ACTIVE,BUILDING,989012331
Yes,3004,BELLINGHAM,2,WHATCOM,0,Not Evaluated,Field Not In Use,WA7849,114 WEST MAGNOLIA, ,LEASED,0,10,WA,ACTIVE,BUILDING,982272212
Yes,12460,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7850,400 N 34TH ST, ,LEASED,13,10,WA,ACTIVE,BUILDING,981038600
Yes,0,ISSAQUAH,9,KING,0,Not Evaluated,Field Not In Use,WA7851,6501 173RD SE, ,LEASED,2,10,WA,ACTIVE,STRUCTURE,980279998
Yes,15,TACOMA,9,PIERCE,0,Not Evaluated,Field Not In Use,WA7852,5913 6TH STREET NE, ,LEASED,0,10,WA,ACTIVE,BUILDING,984222015
Yes,5177,SPOKANE,5,SPOKANE,0,Not Evaluated,Field Not In Use,WA7854,9000 W AIRPORT DR, ,LEASED,18,10,WA,ACTIVE,BUILDING,992249437
Yes,1500,BELLINGHAM,1,WHATCOM,0,Not Evaluated,Field Not In Use,WA7857,4201 MITCHELL WAY, ,LEASED,34,10,WA,ACTIVE,BUILDING,982269148
Yes,20535,SEATAC,9,KING,2-Oct-02,Not Evaluated,Field Not In Use,WA7858,17801 PACIFIC HWY SOUTH, ,LEASED,0,10,WA,ACTIVE,BUILDING,981581202
Yes,660,PULLMAN,5,WHITMAN,0,Not Evaluated,Field Not In Use,WA7861,3200 AIRPORT COMPLEX N, ,LEASED,0,10,WA,ACTIVE,BUILDING,991638974
Yes,410,EAST WENATCHEE,4,DOUGLAS,0,Not Evaluated,Field Not In Use,WA7862,1 PANGBORN RD, ,LEASED,0,10,WA,ACTIVE,BUILDING,988029233
Yes,862,YAKIMA,4,YAKIMA,0,Not Evaluated,Field Not In Use,WA7864,2400 W WASHINGTON AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,989031134
Yes,700,WALLA WALLA,5,WALLA WALLA,0,Not Evaluated,Field Not In Use,WA7865,45 TERMINAL LOOP, ,LEASED,0,10,WA,ACTIVE,BUILDING,993629570
Yes,748,PASCO,4,FRANKLIN,0,Not Evaluated,Field Not In Use,WA7866,3601 N 20TH AVE, ,LEASED,0,10,WA,ACTIVE,BUILDING,993013300
Yes,8857,TACOMA,6,PIERCE,0,Not Evaluated,Field Not In Use,WA7870,949 MARKET ST, ,LEASED,26,10,WA,ACTIVE,BUILDING,984023616
Yes,2546,PASCO,4,FRANKLIN,0,Not Evaluated,Field Not In Use,WA7871,2815 SAINT ANDREWS LOOP,SUITES 4D & 4E,LEASED,12,10,WA,ACTIVE,BUILDING,993013480
Yes,8000,TACOMA,6,PIERCE,0,Not Evaluated,Field Not In Use,WA7874,1331 BROADWAY,4TH FLOOR,LEASED,4,10,WA,ACTIVE,BUILDING,984023410
Yes,106619,TUKWILA,9,KING,0,Not Evaluated,Field Not In Use,WA7878,12500 TUKWILA INTERNATIONAL BLVD, ,LEASED,240,10,WA,ACTIVE,BUILDING,981682506
Yes,8000,SEATTLE,7,KING,0,Not Evaluated,Field Not In Use,WA7879,701 PIKE ST, ,LEASED,16,10,WA,ACTIVE,BUILDING,981013924
Yes,18907,VANCOUVER,3,CLARK,1-Jan-04,Not Evaluated,Field Not In Use,WA7882,1211 SE CARDINAL CT, ,LEASED,93,10,WA,ACTIVE,BUILDING,986839658
Yes,8300,BELLINGHAM,2,WHATCOM,17-Oct-08,Not Evaluated,Field Not In Use,WA7883,710 ALABAMA ST, ,LEASED,0,10,WA,ACTIVE,BUILDING,982253829
Yes,34653,SEATTLE,9,KING,0,Not Evaluated,Field Not In Use,WA7886,1620 S 92ND PL, ,LEASED,23,10,WA,ACTIVE,BUILDING,981085134
Yes,21720,SEATTLE,7,KING,0,National Register Listed,Field Not In Use,WA7888,319 2ND AVE S, ,LEASED,0,10,WA,ACTIVE,BUILDING,981042618
