1st Household Weight,1st Household Weight Description,2nd Household Weight,2nd Household Weight Description,Alpha Carotene,Ash,Beta Carotene,Beta Cryptoxanthin,Calcium,Carbohydrate,Category,Cholesterol,Choline,Copper,Description,Fiber,Iron,Kilocalories,Lutein and Zeaxanthin,Lycopene,Magnesium,Manganese,Monosaturated Fat,Niacin,Nutrient Data Bank Number,Pantothenic Acid,Phosphorus,Polysaturated Fat,Potassium,Protein,Refuse Percentage,Retinol,Riboflavin,Saturated Fat,Selenium,Sodium,Sugar Total,Thiamin,Total Lipid,Vitamin A - IU,Vitamin A - RAE,Vitamin B12,Vitamin B6,Vitamin C,Vitamin E,Vitamin K,Water,Zinc
245.0,1 cup,980,1 quart,0,0.77,0,0,128,4.97,MILK,8,0,0.008,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL&VIT A",0.0,0.05,51,0,0,14,0.002,0.555,0.09,1080,0.336,100,0.071,162,3.48,0,55,0.173,1.195,2.3,52,0.0,0.04,1.92,204,56,0.38,0.045,1.0,0.0,0.0,88.86,0.4
246.0,1 cup,984,1 quart,0,0.87,3,0,143,5.49,MILK,8,0,0.008,"MILK,RED FAT,FLUID,2% MILKFAT,PROT FORT,W/ VIT A",0.0,0.06,56,0,0,16,0.002,0.572,0.101,1081,0.376,112,0.074,182,3.95,0,0,0.194,1.232,2.6,59,5.260000229,0.045,1.98,5,0,0.43,0.051,1.1,0.04,0.1,87.71,0.45
244.0,1 cup,30,1 fl oz,0,0.75,2,0,119,4.99,MILK,5,18,0.01,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ VIT A",0.0,0.03,42,0,0,11,0.003,0.277,0.093,1082,0.361,95,0.035,150,3.37,0,58,0.185,0.633,3.3,44,5.199999809,0.02,0.97,196,58,0.44,0.037,0.0,0.01,0.1,89.92,0.42
245.0,1 cup,980,1 quart,0,0.77,0,0,128,4.97,MILK,4,0,0.01,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ NONFAT MILK SOL&VIT A",0.0,0.05,43,0,0,14,0.002,0.28,0.09,1083,0.336,100,0.036,162,3.48,0,58,0.173,0.604,2.3,52,0.0,0.04,0.97,204,59,0.38,0.045,1.0,0.0,0.0,89.81,0.4
246.0,1 cup,984,1 quart,0,0.86,0,0,142,5.52,MILK,4,0,0.01,"MILK,LOWFAT,FLUID,1% MILKFAT,PROT FORT,W/ VIT A",0.0,0.06,48,0,0,16,0.002,0.338,0.1,1084,0.373,111,0.043,180,3.93,0,61,0.192,0.728,2.5,58,0.0,0.045,1.17,203,61,0.43,0.05,1.2,0.0,0.0,88.74,0.45
245.0,1 cup,31,1 fl oz,0,0.75,0,0,125,4.96,MILK,2,16,0.013,"MILK,NONFAT,FLUID,W/ VIT A (FAT FREE OR SKIM)",0.0,0.03,34,0,0,11,0.003,0.021,0.094,1085,0.357,101,0.003,156,3.37,0,61,0.182,0.051,3.1,42,5.090000153,0.045,0.08,204,61,0.53,0.037,0.0,0.01,0.0,90.84,0.42
245.0,1 cup,31,1 fl oz,0,0.78,0,0,129,5.02,MILK,2,16,0.011,"MILK,NONFAT,FLUID,W/ NONFAT MILK SOL&VIT A (FAT FREE/SKIM)",0.0,0.05,37,0,0,15,0.002,0.065,0.091,1086,0.339,104,0.009,171,3.57,0,61,0.175,0.162,2.2,53,5.019999981,0.041,0.25,203,61,0.39,0.046,1.0,0.0,0.0,90.38,0.41
246.0,1 cup,984,1 quart,0,0.87,0,0,143,5.56,MILK,2,0,0.011,"MILK,NONFAT,FLUID,PROT FORT,W/ VIT A (FAT FREE/SKIM)",0.0,0.06,41,0,0,16,0.002,0.065,0.101,1087,0.376,112,0.009,182,3.96,0,61,0.194,0.162,2.4,59,0.0,0.045,0.25,203,61,0.43,0.05,1.1,0.0,0.0,89.36,0.45
245.0,1 cup,31,1 fl oz,0,0.89,1,0,116,4.79,MILK,4,16,0.011,"MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",0.0,0.05,40,0,0,11,0.002,0.254,0.058,1088,0.275,89,0.033,151,3.31,0,7,0.154,0.548,2.0,105,4.789999962,0.034,0.88,26,7,0.22,0.034,1.0,0.05,0.1,90.13,0.42
244.0,1 cup,30,1 fl oz,0,0.78,6,0,101,4.46,MILK,14,16,0.01,"MILK,LOW SODIUM,FLUID",0.0,0.05,61,0,0,5,0.004,0.999,0.043,1089,0.304,86,0.128,253,3.1,0,28,0.105,2.154,2.0,3,4.460000038,0.02,3.46,103,28,0.36,0.034,0.9,0.06,0.2,88.2,0.38
128.0,1 cup,32,.25 cup,0,6.08,43,0,912,38.42,MILK,97,119,0.08,"MILK,DRY,WHOLE",0.0,0.47,496,0,0,85,0.04,7.924,0.646,1090,2.271,776,0.665,1330,26.32,0,253,1.205,16.742,16.3,371,38.41999817,0.283,26.71,915,257,3.25,0.302,8.6,0.48,1.8,2.47,3.34
120.0,1 cup,30,.25 cup,0,7.93,1,0,1257,51.98,MILK,20,169,0.041,"MILK,DRY,NONFAT,REG,WO/ VIT A",0.0,0.32,362,0,0,110,0.02,0.201,0.951,1091,3.568,968,0.03,1794,36.16,0,6,1.55,0.499,27.3,535,51.97999954,0.415,0.77,22,6,4.03,0.361,6.8,0.0,0.1,3.16,4.08
68.0,1 cup,91,"1 envelope,  (1-1/3 cup)",0,8.03,1,0,1231,52.19,MILK,18,168,0.041,"MILK,DRY,NONFAT,INST,W/ VIT A",0.0,0.31,358,0,0,117,0.02,0.187,0.891,1092,3.235,985,0.028,1705,35.1,0,709,1.744,0.467,27.3,549,52.18999863,0.413,0.72,2365,709,3.99,0.345,5.6,0.01,0.0,3.96,4.41
28.35,1 oz,113,.25 lb,0,7.6,0,0,280,51.8,MILK,2,0,0.016,"MILK,DRY,NONFAT,CA RED",0.0,0.32,354,0,0,60,0.008,0.058,0.665,1093,3.312,1011,0.007,680,35.5,0,1,1.642,0.124,27.3,2280,0.0,0.163,0.2,8,2,3.98,0.298,6.7,0.0,0.0,4.9,4.03
120.0,1 cup,6,1 tbsp,0,7.95,9,0,1184,49.0,MILK,69,119,0.111,"MILK,BUTTERMILK,DRIED",0.0,0.3,387,0,0,110,0.023,1.669,0.876,1094,3.17,933,0.215,1592,34.3,0,48,1.579,3.598,20.3,517,49.0,0.392,5.78,175,49,3.82,0.338,5.7,0.1,0.4,2.97,4.02
306.0,1 cup,38,1 fl oz,0,1.83,14,0,284,54.4,MILK,34,89,0.015,"MILK,CND,COND,SWTND",0.0,0.19,321,0,0,26,0.006,2.427,0.21,1095,0.75,253,0.337,371,7.91,0,73,0.416,5.486,14.8,127,54.40000153,0.09,8.7,267,74,0.44,0.051,2.6,0.16,0.6,27.16,0.94
252.0,1 cup,32,1 fl oz,0,1.55,12,0,261,10.04,MILK,29,32,0.016,"MILK,CND,EVAP,WO/ VIT A",0.0,0.19,134,0,0,24,0.006,2.335,0.194,1096,0.638,203,0.245,303,6.81,0,64,0.316,4.591,2.3,106,10.03999996,0.047,7.56,233,65,0.16,0.05,1.9,0.14,0.5,74.04,0.77
256.0,1 cup,32,1 fl oz,0,1.5,0,0,290,11.35,MILK,4,25,0.016,"MILK,CND,EVAP,NONFAT",0.0,0.29,78,0,0,27,0.006,0.062,0.174,1097,0.738,195,0.006,332,7.55,0,118,0.309,0.121,2.5,115,11.35000038,0.045,0.2,394,118,0.24,0.055,1.2,0.0,0.0,79.4,0.9
250.0,1 cup,31,1 fl oz,0,0.8,5,0,112,10.34,MILK,12,17,0.065,"MILK,CHOC,FLUID,COMM,",0.800000012,0.24,83,0,0,13,0.077,0.99,0.125,1102,0.295,101,0.124,167,3.17,0,26,0.162,2.104,1.9,60,9.539999962,0.037,3.39,95,26,0.33,0.04,0.9,0.06,0.2,82.3,0.41
250.0,1 cup,31,1 fl oz,0,0.81,11,0,109,12.13,MILK,8,17,0.075,"MILK,CHOC,FLUID,COMM,RED FAT",0.699999988,0.24,76,0,0,14,0.062,0.455,0.164,1103,0.539,102,0.089,169,2.99,0,63,0.183,1.177,3.4,66,9.550000191,0.045,1.9,227,64,0.33,0.024,0.0,0.04,0.2,82.17,0.39
250.0,1 cup,1000,1 quart,0,0.82,2,0,115,10.44,MILK,3,17,0.065,"MILK,CHOC,FLUID,COMM,LOWFAT",0.5,0.24,63,0,0,13,0.077,0.3,0.127,1104,0.302,103,0.035,170,3.24,0,58,0.166,0.616,1.9,61,9.93999958,0.038,1.0,196,58,0.34,0.041,0.9,0.02,0.1,84.5,0.41
250.0,1 cup,31,1 fl oz,0,0.65,3,0,105,10.63,MILK,8,0,0.103,"MILK,CHOC BEV,HOT COCOA,HOMEMADE",1.0,0.48,77,0,0,23,0.013,0.677,0.133,1105,0.328,105,0.034,197,3.52,0,51,0.182,1.431,2.7,44,9.670000076,0.039,2.33,175,51,0.42,0.04,0.2,0.03,0.2,82.57,0.63
244.0,1 cup,30,1 fl oz,0,0.82,7,0,134,4.45,MILK,11,16,0.046,"MILK,GOAT,FLUID",0.0,0.05,69,0,0,14,0.018,1.109,0.277,1106,0.31,111,0.149,204,3.56,0,56,0.138,2.667,1.4,50,4.449999809,0.048,4.14,198,57,0.07,0.046,1.3,0.07,0.3,87.03,0.3
246.0,1 cup,31,1 fl oz,0,0.2,7,0,32,6.89,MILK,14,16,0.052,"MILK,HUMAN,MATURE,FLUID",0.0,0.03,70,0,0,3,0.026,1.658,0.177,1107,0.223,14,0.497,51,1.03,0,60,0.036,2.009,1.8,17,6.889999866,0.014,4.38,212,61,0.05,0.011,5.0,0.08,0.3,87.5,0.17
244.0,1 cup,976,1 quart,0,0.79,0,0,169,5.18,MILK,19,0,0.046,"MILK,INDIAN BUFFALO,FLUID",0.0,0.12,97,0,0,31,0.018,1.787,0.091,1108,0.192,117,0.146,178,3.75,0,53,0.135,4.597,0.0,52,0.0,0.052,6.89,178,53,0.36,0.023,2.3,0.0,0.0,83.39,0.22
245.0,1 cup,980,1 quart,0,0.96,0,0,193,5.36,MILK,27,0,0.046,"MILK,SHEEP,FLUID",0.0,0.1,108,0,0,18,0.018,1.724,0.417,1109,0.407,158,0.308,137,5.98,0,44,0.355,4.603,1.7,44,0.0,0.065,7.0,147,44,0.71,0.06,4.2,0.0,0.0,80.7,0.54
28.35,1 fl oz,300,"1 container,  (10.6 oz)",0,0.9,4,0,132,21.15,MILK SHAKES,11,0,0.065,"MILK SHAKES,THICK CHOC",0.300000012,0.31,119,0,0,16,0.039,0.78,0.124,1110,0.363,126,0.1,224,3.05,0,18,0.222,1.681,1.9,111,20.85000038,0.047,2.7,67,18,0.32,0.025,0.0,0.05,0.2,72.2,0.48
28.35,1 fl oz,313,"1 container,  (11 oz)",0,0.91,5,0,146,17.75,MILK SHAKES,12,0,0.051,"MILK SHAKES,THICK VANILLA",0.0,0.1,112,0,0,12,0.014,0.875,0.146,1111,0.368,115,0.113,183,3.86,0,25,0.195,1.886,2.3,95,17.75,0.03,3.03,91,25,0.52,0.042,0.0,0.05,0.2,74.45,0.39
246.0,1 cup,984,1 quart,0,0.61,0,0,103,5.12,WHEY,1,16,0.003,"WHEY,ACID,FLUID",0.0,0.08,24,0,0,10,0.002,0.025,0.079,1112,0.381,78,0.004,143,0.76,0,2,0.14,0.057,1.8,48,5.119999886,0.042,0.09,7,2,0.18,0.042,0.1,0.0,0.0,93.42,0.43
57.0,1 cup,3,1 tbsp,0,10.77,1,0,2054,73.45,WHEY,3,225,0.05,"WHEY,ACID,DRIED",0.0,1.24,339,0,0,199,0.015,0.149,1.16,1113,5.632,1349,0.021,2289,11.73,0,17,2.06,0.342,27.3,968,73.44999695,0.622,0.54,59,17,2.5,0.62,0.9,0.0,0.0,3.51,6.31
246.0,1 cup,984,1 quart,0,0.53,1,0,47,5.14,WHEY,2,16,0.004,"WHEY,SWEET,FLUID",0.0,0.06,27,0,0,8,0.001,0.1,0.074,1114,0.383,46,0.011,161,0.85,0,3,0.158,0.23,1.9,54,5.139999866,0.036,0.36,12,3,0.28,0.031,0.1,0.0,0.0,93.12,0.13
145.0,1 cup,8,1 tbsp,0,8.35,2,0,796,74.46,WHEY,6,225,0.07,"WHEY,SWEET,DRIED",0.0,0.88,353,0,0,176,0.009,0.297,1.258,1115,5.62,932,0.034,2080,12.93,0,8,2.208,0.684,27.2,1079,74.45999908,0.519,1.07,30,8,2.37,0.584,1.5,0.02,0.1,3.19,1.97
245.0,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)",0,0.72,5,0,121,4.66,YOGURT,13,15,0.009,"YOGURT,PLN,WHL MILK,8 GRAMS PROT PER 8 OZ",0.0,0.05,61,0,0,12,0.004,0.893,0.075,1116,0.389,95,0.092,155,3.47,0,27,0.142,2.096,2.2,46,4.659999847,0.029,3.25,99,27,0.37,0.032,0.5,0.06,0.2,87.9,0.59
245.0,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)",0,1.09,2,0,183,7.04,YOGURT,6,15,0.013,"YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ",0.0,0.08,63,0,0,17,0.004,0.426,0.114,1117,0.591,144,0.044,234,5.25,0,14,0.214,1.0,3.3,70,7.039999962,0.044,1.55,51,14,0.56,0.049,0.8,0.03,0.2,85.07,0.89
245.0,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)",0,1.18,0,0,199,7.68,YOGURT,2,15,0.015,"YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ",0.0,0.09,56,0,0,19,0.005,0.049,0.124,1118,0.641,157,0.005,255,5.73,0,2,0.234,0.116,3.6,77,7.679999828,0.048,0.18,7,2,0.61,0.053,0.9,0.0,0.2,85.23,0.97
245.0,"1 cup,  (8 fl oz)",227,"1 container,  (8 oz)",0,1.02,2,0,171,13.8,YOGURT,5,15,0.013,"YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ",0.0,0.07,85,0,0,16,0.004,0.343,0.107,1119,0.552,135,0.036,219,4.93,0,12,0.201,0.806,4.9,66,13.80000019,0.042,1.25,43,12,0.53,0.045,0.8,0.02,0.1,79.0,0.83
245.0,"1 cup,  (8 fl oz)",125,"1 container,  (4.4 oz)",0,0.93,2,0,138,18.64,YOGURT,5,15,0.079,"YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ",0.0,0.06,99,0,0,13,0.064,0.316,0.086,1120,0.446,109,0.033,177,3.98,0,11,0.162,0.742,2.8,53,18.63999939,0.034,1.15,40,11,0.43,0.037,0.6,0.02,0.1,75.3,0.67
245.0,"1 cup,  (8 fl oz)",170,"1 container,  (6 oz)",0,1.02,2,0,152,19.05,YOGURT,4,14,0.08,"YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ",0.0,0.07,102,0,0,15,0.065,0.297,0.095,1121,0.489,119,0.031,195,4.37,0,10,0.178,0.697,3.1,58,19.04999924,0.037,1.08,36,10,0.47,0.04,0.7,0.02,0.1,74.48,0.74
227.0,"1 container,  (8 oz)",113,".5 container,  (4 oz)",0,1.03,0,0,169,18.6,YOGURT,6,0,0.08,"YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ",0.0,0.07,105,0,0,16,0.065,0.387,0.105,1122,0.544,133,0.04,216,4.86,0,0,0.198,0.909,3.1,65,0.0,0.041,1.41,60,0,0.52,0.045,0.7,0.0,0.0,74.1,0.82
243.0,"1 cup,  (4.86 large eggs)",56,1 extra large,0,0.86,10,9,53,0.77,EGG,423,251,0.102,"EGG,WHOLE,RAW,FRESH",0.0,1.83,143,331,0,12,0.038,3.81,0.07,1123,1.438,191,1.364,134,12.58,12,139,0.478,3.099,31.7,140,0.769999981,0.069,9.94,487,140,1.29,0.143,0.0,0.97,0.3,75.84,1.11
243.0,1 cup,33,1 large,0,0.63,0,0,7,0.73,EGG,0,1,0.023,"EGG,WHITE,RAW,FRESH",0.0,0.08,48,0,0,11,0.011,0.0,0.105,1124,0.19,15,0.0,163,10.9,0,0,0.439,0.0,20.0,166,0.709999979,0.004,0.17,0,0,0.09,0.005,0.0,0.0,0.0,87.57,0.03
243.0,1 cup,17,1 large,38,1.71,88,33,129,3.59,EGG,1234,682,0.077,"EGG,YOLK,RAW,FRSH",0.0,2.73,317,1094,0,5,0.055,11.738,0.024,1125,2.99,390,4.204,109,15.86,0,371,0.528,9.551,56.0,48,0.560000002,0.176,26.54,1442,381,1.95,0.35,0.0,2.58,0.7,52.31,2.3
227.0,.5 lb,0,,36,1.55,85,32,138,1.15,EGG,1075,682,0.024,"EGG,YOLK,RAW,FROZEN",0.0,3.34,303,1055,0,9,0.062,9.747,0.045,1126,3.53,417,3.628,118,15.5,0,423,0.52,7.82,41.8,67,0.50999999,0.155,25.6,1609,433,1.82,0.345,0.0,2.49,0.7,56.2,2.88
227.0,.5 lb,0,,0,1.4,0,0,123,10.8,EGG,959,0,0.012,"EGG,YOLK,RAW,FRZ,SUGARED",0.0,3.14,307,0,0,10,0.059,8.614,0.023,1127,3.2,384,3.244,103,13.8,0,395,0.53,6.97,37.7,67,0.0,0.135,22.75,1315,395,1.77,0.284,0.0,0.0,0.0,51.25,2.81
46.0,1 large,0,,0,1.05,46,10,59,0.88,EGG,457,273,0.111,"EGG,WHL,CKD,FRIED",0.0,1.98,196,358,0,13,0.041,6.346,0.077,1128,1.558,208,2.66,147,13.63,0,193,0.518,4.294,34.2,204,0.829999983,0.075,15.31,729,198,1.39,0.155,0.0,1.22,5.6,69.13,1.2
136.0,"1 cup, chopped",8,1 tbsp,0,1.08,11,10,50,1.12,EGG,424,225,0.013,"EGG,WHL,CKD,HARD-BOILED",0.0,1.19,155,353,0,10,0.026,4.077,0.064,1129,1.398,172,1.414,126,12.58,12,168,0.513,3.267,30.8,124,1.120000005,0.066,10.61,586,169,1.11,0.121,0.0,1.03,0.3,74.62,1.05
15.2,1 tbsp,61,1 large,0,0.84,36,8,47,0.68,EGG,356,212,0.088,"EGG,WHOLE,COOKED,OMELET",0.0,1.55,157,279,0,10,0.032,4.971,0.06,1130,1.21,162,2.252,114,10.59,0,152,0.404,3.296,26.7,161,0.649999976,0.058,12.03,572,155,1.09,0.121,0.0,1.22,4.5,75.87,0.93
50.0,1 large,0,,0,1.26,10,9,53,0.76,EGG,422,200,0.102,"EGG,WHL,CKD,POACHED",0.0,1.83,142,330,0,12,0.039,3.795,0.059,1131,1.433,190,1.359,133,12.53,0,138,0.405,3.087,31.6,294,0.769999981,0.055,9.9,485,139,1.28,0.121,0.0,0.96,0.3,75.54,1.1
220.0,1 cup,14,1 tbsp,0,1.36,33,7,71,2.2,EGG,352,190,0.014,"EGG,WHL,CKD,SCRMBLD",0.0,1.2,167,245,0,12,0.022,4.768,0.079,1132,1.007,170,2.148,138,11.09,0,140,0.437,3.679,22.5,280,1.730000019,0.052,12.21,526,143,0.77,0.118,0.2,1.09,4.0,73.15,1.0
85.0,"1 cup,  sifted",5,1 tbsp,0,3.65,41,36,231,4.95,EGG,1715,1007,0.196,"EGG,WHOLE,DRIED",0.0,6.79,594,1329,0,42,0.125,15.337,0.305,1133,5.905,831,5.804,493,47.35,0,270,1.54,12.727,119.6,523,3.079999924,0.195,40.95,997,275,3.95,0.388,0.0,3.88,1.2,3.1,5.28
85.0,"1 cup,  sifted",5,1 tbsp,0,3.63,0,0,222,2.38,EGG,2017,0,0.27,"EGG,WHL,DRIED,STABILIZED,GLUCOSE RED",0.0,8.28,615,0,0,49,0.15,17.564,0.259,1134,6.71,715,5.713,515,48.17,0,616,1.232,13.198,121.1,548,0.0,0.325,43.95,2050,616,10.51,0.42,0.0,0.0,0.0,1.87,5.71
227.0,.5 lb,0,,0,4.25,0,0,83,4.17,EGG,0,0,0.23,"EGG,WHITE,DRIED,FLAKES,GLUCOSE RED",0.0,0.23,351,0,0,67,0.07,0.0,0.675,1135,1.829,83,0.0,1042,76.92,0,0,2.162,0.0,116.8,1156,4.170000076,0.035,0.04,0,0,0.49,0.023,0.0,0.0,0.0,14.62,0.15
107.0,"1 cup,  sifted",7,1 tbsp,0,4.55,0,0,89,4.47,EGG,0,8,0.17,"EGG,WHITE,DRIED,PDR,GLUCOSE RED",0.0,0.24,376,0,0,72,0.05,0.0,0.723,1136,1.958,89,0.0,1116,82.4,0,0,2.316,0.0,125.1,1238,4.46999979,0.037,0.04,0,0,0.53,0.024,0.0,0.0,0.0,8.54,0.16
67.0,"1 cup,  sifted",4,1 tbsp,79,3.4,186,70,284,3.6,EGG,2335,1388,0.012,"EGG,YOLK,DRIED",0.0,5.42,666,2299,0,13,0.119,21.129,0.095,1137,7.765,920,7.895,244,34.25,0,395,1.88,17.154,86.8,135,3.599999905,0.29,55.8,1751,417,5.33,0.66,0.0,5.42,1.5,2.95,4.93
70.0,1 egg,0,,0,1.14,14,12,64,1.45,EGG,884,263,0.062,"EGG,DUCK,WHOLE,FRESH,RAW",0.0,3.85,185,459,0,17,0.038,6.525,0.2,1138,1.862,220,1.223,222,12.81,12,192,0.404,3.681,36.4,146,0.930000007,0.156,13.77,674,194,5.4,0.25,0.0,1.34,0.4,70.83,1.41
144.0,1 egg,0,,0,1.08,13,12,60,1.35,EGG,852,263,0.062,"EGG,GOOSE,WHOLE,FRESH,RAW",0.0,3.64,185,442,0,16,0.038,5.747,0.189,1139,1.759,208,1.672,210,13.87,13,185,0.382,3.595,36.9,138,0.939999998,0.147,13.27,650,187,5.1,0.236,0.0,1.29,0.4,70.43,1.33
9.0,1 egg,0,,0,1.1,11,10,64,0.41,EGG,844,263,0.062,"EGG,QUAIL,WHOLE,FRESH,RAW",0.0,3.65,158,369,0,13,0.038,4.324,0.15,1140,1.761,226,1.324,132,13.05,8,155,0.79,3.557,32.0,141,0.409999996,0.13,11.09,543,156,1.58,0.15,0.0,1.08,0.3,74.35,1.47
79.0,1 egg,0,,0,0.79,0,0,99,1.15,EGG,933,0,0.062,"EGG,TURKEY,WHL,FRSH,RAW",0.0,4.1,171,0,0,13,0.038,4.571,0.024,1141,1.889,170,1.658,142,13.68,12,166,0.47,3.632,34.3,151,0.0,0.11,11.88,554,166,1.69,0.131,0.0,0.0,0.0,72.5,1.58
240.0,1 cup,60,.25 cup,0,1.3,135,0,73,3.2,EGG SUBSTITUTE,2,2,0.022,"EGG SUBSTITUTE,FROZEN",0.0,1.98,160,0,0,15,0.006,2.435,0.14,1142,1.66,72,6.241,213,11.29,0,0,0.386,1.93,41.3,199,3.200000048,0.12,11.11,225,11,0.34,0.133,0.5,1.59,0.2,73.1,0.98
251.0,1 cup,16,1 tbsp,0,1.3,216,0,53,0.64,EGG SUBSTITUTE,1,2,0.023,"EGG SUBSTITUTE,LIQUID",0.0,2.1,84,0,0,9,0.007,0.896,0.11,1143,2.7,121,1.603,330,12.0,0,0,0.3,0.659,24.9,177,0.639999986,0.11,3.31,360,18,0.3,0.003,0.0,0.27,0.8,82.75,1.3
9.9,.35 oz,20,.7 oz,0,5.84,0,0,326,21.8,EGG SUBSTITUTE,572,118,0.207,"EGG SUBSTITUTE,POWDER",0.0,3.16,444,0,0,65,0.08,5.341,0.577,1144,3.384,478,1.683,744,55.5,0,369,1.76,3.766,127.7,800,21.79999924,0.226,13.0,1230,369,3.52,0.143,0.8,1.26,0.4,3.86,1.82
227.0,1 cup,14,1 tbsp,0,0.04,158,0,24,0.06,BUTTER,215,19,0.016,"BUTTER,WITHOUT SALT",0.0,0.02,717,0,0,2,0.004,21.021,0.042,1145,0.11,24,3.043,24,0.85,0,671,0.034,51.368,1.0,11,0.059999999,0.005,81.11,2499,684,0.17,0.003,0.0,2.32,7.0,17.94,0.09
5.0,1 tbsp,0,,0,6.39,0,0,1253,3.41,CHEESE,72,0,0.037,"CHEESE,PARMESAN,SHREDDED",0.0,0.87,415,0,0,51,0.023,8.734,0.287,1146,0.527,735,0.661,97,37.86,0,108,0.352,17.37,23.9,1696,0.0,0.041,27.34,639,122,1.4,0.105,0.0,0.0,0.0,25.0,3.19
28.35,1 oz,18,1 cubic inch,0,5.84,82,0,616,1.6,CHEESE,94,0,0.03,"CHEESE,PAST PROCESS,AMERICAN,WO/DI NA PO4",0.0,0.39,375,0,0,22,0.015,8.951,0.069,1147,0.482,444,0.99,162,22.15,0,247,0.353,19.694,14.4,650,0.50999999,0.027,31.25,961,254,0.7,0.071,0.0,0.27,2.7,39.16,2.99
28.35,1 oz,18,1 cubic inch,0,5.85,0,0,772,2.1,CHEESE,85,0,0.027,"CHEESE,PAST PROCESS,SWISS,WO/DI NA PO4",0.0,0.61,334,0,0,29,0.014,7.046,0.038,1148,0.26,540,0.622,216,24.73,0,221,0.276,16.045,15.9,681,0.0,0.014,25.01,808,225,1.23,0.036,0.0,0.0,0.0,42.31,3.61
28.35,1 oz,227,"1 package,  (8 oz)",0,5.35,65,0,574,7.29,CHEESE FD,64,0,0.03,"CHEESE FD,PAST PROCESS,AMERICAN,W/DI NA PO4",0.0,0.84,328,0,0,31,0.01,7.206,0.14,1149,0.558,754,0.723,279,19.61,0,196,0.442,15.443,16.0,1596,7.429999828,0.029,24.6,762,201,1.12,0.141,0.0,0.22,0.0,43.15,2.99
28.35,1 oz,142,"1 jar,  (5 oz)",0,5.98,0,0,562,8.73,CHEESE SPRD,55,0,0.033,"CHEESE SPRD,PAST PROCESS,AMERICAN,W/DI NA PO4",0.0,0.33,290,0,0,29,0.02,6.219,0.131,1150,0.686,875,0.624,242,16.41,0,0,0.431,13.327,11.3,1625,0.0,0.048,21.23,788,0,0.4,0.117,0.0,0.0,0.0,47.65,2.59
245.0,1 cup,980,1 quart,0,0.76,0,0,123,4.85,MILK,2,0,0.011,"MILK,NONFAT,FLUID,WO/ VIT A (FAT FREE OR SKIM)",0.0,0.04,35,0,0,11,0.002,0.047,0.088,1151,0.329,101,0.007,166,3.41,0,2,0.14,0.117,2.1,52,5.090000153,0.036,0.18,7,2,0.38,0.04,1.0,0.04,0.0,90.8,0.4
245.0,1 cup,980,1 quart,0,0.87,0,0,143,5.49,MILK,8,0,0.011,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL,WO/ VIT A",0.0,0.06,56,0,0,15,0.002,0.065,0.101,1152,0.339,112,0.009,182,3.95,0,16,0.194,1.232,2.6,59,0.0,0.045,1.98,75,17,0.39,0.046,1.1,0.0,0.0,87.71,0.41
31.5,1 fl oz,126,.5 cup,0,1.55,0,0,261,10.04,MILK,29,0,0.016,"MILK,CND,EVAP,W/ VIT A",0.0,0.19,134,0,0,24,0.006,2.335,0.194,1153,0.638,203,0.245,303,6.81,0,0,0.316,4.591,2.3,106,0.0,0.047,7.56,397,0,0.16,0.05,1.9,0.0,0.0,74.04,0.77
120.0,1 cup,30,.25 cup,0,7.93,1,0,1257,51.98,MILK,20,169,0.041,"MILK,DRY,NONFAT,REG,W/ VIT A",0.0,0.32,362,0,0,110,0.02,0.2,0.951,1154,3.568,968,0.03,1794,36.16,0,653,1.55,0.499,27.3,535,51.97999954,0.415,0.77,2179,653,4.03,0.361,6.8,0.0,0.1,3.16,4.08
68.0,1 cup,91,"1 envelope,  (1-1/3 cup)",0,8.03,1,0,1231,52.19,MILK,18,0,0.041,"MILK,DRY,NONFAT,INST,WO/ VIT A",0.0,0.31,358,0,0,117,0.02,0.19,0.891,1155,3.23,985,0.03,1705,35.1,0,4,1.744,0.47,27.3,549,52.18999863,0.413,0.72,15,4,3.99,0.345,5.6,0.01,0.0,3.96,4.41
28.35,1 oz,0,,0,3.72,91,0,895,2.17,CHEESE,105,15,0.627,"CHEESE,GOAT,HARD TYPE",0.0,1.88,452,0,0,54,0.252,8.117,2.4,1156,0.41,729,0.845,48,30.52,0,478,1.19,24.609,5.5,346,2.170000076,0.14,35.59,1745,486,0.12,0.08,0.0,0.31,3.0,29.01,1.59
