day,depth,distance,gap,hour,id,latitude,location.full,longitude,magnitude,minute,month,name,second,significance,time.full,year
29,2.69,0.002215,122.0,6,nc72668051,37.656,"6km ESE of Mammoth Lakes, California",-118.9081667,0.2,0,7,California,28,1,2016-07-29 06:00:28,2016
29,10.5,0.3126137,25.199997984,6,ak13817044,63.0314,"108km NW of Talkeetna, Alaska",-151.5678,2.6,1,7,Alaska,26,104,2016-07-29 06:01:26,2016
29,68.8,0.3889705,201.599983872,6,ak13817053,53.3339,"77km SW of Unalaska, Alaska",-167.2707,1.7,3,7,Alaska,38,44,2016-07-29 06:03:38,2016
29,16.84,0.184,320.0,6,nc72668056,37.6886667,"25km ESE of Yosemite Valley, California",-119.3005,1.26,13,7,California,52,24,2016-07-29 06:13:52,2016
29,96.7,0.3692076,50.399995968,6,ak13817054,58.161,"86km NW of Larsen Bay, Alaska",-154.8593,2.4,17,7,Alaska,40,89,2016-07-29 06:17:40,2016
29,11.121,0.08756,245.0,6,hv61357201,19.5618333,"2km WSW of Kahaluu-Keauhou, Hawaii",-155.9803333,1.56,34,7,Hawaii,6,37,2016-07-29 06:34:06,2016
29,19.0,0.06315,113.0,6,uw61173062,47.1991667,"7km E of Enumclaw, Washington",-121.8881667,0.96,47,7,Washington,15,14,2016-07-29 06:47:15,2016
29,4.1,0.08,267.08,6,nn00553706,38.3564,"47km ESE of Hawthorne, Nevada",-118.1266,0.7,57,7,Nevada,18,8,2016-07-29 06:57:18,2016
29,68.4,0.1401372,17.99999856,7,ak13817060,62.9673,"48km SSE of Cantwell, Alaska",-148.7633,2.1,4,7,Alaska,22,68,2016-07-29 07:04:22,2016
29,5.1,0.5309043,154.799987616,7,ak13817066,62.5829,"113km S of Mayo, Canada",-135.6387,1.9,9,7,Canada,33,56,2016-07-29 07:09:33,2016
29,61.0,3.749,95.0,7,us100068d6,56.0359,"21km S of Ust'-Kamchatsk Staryy, Russia",162.4678,4.8,26,7,Russia,35,354,2016-07-29 07:26:35,2016
29,210.4,1.412,64.0,7,us100068d5,-24.137,"103km W of San Antonio de los Cobres, Argentina",-67.3328,4.6,27,7,Argentina,50,326,2016-07-29 07:27:50,2016
29,72.5,1.385202,201.599983872,7,ak13817067,51.8256,"63km SSE of Buldir Island, Alaska",176.2708,3.8,30,7,Alaska,27,222,2016-07-29 07:30:27,2016
29,2.9,1.172301,219.599982432,7,ak13817075,51.864,"71km SSE of Amukta Island, Alaska",-171.0013,2.6,38,7,Alaska,56,104,2016-07-29 07:38:56,2016
29,13.29,0.04929,108.0,7,ci37642440,33.4808333,"22km ESE of Anza, CA",-116.4556667,0.6,51,7,California,3,6,2016-07-29 07:51:03,2016
29,22.4,1.165115,277.199977824,7,ak13832242,53.3479,"143km SE of Akutan, Alaska",-164.055,1.7,51,7,Alaska,34,44,2016-07-29 07:51:34,2016
29,8.79,0.05372,100.0,7,nc72668096,36.575,"25km NE of Soledad, California",-121.1061667,0.73,55,7,California,11,8,2016-07-29 07:55:11,2016
29,8.4,0.1006113,89.999992800001,7,ak13817078,58.3166,"102km NNW of Larsen Bay, Alaska",-154.9214,1.7,55,7,Alaska,29,44,2016-07-29 07:55:29,2016
29,73.4,0.3835806,43.199996544,8,ak13817080,60.0367,"33km NNE of Anchor Point, Alaska",-151.5331,1.8,5,7,Alaska,3,50,2016-07-29 08:05:03,2016
29,91.0,1.01868953,280.8,8,pr16211006,19.3537,"114km NNW of Charlotte Amalie, U.S. Virgin Islands",-65.1763,2.5,6,7,U.S. Virgin Islands,18,96,2016-07-29 08:06:18,2016
29,12.3,0.071,126.26,8,nn00553752,39.9133,"15km E of East Quincy, California",-120.7184,0.9,15,7,California,32,12,2016-07-29 08:15:32,2016
29,3.11,0.02129,79.0,8,ci37642456,33.192,"13km WSW of Niland, CA",-115.6456667,1.25,17,7,California,2,24,2016-07-29 08:17:02,2016
29,2.89,0.1964,72.0,8,ci37642464,35.207,"38km ESE of Johannesburg, CA",-117.2721667,1.8,27,7,California,58,50,2016-07-29 08:27:58,2016
29,12.4,0.3000373,111.599991072,8,ak13817083,63.3077,"125km W of Cantwell, Alaska",-151.4598,1.0,32,7,Alaska,37,15,2016-07-29 08:32:37,2016
29,1.45,0.008099,125.0,8,nc72668106,38.8240013,"9km NW of The Geysers, California",-122.8453369,0.73,33,7,California,14,8,2016-07-29 08:33:14,2016
29,3.15,0.01895,70.0,8,ci37642472,33.1928333,"13km WSW of Niland, CA",-115.642,1.67,34,7,California,53,43,2016-07-29 08:34:53,2016
29,237.2,0.33058,313.199974944,8,ak13832246,52.3274,"83km NE of Adak, Alaska",-175.6794,2.4,35,7,Alaska,10,89,2016-07-29 08:35:10,2016
29,7.34,0.05617,83.0,8,nc72668111,36.5716667,"25km NE of Soledad, California",-121.1088333,1.24,37,7,California,56,24,2016-07-29 08:37:56,2016
29,84.7,0.3296817,32.399997408,8,ak13817084,60.4268,"37km E of Redoubt Volcano, Alaska",-152.0762,1.8,40,7,Alaska,58,50,2016-07-29 08:40:58,2016
29,0.0,0.186,173.2,8,nn00553734,37.3372,"9km WSW of Alamo, Nevada",-115.2686,0.1,46,7,Nevada,57,0,2016-07-29 08:46:57,2016
29,2.31,0.006047,92.0,8,nc72668126,38.8376656,"9km W of Cobb, California",-122.8278351,0.57,54,7,California,29,5,2016-07-29 08:54:29,2016
29,2.4,0.01045,48.0,9,nc72668131,38.8205,"3km W of Cobb, California",-122.7658333,0.5,4,7,California,12,4,2016-07-29 09:04:12,2016
29,3.01,0.0218,69.0,9,ci37642496,33.1893333,"13km WSW of Niland, CA",-115.6475,2.54,7,7,California,58,100,2016-07-29 09:07:58,2016
29,3.33,0.01812,75.0,9,ci37642520,33.1881667,"13km WSW of Niland, CA",-115.6433333,1.38,13,7,California,11,29,2016-07-29 09:13:11,2016
29,1.52,0.02132,84.0,9,nc72668136,35.9996667,"23km SW of Coalinga, California",-120.56,0.79,15,7,California,49,10,2016-07-29 09:15:49,2016
29,10.0,0.3000373,158.399987328,9,ak13832248,55.0123,"63km ESE of Cold Bay, Alaska",-161.7813,1.3,22,7,Alaska,31,26,2016-07-29 09:22:31,2016
29,0.0,0.066,199.84,9,nn00553754,37.1846,"52km E of Big Pine, California",-117.7023,0.3,22,7,California,58,1,2016-07-29 09:22:58,2016
29,0.0,0.066,176.97,9,nn00553755,37.2968,"57km SW of Goldfield, Nevada",-117.6282,0.1,39,7,Nevada,31,0,2016-07-29 09:39:31,2016
29,1.31,0.01193,45.0,9,nc72668141,38.8351667,"7km W of Cobb, California",-122.8075,1.45,46,7,California,9,32,2016-07-29 09:46:09,2016
29,0.99,0.0131,77.0,9,nc72668146,38.8364983,"7km WNW of Cobb, California",-122.809166,0.56,47,7,California,35,5,2016-07-29 09:47:35,2016
29,-1.35,0.0667,27.0,9,ci37642560,34.3268333,"10km NNW of Big Bear Lake, CA",-116.9418333,1.6,49,7,California,11,39,2016-07-29 09:49:11,2016
29,14.46,0.563,61.0,10,us100068dq,21.809,"60km WSW of Menghai, China",99.8216,4.7,2,7,China,51,341,2016-07-29 10:02:51,2016
29,25.4,0.1473237,100.799991936,10,ak13832249,60.8694,"37km ENE of Whittier, Alaska",-148.031,1.3,3,7,Alaska,7,26,2016-07-29 10:03:07,2016
29,45.4,0.5443791,219.599982432,10,ak13818032,53.2657,"68km S of Unalaska, Alaska",-166.6508,1.9,6,7,Alaska,53,56,2016-07-29 10:06:53,2016
29,0.34,0.003675,132.0,10,nc72668151,38.7803345,"1km E of The Geysers, California",-122.7338333,0.91,20,7,California,48,13,2016-07-29 10:20:48,2016
29,3.81,0.02079,69.0,10,ci37642584,33.192,"13km WSW of Niland, CA",-115.645,1.47,21,7,California,24,33,2016-07-29 10:21:24,2016
29,442.35,5.7,257.0,10,us100069r1,-31.9132,"174km WSW of L'Esperance Rock, New Zealand",179.3506,4.0,30,7,New Zealand,0,246,2016-07-29 10:30:00,2016
29,18.7,0.4195132,118.799990496,10,ak13832251,61.5027,"154km E of Chitina, Alaska",-141.5306,0.9,30,7,Alaska,15,12,2016-07-29 10:30:15,2016
29,69.7,0.5093448,172.799986176,10,ak13832252,51.536,"54km NW of Amatignak Island, Alaska",-179.7503,1.8,40,7,Alaska,42,50,2016-07-29 10:40:42,2016
29,5.4,0.039,154.26,10,nn00553711,37.2715,"58km ENE of Big Pine, California",-117.6404,0.9,44,7,California,42,12,2016-07-29 10:44:42,2016
29,27.3,0.0,0.0,10,us100068du,-30.398,"90km WSW of Coquimbo, Chile",-72.137,4.4,45,7,Chile,9,298,2016-07-29 10:45:09,2016
29,0.0,0.071,178.1,10,nn00553766,37.2967,"56km SW of Goldfield, Nevada",-117.606,0.3,51,7,Nevada,55,1,2016-07-29 10:51:55,2016
29,3.63,0.0209,90.0,10,ci37642608,33.1928333,"13km WSW of Niland, CA",-115.6446667,1.52,53,7,California,44,36,2016-07-29 10:53:44,2016
29,4.9,0.05659386,212.399983008,10,ak13818036,53.7825,"19km SW of Dutch Harbor, Alaska",-166.7826,0.6,55,7,Alaska,10,6,2016-07-29 10:55:10,2016
29,7.039,0.03493,209.0,10,hv61357241,19.3133333,"13km SSE of Volcano, Hawaii",-155.2096667,0.76,58,7,Hawaii,2,9,2016-07-29 10:58:02,2016
29,4.248,0.03421,150.0,10,hv61357246,19.4056667,"12km SSE of Fern Acres, Hawaii",-155.039,1.97,58,7,Hawaii,10,60,2016-07-29 10:58:10,2016
29,0.0,0.4213099,79.199993664001,11,ak13818038,61.2327,"66km W of Valdez, Alaska",-147.573,1.2,4,7,Alaska,16,22,2016-07-29 11:04:16,2016
29,2.862,0.02547,97.0,11,hv61357256,19.4276667,"26km E of Honaunau-Napoopoo, Hawaii",-155.6116667,2.68,6,7,Hawaii,31,110,2016-07-29 11:06:31,2016
29,26.6,0.4338863,183.599985312,11,ak13818037,54.1492,"89km SSW of False Pass, Alaska",-164.0869,2.1,8,7,Alaska,48,68,2016-07-29 11:08:48,2016
29,115.0,0.15451023,194.4,11,pr16211005,18.4587,"12km NW of Aguada, Puerto Rico",-67.2733,3.0,10,7,Puerto Rico,33,138,2016-07-29 11:10:33,2016
29,2.622,0.02181,107.0,11,hv61357261,19.4241667,"25km E of Honaunau-Napoopoo, Hawaii",-155.6226667,2.66,12,7,Hawaii,17,109,2016-07-29 11:12:17,2016
29,18.8,0.1410355,100.799991936,11,ak13818041,60.2996,"77km ENE of Cape Yakataga, Alaska",-141.1182,1.0,12,7,Alaska,30,15,2016-07-29 11:12:30,2016
29,108.1,0.09611974,57.599995392,11,ak13818043,59.739,"74km W of Anchor Point, Alaska",-153.1472,1.8,30,7,Alaska,12,50,2016-07-29 11:30:12,2016
29,0.0,0.1796631,125.99998992,11,ak13818042,60.2031,"62km ENE of Cape Yakataga, Alaska",-141.3439,1.5,30,7,Alaska,41,35,2016-07-29 11:30:41,2016
29,0.06,0.002369,86.0,11,nc72668166,38.7501667,"6km W of Middletown, California",-122.6881667,1.24,31,7,California,9,24,2016-07-29 11:31:09,2016
29,16.0,0.1320523,75.599993952001,11,ak13818046,60.3077,"76km ENE of Cape Yakataga, Alaska",-141.1318,1.5,33,7,Alaska,2,35,2016-07-29 11:33:02,2016
29,33.2,0.1257641,79.199993664001,11,ak13832260,61.3669,"33km NE of Valdez, Alaska",-145.951,1.0,38,7,Alaska,17,15,2016-07-29 11:38:17,2016
29,7.8,0.05210229,133.199989344,11,ak13832261,54.7742,"19km WSW of False Pass, Alaska",-163.6866,1.6,38,7,Alaska,24,39,2016-07-29 11:38:24,2016
29,4.7,0.043,192.2,11,nn00553757,37.2087,"53km E of Big Pine, California",-117.6909,0.3,49,7,California,11,1,2016-07-29 11:49:11,2016
29,9.4,0.01689,48.0,12,nc72668176,35.8936667,"27km NE of San Miguel, California",-120.4433333,0.68,6,7,California,26,7,2016-07-29 12:06:26,2016
29,8.9,0.073,233.44,12,nn00553759,35.9721,"60km ENE of Searles Valley, California",-116.78,0.1,6,7,California,56,0,2016-07-29 12:06:56,2016
29,7.31,0.03235,47.0,12,ci37642664,33.2613333,"3km NW of Lake Henshaw, CA",-116.7828333,0.88,10,7,California,38,12,2016-07-29 12:10:38,2016
29,0.53,0.01314,38.0,12,nc72668181,38.839,"8km WNW of Cobb, California",-122.8186667,1.59,15,7,California,17,39,2016-07-29 12:15:17,2016
29,0.11,0.01255,114.0,12,nc72668186,38.8398333,"8km WNW of Cobb, California",-122.8195,0.01,15,7,California,35,0,2016-07-29 12:15:35,2016
29,1.42,0.01075,45.0,12,nc72668191,38.7508333,"4km SE of The Geysers, California",-122.7243333,1.66,25,7,California,50,42,2016-07-29 12:25:50,2016
29,11.45,0.07749,33.0,12,ci37642680,34.1118333,"17km SSE of Big Bear City, CA",-116.7928333,1.35,28,7,California,23,28,2016-07-29 12:28:23,2016
29,1.23,0.01303,89.0,12,nc72668196,38.7486667,"4km SE of The Geysers, California",-122.7271667,0.34,29,7,California,19,2,2016-07-29 12:29:19,2016
29,1.87,0.003358,83.0,12,nc72668206,38.8251648,"9km WNW of The Geysers, California",-122.8538361,0.81,33,7,California,35,10,2016-07-29 12:33:35,2016
29,8.9,0.093,149.06,12,nn00553761,37.9615,"56km NE of Mammoth Lakes, California",-118.4609,0.6,38,7,California,28,6,2016-07-29 12:38:28,2016
29,4.0,0.49317509,309.6,12,pr16211007,18.8027,"55km N of Culebra, Puerto Rico",-65.2565,2.1,41,7,Puerto Rico,43,68,2016-07-29 12:41:43,2016
29,0.0,0.349,221.77,12,nn00553763,37.1429,"29km SSW of Alamo, Nevada",-115.3393,0.2,47,7,Nevada,48,1,2016-07-29 12:47:48,2016
29,1.8,0.5111414,104.399991648,12,ak13818158,63.2192,"117km NNW of Talkeetna, Alaska",-151.3136,1.0,48,7,Alaska,18,15,2016-07-29 12:48:18,2016
29,11.1,0.04401745,187.199985024,12,ak13818159,54.1869,"21km WNW of Akutan, Alaska",-166.0956,1.6,49,7,Alaska,27,39,2016-07-29 12:49:27,2016
29,16.4,0.2757828,93.599992512001,12,ak13818162,64.4481,"77km ESE of Ruby, Alaska",-154.0284,1.7,50,7,Alaska,23,44,2016-07-29 12:50:23,2016
29,35.0,0.575,80.0,12,us100068f0,-31.5628,"35km WNW of Illapel, Chile",-71.5276,4.9,52,7,Chile,15,369,2016-07-29 12:52:15,2016
29,2.9,0.121,160.59,13,nn00553767,38.9344,"21km WNW of Gabbs, Nevada",-118.1534,0.5,2,7,Nevada,12,4,2016-07-29 13:02:12,2016
29,8.3,0.202,183.06,13,nn00553726,38.1494,"53km SE of Hawthorne, Nevada",-118.2347,0.6,11,7,Nevada,10,6,2016-07-29 13:11:10,2016
29,12.9,0.01976294,201.599983872,13,ak13818640,54.1744,"19km WNW of Akutan, Alaska",-166.0592,1.2,20,7,Alaska,6,22,2016-07-29 13:20:06,2016
29,-0.41,0.1055,80.0,13,nc72668211,35.6778333,"1km NE of Quarry near Lake Nacimiento, CA",-120.9888333,0.87,26,7,California,24,12,2016-07-29 13:26:24,2016
29,-0.22,0.08887,135.0,13,uw61173122,46.5671667,"26km ESE of Raymond, Washington",-123.4381667,1.66,28,7,Washington,23,42,2016-07-29 13:28:23,2016
29,-0.32,0.01332,127.0,13,nc72668216,37.322,"11km E of Quarry near Portola Valley, CA",-122.1001667,1.29,29,7,California,8,26,2016-07-29 13:29:08,2016
29,3.47,0.0193,79.0,13,ci37642736,33.1898333,"13km WSW of Niland, CA",-115.6441667,1.47,29,7,California,11,33,2016-07-29 13:29:11,2016
29,56.8,0.4060385,223.199982144,13,ak13818642,54.1116,"98km E of Akutan, Alaska",-164.2641,2.0,31,7,Alaska,48,62,2016-07-29 13:31:48,2016
29,2.88,0.007798,84.0,13,nc72668226,38.8065,"6km WNW of The Geysers, California",-122.8196667,0.51,35,7,California,12,4,2016-07-29 13:35:12,2016
29,3.94,0.002898,62.0,13,nc72668221,37.4411667,"18km WNW of West Bishop, California",-118.6391667,1.95,35,7,California,18,58,2016-07-29 13:35:18,2016
29,7.36,0.0297,77.0,13,nm60126997,36.302,"4km NNW of Ridgely, Tennessee",-89.4988333,1.61,35,7,Tennessee,31,40,2016-07-29 13:35:31,2016
29,6.3,0.093,254.01,13,nn00553737,35.9633,"62km ENE of Searles Valley, California",-116.7543,0.3,35,7,California,38,1,2016-07-29 13:35:38,2016
29,42.98,1.068,205.0,14,us100068gx,52.7785,"121km S of Unalaska, Alaska",-166.4747,4.0,2,7,Alaska,2,246,2016-07-29 14:02:02,2016
29,1.61,0.02007,196.0,14,nc72668246,37.5998333,"5km SSE of Mammoth Lakes, California",-118.9468333,0.51,12,7,California,52,4,2016-07-29 14:12:52,2016
29,-0.3,0.05085,38.0,14,ci37642800,34.0525,"4km WNW of Grand Terrace, CA",-117.3543333,0.96,14,7,California,0,14,2016-07-29 14:14:00,2016
29,-0.11,0.02262,118.0,14,nc72668251,36.8951667,"1km SE of Quarry near Aromas, CA",-121.6168333,1.45,18,7,California,41,32,2016-07-29 14:18:41,2016
29,3.11,0.01983,70.0,14,ci37642808,33.1885,"13km WSW of Niland, CA",-115.6453333,1.43,21,7,California,22,31,2016-07-29 14:21:22,2016
29,2.59,0.05658,50.0,14,ci37642832,35.8968333,"21km ESE of Little Lake, CA",-117.6806667,1.58,34,7,California,59,38,2016-07-29 14:34:59,2016
29,3.18,0.01985,69.0,14,ci37642840,33.1921667,"13km WSW of Niland, CA",-115.6436667,1.87,39,7,California,16,54,2016-07-29 14:39:16,2016
29,13.43,0.06463,97.0,14,ci37642856,33.6361667,"9km NNW of Anza, CA",-116.6948333,0.68,42,7,California,53,7,2016-07-29 14:42:53,2016
29,3.5,0.009074,86.0,14,nc72668266,38.8021667,"6km WNW of The Geysers, California",-122.8213333,0.44,49,7,California,31,3,2016-07-29 14:49:31,2016
29,75.7,0.6800247,89.999992800001,14,ak13818648,57.8977,"70km NW of Larsen Bay, Alaska",-154.9605,2.0,49,7,Alaska,42,62,2016-07-29 14:49:42,2016
29,25.1,0.7968057,226.799981856,14,ak13832269,55.345,"90km NE of Chernabura Island, Alaska",-158.5232,1.7,51,7,Alaska,3,44,2016-07-29 14:51:03,2016
29,3.48,0.01975,69.0,14,ci37642880,33.1876667,"13km WSW of Niland, CA",-115.6455,1.85,54,7,California,48,53,2016-07-29 14:54:48,2016
29,3.3,0.0152,71.0,14,ci37642888,33.1861667,"13km WSW of Niland, CA",-115.6403333,1.96,56,7,California,9,59,2016-07-29 14:56:09,2016
29,2.97,0.02494,108.0,14,ci37143700,33.1981667,"13km WSW of Niland, CA",-115.6463333,1.71,56,7,California,25,45,2016-07-29 14:56:25,2016
29,2.98,0.01883,104.0,14,ci37143692,33.1928333,"13km WSW of Niland, CA",-115.6418333,2.33,56,7,California,37,84,2016-07-29 14:56:37,2016
29,3.15,0.01814,70.0,14,ci37642896,33.1908333,"13km WSW of Niland, CA",-115.6421667,2.39,58,7,California,36,88,2016-07-29 14:58:36,2016
29,109.15,2.293,130.0,15,us100068hh,-16.4045,"6km W of Arequipa, Peru",-71.5974,4.3,0,7,Peru,31,284,2016-07-29 15:00:31,2016
29,3.74,0.007903,112.0,15,ci37642912,33.1885,"12km WSW of Niland, CA",-115.6295,1.17,6,7,California,6,21,2016-07-29 15:06:06,2016
29,1.18,0.01733,47.0,15,nc72668276,38.7908333,"1km N of The Geysers, California",-122.7566667,0.28,8,7,California,26,1,2016-07-29 15:08:26,2016
29,13.5,0.082,86.73,15,nn00553748,39.8573,"15km WNW of Portola, California",-120.6358,0.5,20,7,California,12,4,2016-07-29 15:20:12,2016
29,25.3,0.7393135,230.399981568,15,ak13832270,54.633,"93km SSW of Sand Point, Alaska",-161.2883,1.6,20,7,Alaska,20,39,2016-07-29 15:20:20,2016
29,0.47,0.0741,288.0,15,nc72668286,37.5318333,"14km SSE of Mammoth Lakes, California",-118.887,0.25,22,7,California,24,1,2016-07-29 15:22:24,2016
29,-2.0,0.184,100.0,15,mb80163709,46.005,"4km E of Butte, Montana",-112.4745,1.5,22,7,Montana,33,35,2016-07-29 15:22:33,2016
29,8.4,0.1185776,136.799989056,15,ak13818652,60.0247,"56km NNW of Yakutat, Alaska",-140.0608,1.6,29,7,Alaska,25,39,2016-07-29 15:29:25,2016
29,11.0,0.7384152,161.99998704,15,ak13818651,60.0918,"85km E of Bear Creek, Alaska",-147.8622,1.8,29,7,Alaska,27,50,2016-07-29 15:29:27,2016
29,14.421,0.0165,178.0,15,hv61357351,19.504,"1km NE of Captain Cook, Hawaii",-155.9133333,1.5,29,7,Hawaii,34,35,2016-07-29 15:29:34,2016
29,3.94,0.01746,68.0,15,ci37642976,33.1856667,"13km WSW of Niland, CA",-115.6431667,1.58,30,7,California,56,38,2016-07-29 15:30:56,2016
29,3.07,0.01719,83.0,15,ci37642992,33.1906667,"13km WSW of Niland, CA",-115.641,1.63,32,7,California,58,41,2016-07-29 15:32:58,2016
29,3.19,0.01667,81.0,15,ci37643024,33.1916667,"12km WSW of Niland, CA",-115.6396667,1.25,47,7,California,12,24,2016-07-29 15:47:12,2016
29,37.0,0.44376775,324.0,15,pr16211008,18.8206,"49km NNE of Road Town, British Virgin Islands",-64.4185,2.3,51,7,British Virgin Islands,30,81,2016-07-29 15:51:30,2016
29,3.45,0.01867,70.0,15,ci37643032,33.1895,"13km WSW of Niland, CA",-115.6435,2.0,52,7,California,49,62,2016-07-29 15:52:49,2016
29,8.47,0.0322,163.0,15,ci37643040,33.5255,"20km E of Anza, CA",-116.4641667,0.47,55,7,California,9,3,2016-07-29 15:55:09,2016
29,17.2,0.201,77.0,15,us100068ie,47.4275,"9km NNW of La Pocatiere, Canada",-70.0885,2.2,55,7,Canada,20,74,2016-07-29 15:55:20,2016
29,23.5,0.547074,215.99998272,15,ak13832273,51.225,"11km ESE of Amatignak Island, Alaska",-178.9564,1.8,56,7,Alaska,40,50,2016-07-29 15:56:40,2016
29,4.6,0.06378039,86.399993088,15,ak13818658,61.3192,"94km NW of Nikiski, Alaska",-152.468,1.8,58,7,Alaska,21,50,2016-07-29 15:58:21,2016
29,-0.75,0.004811,136.0,16,uw61173182,48.0573333,"9km SW of Port Angeles, Washington",-123.5111667,1.23,0,7,Washington,47,23,2016-07-29 16:00:47,2016
29,2.5,0.04850903,82.799993376001,16,ak13818660,61.2973,"91km N of Redoubt Volcano, Alaska",-152.4703,1.3,9,7,Alaska,50,26,2016-07-29 16:09:50,2016
29,25.0,1.23159025,313.2,16,pr16211009,19.545,"134km NNE of Vieques, Puerto Rico",-65.3275,2.3,12,7,Puerto Rico,26,81,2016-07-29 16:12:26,2016
29,3.44,0.01823,90.0,16,ci37643072,33.1928333,"12km WSW of Niland, CA",-115.641,1.22,12,7,California,57,23,2016-07-29 16:12:57,2016
29,1.4,0.2802744,104.399991648,16,ak13818663,63.2852,"109km W of Cantwell, Alaska",-151.1169,1.1,15,7,Alaska,54,19,2016-07-29 16:15:54,2016
29,3.41,0.01673,71.0,16,ci37643088,33.188,"13km WSW of Niland, CA",-115.6416667,1.45,21,7,California,17,32,2016-07-29 16:21:17,2016
29,2.36,0.00704,75.0,16,nc72668301,38.814,"7km NW of The Geysers, California",-122.823,0.54,38,7,California,36,4,2016-07-29 16:38:36,2016
29,1.15,0.09377,77.0,16,nc72668306,39.26,"16km W of Redwood Valley, California",-123.3995,1.44,40,7,California,26,32,2016-07-29 16:40:26,2016
29,138.16,6.405,111.0,16,us100068j0,-4.3475,"244km ESE of Enarotali, Indonesia",138.5074,4.7,46,7,Indonesia,5,340,2016-07-29 16:46:05,2016
29,9.9,0.4249031,122.399990208,17,ak13832277,57.3423,"111km W of Larsen Bay, Alaska",-155.8065,1.6,4,7,Alaska,22,39,2016-07-29 17:04:22,2016
29,15.16,0.06919,69.0,17,uw61173197,47.1756667,"8km ESE of Enumclaw, Washington",-121.8886667,1.96,4,7,Washington,26,59,2016-07-29 17:04:26,2016
29,6.44,0.06644,119.0,17,nc72668311,37.4606667,"25km SE of Mammoth Lakes, California",-118.798,0.72,5,7,California,54,8,2016-07-29 17:05:54,2016
29,12.91,0.03868,93.0,17,ci37643128,33.5168333,"11km ESE of Anza, CA",-116.564,0.24,12,7,California,0,1,2016-07-29 17:12:00,2016
29,15.3,0.2245788,64.799994816,17,ak13818667,60.3382,"50km SSW of Haines Junction, Canada",-137.9019,1.2,17,7,Canada,6,22,2016-07-29 17:17:06,2016
29,7.9,0.4491576,208.799983296,17,ak13832279,60.1698,"94km WSW of Cordova, Alaska",-147.2884,1.3,17,7,Alaska,35,26,2016-07-29 17:17:35,2016
29,207.62,3.293,11.0,17,us100068jg,18.5439,"28km SSW of Agrihan, Northern Mariana Islands",145.541,7.7,18,7,Northern Mariana Islands,26,971,2016-07-29 17:18:26,2016
29,72.3,0.5318026,143.99998848,17,ak13832280,58.07,"60km NNW of Larsen Bay, Alaska",-154.1855,1.5,21,7,Alaska,42,35,2016-07-29 17:21:42,2016
29,0.9,0.094,123.24,17,nn00553776,39.2288,"7km NNE of Carson City, Nevada",-119.7359,0.6,28,7,Nevada,43,6,2016-07-29 17:28:43,2016
29,3.62,0.01974,70.0,17,ci37643184,33.191,"13km WSW of Niland, CA",-115.6441667,1.79,38,7,California,58,49,2016-07-29 17:38:58,2016
29,12.6,0.7527882,151.199987904,17,ak13832281,60.0172,"81km E of Bear Creek, Alaska",-147.9526,1.8,41,7,Alaska,22,50,2016-07-29 17:41:22,2016
29,15.1,0.217,143.0,17,us100068k3,59.5902,"41km E of Yakutat, Alaska",-138.9988,2.5,45,7,Alaska,35,96,2016-07-29 17:45:35,2016
29,-0.3,0.1553,99.0,17,uw61173232,45.749,"24km NE of Rockaway Beach, Oregon",-123.7011667,1.21,54,7,Oregon,6,23,2016-07-29 17:54:06,2016
29,14.0,0.59827798,237.6,17,pr16211010,18.909,"67km N of Culebra, Puerto Rico",-65.2468,2.8,54,7,Puerto Rico,7,121,2016-07-29 17:54:07,2016
29,104.7,0.09522142,61.199995104,17,ak13818727,59.7232,"71km W of Anchor Point, Alaska",-153.1053,3.4,57,7,Alaska,25,178,2016-07-29 17:57:25,2016
29,3.36,0.02181,68.0,17,ci37643192,33.1883333,"13km WSW of Niland, CA",-115.6478333,1.51,57,7,California,48,35,2016-07-29 17:57:48,2016
29,3.89,0.02317,152.0,17,ci37143684,33.1965,"13km WSW of Niland, CA",-115.6451667,1.25,58,7,California,25,24,2016-07-29 17:58:25,2016
29,196.65,3.309,99.0,18,us100069ra,18.5688,"23km SSE of Agrihan, Northern Mariana Islands",145.7449,4.7,5,7,Northern Mariana Islands,46,340,2016-07-29 18:05:46,2016
29,136.0,0.2353586,125.99998992,18,ak13832284,60.2149,"42km SW of Redoubt Volcano, Alaska",-153.2736,1.9,7,7,Alaska,46,56,2016-07-29 18:07:46,2016
29,296.23,3.703,80.0,18,us100068lq,18.9428,"37km WNW of Agrihan, Northern Mariana Islands",145.3636,4.4,11,7,Northern Mariana Islands,8,298,2016-07-29 18:11:08,2016
29,197.0,3.632,100.0,18,us100069rj,18.8766,"27km WNW of Agrihan, Northern Mariana Islands",145.4292,4.4,12,7,Northern Mariana Islands,36,298,2016-07-29 18:12:36,2016
29,1.24,0.02698,248.0,18,nc72670945,41.582,"43km SSW of Tulelake, California",-121.6228333,1.35,13,7,California,53,28,2016-07-29 18:13:53,2016
29,205.72,3.296,105.0,18,us100069rd,18.5465,"28km SSW of Agrihan, Northern Mariana Islands",145.5361,4.3,15,7,Northern Mariana Islands,53,284,2016-07-29 18:15:53,2016
29,204.01,3.368,55.0,18,us100068lr,18.6253,"15km S of Agrihan, Northern Mariana Islands",145.6483,4.9,18,7,Northern Mariana Islands,29,369,2016-07-29 18:18:29,2016
