# killed,# wounded,age,assassination?,attacker.name,birth.location,birth.year,campaign.name,country,day,education,gender,location,marital,month,occupation,religion,target.name,type,weapon,year
3,48,28,False,Mohammed 'Abdul Khader Abudaya,"Palestinian Territory, Occupied",1969,Palestinian Resistance vs. Israel,Israel,21,Unknown,Male,"Israel, Tel AvivTel Aviv Province",Married,3,Professional,Muslim (NA),Israeli civilians at Apropo Cafe,Civilian,Belt bomb,1997
1,8,25,False,Kanthiah Murugaiahaka Major Mathees/Naavannan,Sri Lanka,1972,LTTE vs. Sri Lanka & India,Sri Lanka,24,Unknown,Male,"Sri Lanka, Mullaittivu (Off Coast)Northern Province",Unknown,3,Unknown,Hindu,Sri Lankan Navy (SLN) convoy,Security,Boat bomb,1997
0,7,20,False,Anwar Shadrawi,"Palestinian Territory, Occupied",-1,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",1,Post-secondary,Male,"Palestinian Territory, Occupied, Kefar Darom (S)Gaza",Unknown,4,Unknown,Muslim (NA),Kfar Darom Settlement,Civilian,Belt bomb,1997
18,170,22,False,Majid Sulayman Qaysiyyah,"Palestinian Territory, Occupied",1975,Palestinian Resistance vs. Israel,Israel,30,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,7,Unknown,Unknown,Mahane Yehuda outdoor market,Civilian,Belt bomb,1997
7,172,24,False,Bashar Sawalha,"Palestinian Territory, Occupied",1973,Palestinian Resistance vs. Israel,Israel,4,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,9,Unknown,Muslim (NA),Mall,Civilian,Belt bomb,1997
20,100,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,15,Unknown,Unknown,"Sri Lanka, ColomboWestern Province",Unknown,10,Unknown,Unknown,Central Bank of Sri Lanka,Civilian,Truck bomb,1997
7,3,21,False,Nandagopal Suresh,Sri Lanka,1976,LTTE vs. Sri Lanka & India,Sri Lanka,18,Unknown,Male,"Sri Lanka, Trincomalee (Off Coast)Eastern Province",Unknown,10,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Boat bomb,1997
0,0,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,28,Unknown,Unknown,"Sri Lanka, GalleSouthern Province",Unknown,12,Unknown,Unknown,Chief of the Sri Lankan Navy Cecil Tissera,Security,Truck bomb,1997
13,25,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,25,Unknown,Unknown,"Sri Lanka, KandyCentral Province",Unknown,1,Unknown,Hindu,Buddhist Shrine,Civilian,Truck bomb,1998
8,15,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Female,"Sri Lanka, ColomboWestern Province",Unknown,2,Unknown,Hindu,Chief of the Sri Lankan Air Force Oliver Ranasinghe,Security,Belt bomb,1998
46,0,20,False,Suhanthi Kailayanathan,Sri Lanka,1978,LTTE vs. Sri Lanka & India,Sri Lanka,23,Unknown,Female,"Sri Lanka, Point Pedro (Off Coast)Eastern Province",Unknown,2,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Boat bomb,1998
1,2,-1,False,Unknown,Unknown,-1,BKI vs. India,India,27,Unknown,Unknown,"India, MumbaiMaharashtra",Unknown,2,Unknown,Unknown,Railway station,Civilian,Belt bomb,1998
36,300,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Unknown,"Sri Lanka, ColomboWestern Province",Unknown,3,Unknown,Hindu,Government minister's motorcade,Political,Truck bomb,1998
2,5,19,False,Suntharaj Raviraj,Sri Lanka,1979,LTTE vs. Sri Lanka & India,Sri Lanka,11,Unknown,Male,"Sri Lanka, TrincomaleeEastern Province",Unknown,3,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Boat bomb,1998
1,0,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,14,Unknown,Female,"Sri Lanka, Point PedroEastern Province",Unknown,5,Unknown,Hindu,Brigadier General Larry Wijerantne,Security,Belt bomb,1998
200,5000,24,False,Jihad Mohammed Aliaka Azzam,Saudi Arabia,1974,Al Qaeda vs. U.S. & Allies,Kenya,7,Unknown,Male,"Kenya, NairobiNairobi Area",Unknown,8,Unknown,Unknown,US Embassy,Political,Truck bomb,1998
10,74,27,False,Hamden Khalif Allah Awadaka Ahmed the German,Egypt,1970,Al Qaeda vs. U.S. & Allies,Tanzania,7,Unknown,Male,"Tanzania, Dar Es SalaamDar es Salaam",Unknown,8,Unknown,Unknown,US Embassy,Political,Truck bomb,1998
1,6,19,False,Suhayb Timraz,"Palestinian Territory, Occupied",1979,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",29,Unknown,Male,"Palestinian Territory, Occupied, Kefar Darom (S)Gaza",Unknown,10,Unknown,Muslim (NA),School bus transporting Israeli settler students,Civilian,Car bomb,1998
18,0,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,30,Unknown,Unknown,"Sri Lanka, MullaittivuNorthern Province",Unknown,10,Unknown,Hindu,Sri Lankan Navy (SLN) gunboat,Security,Boat bomb,1998
0,24,18,False,Yussef al-Sagir,Israel,1980,Palestinian Resistance vs. Israel,Israel,6,Unknown,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,11,Unknown,Unknown,Israeli Shopers,Civilian,Car bomb,1998
0,6,-1,False,Unknown,Unknown,-1,PKK vs. Turkey,Turkey,17,Unknown,Female,"Turkey, YuksekovaHakkari Province",Unknown,11,Unknown,Unknown,Gendarmerie General Command,Security,Belt bomb,1998
0,9,18,False,Unknown,Unknown,1980,PKK vs. Turkey,Turkey,1,Unknown,Female,"Turkey, LiceDiyarbakir Province",Unknown,12,Unknown,Unknown,Turkish civilians in market,Civilian,Belt bomb,1998
1,22,-1,False,Unknown,Unknown,-1,PKK vs. Turkey,Turkey,24,Unknown,Female,"Turkey, VanVan Province",Unknown,12,Unknown,Unknown,Turkish Military Bus,Security,Belt bomb,1998
0,4,25,False,Nezahat Boyaciaka Sehristan,Turkey,1974,PKK vs. Turkey,Turkey,4,Unknown,Female,"Turkey, BatmanBatman Province",Unknown,3,Unknown,Unknown,Police Station,Security,Belt bomb,1999
0,7,54,False,Unknown,Finland,1945,Isolated Attacks,Finland,8,Unknown,Male,"Finland, HaminaEtela-Suomen Laani",Unknown,3,Unknown,Unknown,Bomber's Opponent in Inheritence Dispute,Civilian,Other PBIED,1999
5,15,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,16,Unknown,Female,"Sri Lanka, ColomboWestern Province",Unknown,3,Unknown,Hindu,Chief Inspector Mohammed Nilabdeen,Security,Belt bomb,1999
0,3,-1,False,Unknown,Unknown,-1,PKK vs. Turkey,Turkey,20,Unknown,Male,"Turkey, BaskaleVan Province",Unknown,3,Unknown,Unknown,Police Station,Security,Belt bomb,1999
0,11,-1,False,Unknown,Unknown,-1,PKK vs. Turkey,Turkey,27,Unknown,Unknown,"Turkey, IstanbulIstanbul Province",Unknown,3,Unknown,Unknown,Police bus,Security,Backpack bomb,1999
1,20,20,True,Baki Tatliaka Arguan,Turkey,1979,PKK vs. Turkey,Turkey,5,Unknown,Male,"Turkey, BingolBingol Province",Unknown,4,Unknown,Unknown,Bingol Governor Suleyman Kamci,Political,Belt bomb,1999
1,9,-1,True,Turab Mouhammediaka Ferhenk,Iran,-1,PKK vs. Turkey,Turkey,8,Unknown,Male,"Turkey, YuksekovaHakkari Province",Unknown,4,Unknown,Unknown,Provincial Governor Nihat Canbolat,Political,Belt bomb,1999
3,9,20,True,Mailvaganam Arulchelvan,Sri Lanka,1979,LTTE vs. Sri Lanka & India,Sri Lanka,29,Unknown,Male,"Sri Lanka, BatticaloaEastern Province",Unknown,5,Unknown,Hindu,Muthulingam Ganeshamurthi (Leader of the National Auxiliary Forces),Security,Motorcycle bomb,1999
0,17,19,False,Rusen Tabanciaka Berfin Zozan,Turkey,1980,PKK vs. Turkey,Turkey,5,Unknown,Female,"Turkey, AdanaAdana Province",Unknown,7,Unknown,Unknown,Officers of the Turkish Police,Security,Belt bomb,1999
1,0,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,25,Unknown,Unknown,"Sri Lanka, TrincomaleeEastern Province",Unknown,7,Unknown,Hindu,'Newco Endurance' passenger ferry,Civilian,Scuba bomb,1999
1,5,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,29,Unknown,Male,"Sri Lanka, ColomboWestern Province",Unknown,7,Unknown,Hindu,Neelan Thiruchelvam (Member of Parliament),Political,Belt bomb,1999
13,25,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,4,Unknown,Female,"Sri Lanka, VeppankulamNorthern Province",Unknown,8,Unknown,Hindu,Special Task Forces Convoy,Security,Belt bomb,1999
1,3,23,True,Kumarasamy Anantha,Sri Lanka,1976,LTTE vs. Sri Lanka & India,Sri Lanka,9,Unknown,Male,"Sri Lanka, VakaraiEastern Province",Unknown,8,Unknown,Hindu,Major Karunanayaka,Security,Belt bomb,1999
10,0,21,False,Vadivel Senthilkumar,Sri Lanka,1978,LTTE vs. Sri Lanka & India,Sri Lanka,15,Unknown,Male,"Sri Lanka, Trincomalee (Off Coast)Eastern Province",Unknown,8,Unknown,Hindu,Sri Lankan Navy (SLN) gunboat,Security,Boat bomb,1999
2,0,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,2,Unknown,Unknown,"Sri Lanka, VavuniyaNorthern Province",Unknown,9,Unknown,Hindu,"Manikkadasan, Commander of PLOTE's military wing",Security,Other PBIED,1999
4,5,28,False,Kathiravel Jeyaram,Sri Lanka,1971,LTTE vs. Sri Lanka & India,Sri Lanka,8,Unknown,Male,"Sri Lanka, Point Pedro (Off Coast)Eastern Province",Unknown,12,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Boat bomb,1999
24,110,26,True,Leela Lakshmiaka Nandini,Sri Lanka,1973,LTTE vs. Sri Lanka & India,Sri Lanka,18,Unknown,Female,"Sri Lanka, ColomboWestern Province",Unknown,12,Unknown,Hindu,President of Sri Lanka Chandrika Kumaratunga [survived],Political,Belt bomb,1999
13,40,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,18,Unknown,Unknown,"Sri Lanka, Ja-ElaWestern Province",Unknown,12,Unknown,Unknown,Former Army General Lucky Algama [killed],Political,Belt bomb,1999
0,3,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,30,Unknown,Unknown,"Sri Lanka, Jaffna LagoonNorthern Province",Unknown,12,Unknown,Unknown,Sri Lankan Navy (SLN) ship,Security,Boat bomb,1999
7,14,20,False,'Ammar Husayn Hammud,Jordan,1979,Hezbollah vs. Israel,Lebanon,30,Unknown,Male,"Lebanon, QlaiaaLiban-Sud",Unknown,12,Unknown,Unknown,Israeli Defense Forces (IDF) Convoy,Security,Car bomb,1999
15,29,-1,True,Yasotha Thilakaratne,Sri Lanka,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Female,"Sri Lanka, ColomboWestern Province",Unknown,1,Unknown,Hindu,Prime Minister of Sri Lanka Sirima Bandaranaike [survived],Political,Belt bomb,2000
1,2,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,2,Unknown,Female,"Sri Lanka, TrincomaleeEastern Province",Unknown,3,Unknown,Hindu,22-1 Brigade Commander Piyal Abeysekara [survived],Security,Belt bomb,2000
18,50,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,10,Unknown,Male,"Sri Lanka, ColomboWestern Province",Unknown,3,Unknown,Hindu,Members of Parliament leaving Parliament Building,Political,Truck bomb,2000
0,6,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,23,Unknown,Unknown,"Sri Lanka, KantaleEastern Province",Unknown,5,Unknown,Unknown,Sri Lankan Police in pursuit of bomber,Security,Other PBIED,2000
5,11,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Unknown,"Sri Lanka, Vettilaikerny (Off Coast)Eastern Province",Unknown,6,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Boat bomb,2000
2,5,-1,False,Luiza Magamadova,Russia,-1,Chechen Separatists vs. Russia,Russia,7,Unknown,Female,"Russia, Alkhan-YurtChechnya",Unknown,6,Unknown,Muslim (NA),Compound for Russia's elite Interior Ministry (OMON) paramilitary police,Security,Truck bomb,2000
21,27,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,7,Unknown,Unknown,"Sri Lanka, RatmalanaWestern Province",Unknown,6,Unknown,Hindu,Minister of Industries C.V. Gooneratne [killed],Political,Belt bomb,2000
4,10,25,False,Djabrail Sergeyevaka Sergey Dimitriev,Russia,1975,Chechen Separatists vs. Russia,Russia,11,Unknown,Male,"Russia, GroznyChechnya",Unknown,6,Unknown,Muslim (NA),Russian Interior Ministry paramilitary police (OMON) checkpoint,Security,Car bomb,2000
6,6,-1,False,Alexander Alexeyevaka Abdou Rakhmad,Russia,-1,Chechen Separatists vs. Russia,Russia,12,Unknown,Male,"Russia, GroznyChechnya",Unknown,6,Skilled,Muslim (NA),Russian Interior Ministry paramilitary police (OMON) checkpoint,Security,Car bomb,2000
2,13,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,14,Unknown,Male,"Sri Lanka, Wattala TownWestern Province",Unknown,6,Unknown,Hindu,Bus transporting Air Force personnel,Security,Belt bomb,2000
14,0,23,False,Alagapodi Vinayakamurthy,Sri Lanka,1977,LTTE vs. Sri Lanka & India,Sri Lanka,26,Unknown,Male,"Sri Lanka, Point Pedro (Off Coast)Eastern Province",Unknown,6,Unknown,Hindu,Cargo Vessel carrying supplies to government troops in Jaffna,Security,Boat bomb,2000
37,81,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,2,Unknown,Unknown,"Russia, ArgunChechnya",Unknown,7,Unknown,Unknown,Barracks of the Chelyabink unit of Russian Ministry of Interior paramilitary police (OMON),Security,Truck bomb,2000
3,0,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,2,Unknown,Unknown,"Russia, NoyberaChechnya",Unknown,7,Unknown,Unknown,Russian Army Barracks,Security,Truck bomb,2000
2,0,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,2,Unknown,Unknown,"Russia, Urus-MartanChechnya",Unknown,7,Unknown,Unknown,School Building used as Russian Army Barracks,Security,Truck bomb,2000
2,0,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,2,Unknown,Unknown,"Russia, GudermesChechnya",Unknown,7,Unknown,Unknown,Russian Army Commandant's Office,Security,Truck bomb,2000
3,5,-1,False,Unknown,Russia,-1,Chechen Separatists vs. Russia,Russia,2,Unknown,Male,"Russia, GudermesChechnya",Unknown,7,Unknown,Unknown,Russian Army checkpoint,Security,Truck bomb,2000
1,6,28,False,Sellam Sellasami,Sri Lanka,1972,LTTE vs. Sri Lanka & India,Sri Lanka,15,Unknown,Female,"Sri Lanka, VavuniyaNorthern Province",Unknown,8,Unknown,Hindu,Sri Lankan Army truck,Security,Belt bomb,2000
8,28,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,15,Unknown,Male,"Sri Lanka, ColomboWestern Province",Unknown,9,Unknown,Hindu,Health Minister Nimal Siripala de Silva [survived],Political,Belt bomb,2000
23,45,-1,True,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,2,Unknown,Unknown,"Sri Lanka, TrincomaleeEastern Province",Unknown,10,Unknown,Hindu,People's Alliance (PA) candidate and Muslim Mohammed Lathif Baithullah Muttur [killed],Political,Belt bomb,2000
11,50,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Unknown,"Sri Lanka, MedawachchiyaNorth Central Province",Unknown,10,Unknown,Hindu,Civilians at rally,Political,Belt bomb,2000
17,40,-1,False,Ibrahim al-Thawr,Yemen,-1,Al Qaeda vs. U.S. & Allies,Yemen,12,Unknown,Male,"Yemen, Aden'Adan",Unknown,10,Unknown,Muslim (NA),US guided missile destroyer USS Cole,Security,Boat bomb,2000
1,23,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,19,Unknown,Unknown,"Sri Lanka, ColomboWestern Province",Unknown,10,Unknown,Hindu,Cabinet ministers being sworn in by the President,Political,Belt bomb,2000
2,20,28,False,Thevarajah Ravindrarajah,Sri Lanka,1972,LTTE vs. Sri Lanka & India,Sri Lanka,23,Unknown,Male,"Sri Lanka, TrincomaleeEastern Province",Unknown,10,Unknown,Hindu,Sri Lankan Navy (SLN) ship,Security,Scuba bomb,2000
0,1,24,False,Nabil al-Ar'ir,Unknown,1976,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",26,Post-secondary,Male,"Palestinian Territory, Occupied, Gush Katif (S)Gaza",Unmarried,10,Unknown,Muslim (Sunni),Israeli Defense Forces,Security,Motorcycle bomb,2000
0,0,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,5,Unknown,Unknown,"Sri Lanka, TrincomaleeEastern Province",Unknown,11,Unknown,Unknown,Sri Lankan Navy (SLN) ships in the port,Security,Boat bomb,2000
1,9,-1,False,Unknown,Unknown,-1,Chechen Separatists vs. Russia,Russia,8,Unknown,Male,"Russia, GudermesChechnya",Unknown,12,Unknown,Unknown,Pro-Russian Chechen Police,Security,Truck bomb,2000
1,9,25,False,Hashem al-Nagar,Unknown,1975,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",22,Post-secondary,Male,"Palestinian Territory, Occupied, Mehola (S)West Bank",Unmarried,12,Student,Muslim (Sunni),Israeli civilians at Pundak Mehola resturant,Civilian,Belt bomb,2000
8,26,-1,False,Unknown,Unknown,-1,Kashmiri Rebels vs. India,India,25,Unknown,Unknown,"India, SrinagarJammu and Kashmir",Unknown,12,Unknown,Unknown,Headquarters of the 15th corps of the Indian Army,Security,Car bomb,2000
0,35,23,False,Hamed Falah Mustafa Abu Hijlah,Unknown,1978,Palestinian Resistance vs. Israel,Israel,1,Post-secondary,Male,"Israel, NatanyaHaMerkaz Province (Central)",Unmarried,1,Unknown,Muslim (NA),Israeli Civilians,Civilian,Car bomb,2001
2,7,23,False,Gultekin Koc,Turkey,-1,Isolated Attacks,Turkey,3,Post-secondary,Male,"Turkey, IstanbulIstanbul Province",Unknown,1,Unknown,Unknown,Police Station,Security,Belt bomb,2001
3,66,23,False,Ahmad Omar Elayan,"Palestinian Territory, Occupied",1978,Palestinian Resistance vs. Israel,Israel,4,Unknown,Male,"Israel, NatanyaHaMerkaz Province (Central)",Unmarried,3,Skilled,Muslim (NA),Israeli Civilians,Civilian,Belt bomb,2001
11,7,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,21,Unknown,Unknown,"Sri Lanka, Mullaittivu (Off Coast)Northern Province",Unknown,3,Unknown,Hindu,Two Sri Lankan Navy (SLN) patrol boats,Security,Boat bomb,2001
1,23,20,False,Dhiya Hussein Muhammad Tawil,Unknown,1981,Palestinian Resistance vs. Israel,Israel,27,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,3,Professional,Muslim (NA),Public Bus #6 transporting Israeli civilians,Civilian,Belt bomb,2001
2,4,23,False,Fadi Atallah Yussuf Amer,"Palestinian Territory, Occupied",1978,Palestinian Resistance vs. Israel,Israel,28,Post-secondary,Male,"Israel, Kefar SabaHaMerkaz Province (Central)",Unknown,3,Unknown,Muslim (NA),Israeli students at Bus Stop,Civilian,Belt bomb,2001
2,50,18,False,Imad Kamel Sayid Zubeidi,"Palestinian Territory, Occupied",1983,Palestinian Resistance vs. Israel,Israel,22,Secondary,Male,"Israel, Kefar SabaHaMerkaz Province (Central)",Unknown,4,Unknown,Muslim (NA),Israeli civilians waiting at Public Bus stop,Civilian,Other PBIED,2001
12,0,23,False,Jamal Abdel Gahni Rashed Naser,"Palestinian Territory, Occupied",1978,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",29,Post-secondary,Male,"Palestinian Territory, Occupied, Homesh (S)West Bank",Unmarried,4,Student,Muslim (NA),School bus transporting Israeli settler students,Civilian,Car bomb,2001
7,110,21,False,Mahmoud Ahmad Mahmoud Marmash,"Palestinian Territory, Occupied",1980,Palestinian Resistance vs. Israel,Israel,18,Secondary,Male,"Israel, NatanyaHaMerkaz Province (Central)",Unmarried,5,Skilled,Muslim (NA),Sharon Shopping Mall,Civilian,Belt bomb,2001
2,65,21,False,Usama Nimr Darwish Abul-Heija,"Palestinian Territory, Occupied",1979,Palestinian Resistance vs. Israel,Israel,25,Unknown,Male,"Israel, HaderaHiefa Province (Haifa)",Unknown,5,Unknown,Unknown,Public Bus transporting Israeli civilians,Civilian,Car bomb,2001
0,0,23,False,Hussein Hassan Abu al-Nasser,"Palestinian Territory, Occupied",1978,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",25,Post-secondary,Male,"Palestinian Territory, Occupied, Netzarim (S)Gaza",Unknown,5,Unknown,Muslim (NA),Israeli Defense Forces (IDF),Security,Car bomb,2001
0,1,18,False,Isma'il Arafat Ashur,Unknown,1983,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",29,Unknown,Male,"Palestinian Territory, Occupied, Gaza CityGaza",Unknown,5,Unknown,Unknown,Hasem Tufah Road Block,Security,Belt bomb,2001
20,108,22,False,Saeed Hassan Hyssein Hutriaka Hassan Chudri,Jordan,1979,Palestinian Resistance vs. Israel,Israel,1,Secondary,Male,"Israel, Tel AvivTel Aviv Province",Unknown,6,Professional,Muslim (NA),Dolphinarium Night Club,Civilian,Belt bomb,2001
3,0,27,False,Isma'il Bashir al-M'asawabi,"Palestinian Territory, Occupied",1974,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",22,Post-secondary,Male,"Palestinian Territory, Occupied, Gaza CityGaza",Unknown,6,Skilled,Muslim (Sunni),Israeli Defense Forces (IDF),Security,Car bomb,2001
0,0,26,False,Nafez Saleh al-Nazar,"Palestinian Territory, Occupied",1975,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",9,Secondary,Male,"Palestinian Territory, Occupied, Gaza CityGaza",Married,7,Unskilled,Muslim (NA),Israeli Army Post,Security,Truck bomb,2001
3,10,20,False,Nidal Mustafa Ibrahim Shadouf,Unknown,1981,Palestinian Resistance vs. Israel,Israel,16,Unknown,Male,"Israel, Tel AvivTel Aviv Province",Unknown,7,Unknown,Unknown,Benyamina Train Station,Civilian,Belt bomb,2001
8,12,-1,False,Unknown,Unknown,-1,LTTE vs. Sri Lanka & India,Sri Lanka,24,Unknown,Unknown,"Sri Lanka, ColomboWestern Province",Unknown,7,Unknown,Hindu,Katunayake Air Base,Security,Car bomb,2001
0,1,21,False,Ashraf Muhammad Subhi Mahmoud Sayyid,Unknown,1979,Palestinian Resistance vs. Israel,"Palestinian Territory, Occupied",8,Secondary,Male,"Palestinian Territory, Occupied, Beka'ot (S)West Bank",Unknown,8,Professional,Muslim (NA),Israeli Defense Forcs (IDF) Roadblock,Security,Car bomb,2001
19,120,23,False,Izz al-Din Shuheil Ahmed al-Masri,"Palestinian Territory, Occupied",1978,Palestinian Resistance vs. Israel,Israel,9,Secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unknown,8,Skilled,Muslim (Sunni),Israeli civilians at Sbarro restaurant,Civilian,Belt bomb,2001
0,16,28,False,Mohammed Mahmood Bakr Nasr,"Palestinian Territory, Occupied",1973,Palestinian Resistance vs. Israel,Israel,12,Unknown,Male,"Israel, Kiryat MotzkinHiefa Province (Haifa)",Unknown,8,Professional,Unknown,Israeli civilians at 'Wall Street Cafe',Civilian,Belt bomb,2001
5,13,26,False,Raed Nabil Ibrahim Barghouti,"Palestinian Territory, Occupied",1975,Palestinian Resistance vs. Israel,Israel,4,Post-secondary,Male,"Israel, Jerusalem (West)Yerushalayim Province (Jerusalem)",Unmarried,9,Skilled,Muslim (Sunni),Israeli Civilians,Civilian,Belt bomb,2001
0,13,-1,False,Unknown,"Palestinian Territory, Occupied",-1,Palestinian Resistance vs. Israel,Israel,9,Unknown,Male,"Israel, NatanyaHaMerkaz Province (Central)",Married,9,Professional,Unknown,Beit Lid Intersection,Civilian,Car bomb,2001
