attendance,capacity,date,day,gross,month,performances,previews,show,theatre,year
9716,0.85,12/01/2002,1,740193,12,0,8,MAN OF LA MANCHA,Martin Beck,2002
3600,0.69,12/01/2002,1,200107,12,8,0,METAMORPHOSES,Circle In The Square,2002
10248,0.97,12/01/2002,1,825384,12,8,0,MOVIN' OUT,Richard Rodgers,2002
11402,0.85,12/01/2002,1,844396,12,8,0,OKLAHOMA!,Gershwin,2002
5795,0.94,12/01/2002,1,379965,12,0,8,OUR TOWN,Booth,2002
3747,0.51,12/01/2002,1,216326,12,8,0,PROOF,Walter Kerr,2002
4067,0.74,12/01/2002,1,257632,12,5,0,PRUNE DANISH,Royale,2002
9415,1.0,12/01/2002,1,538586,12,8,0,RENT,Nederlander,2002
2377,0.5,12/01/2002,1,124984,12,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2002
4661,0.72,12/01/2002,1,251200,12,8,0,"THE GOAT, OR WHO IS SYLVIA?",John Golden,2002
4819,0.56,12/01/2002,1,265134,12,8,0,THE GRADUATE,Plymouth,2002
14521,1.01,12/01/2002,1,1115845,12,8,0,THE LION KING,New Amsterdam,2002
11710,0.91,12/01/2002,1,762577,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2002
13621,1.0,12/01/2002,1,1148166,12,8,0,THE PRODUCERS,St. James,2002
12480,0.99,12/01/2002,1,974635,12,8,0,THOROUGHLY MODERN MILLIE,Marquis,2002
4902,0.97,12/01/2002,1,372187,12,8,0,URINETOWN,Henry Miller,2002
11756,0.81,12/08/2002,8,820087,12,8,0,42ND STREET '01,Ford Center,2002
10909,0.8,12/08/2002,8,687437,12,8,0,AIDA,Palace,2002
10451,0.87,12/08/2002,8,676568,12,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2002
6033,0.82,12/08/2002,8,383875,12,8,0,CABARET 98,Studio 54 ('98),2002
0,,12/08/2002,8,0,12,1,0,CELEBRATING SONDHEIM,Henry Miller,2002
9041,0.77,12/08/2002,8,544275,12,8,0,CHICAGO,Shubert,2002
12101,0.9,12/08/2002,8,734034,12,0,8,DANCE OF THE VAMPIRES,Minskoff,2002
3310,0.38,12/08/2002,8,125526,12,8,0,DEF POETRY JAM,Longacre,2002
7684,0.88,12/08/2002,8,257665,12,0,8,DINNER AT EIGHT,Vivian Beaumont,2002
7539,0.78,12/08/2002,8,566145,12,8,0,FLOWER DRUM SONG,Virginia,2002
7211,0.87,12/08/2002,8,474162,12,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2002
11560,1.01,12/08/2002,8,1005041,12,8,0,HAIRSPRAY,Neil Simon,2002
3126,0.36,12/08/2002,8,145061,12,8,0,HOLLYWOOD ARMS,Cort,2002
5141,0.6,12/08/2002,8,312704,12,0,8,IMAGINARY FRIENDS,Barrymore,2002
6502,0.72,12/08/2002,8,408543,12,8,0,INTO THE WOODS '02,Broadhurst,2002
8113,0.59,12/08/2002,8,512667,12,1,7,LA BOH?ME,Broadway,2002
9656,0.85,12/08/2002,8,537443,12,8,0,LES MIS?RABLES,Imperial,2002
12187,1.02,12/08/2002,8,1025712,12,8,0,MAMMA MIA!,Cadillac Winter Garden,2002
8394,0.74,12/08/2002,8,610015,12,4,4,MAN OF LA MANCHA,Martin Beck,2002
3767,0.72,12/08/2002,8,65929,12,0,5,MEDEA,Brooks Atkinson,2002
3207,0.62,12/08/2002,8,161472,12,8,0,METAMORPHOSES,Circle In The Square,2002
9838,0.93,12/08/2002,8,791026,12,8,0,MOVIN' OUT,Richard Rodgers,2002
10895,0.82,12/08/2002,8,765904,12,8,0,OKLAHOMA!,Gershwin,2002
5442,0.88,12/08/2002,8,355206,12,5,3,OUR TOWN,Booth,2002
4034,0.55,12/08/2002,8,199684,12,8,0,PROOF,Walter Kerr,2002
8320,0.88,12/08/2002,8,468786,12,8,0,RENT,Nederlander,2002
3158,0.67,12/08/2002,8,166761,12,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2002
2972,0.8,12/08/2002,8,119866,12,0,5,TARTUFFE 03,American Airlines,2002
5022,0.78,12/08/2002,8,278967,12,8,0,"THE GOAT, OR WHO IS SYLVIA?",John Golden,2002
5290,0.62,12/08/2002,8,287056,12,8,0,THE GRADUATE,Plymouth,2002
14488,1.01,12/08/2002,8,1117639,12,8,0,THE LION KING,New Amsterdam,2002
9520,0.74,12/08/2002,8,573104,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2002
13562,0.99,12/08/2002,8,1163855,12,8,0,THE PRODUCERS,St. James,2002
12232,0.97,12/08/2002,8,939588,12,8,0,THOROUGHLY MODERN MILLIE,Marquis,2002
4222,0.84,12/08/2002,8,309756,12,8,0,URINETOWN,Henry Miller,2002
10507,0.72,12/15/2002,15,710892,12,8,0,42ND STREET '01,Ford Center,2002
9972,0.74,12/15/2002,15,634661,12,8,0,AIDA,Palace,2002
9957,0.82,12/15/2002,15,643275,12,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2002
6273,0.85,12/15/2002,15,382773,12,8,0,CABARET 98,Studio 54 ('98),2002
0,,12/15/2002,15,0,12,2,0,CELEBRATING SONDHEIM,Henry Miller,2002
8397,0.72,12/15/2002,15,493851,12,8,0,CHICAGO,Shubert,2002
11751,0.88,12/15/2002,15,641839,12,8,0,DANCE OF THE VAMPIRES,Minskoff,2002
3793,0.43,12/15/2002,15,133337,12,8,0,DEF POETRY JAM,Longacre,2002
7162,0.82,12/15/2002,15,259653,12,0,8,DINNER AT EIGHT,Vivian Beaumont,2002
6701,0.69,12/15/2002,15,488635,12,8,0,FLOWER DRUM SONG,Virginia,2002
7257,0.87,12/15/2002,15,475445,12,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2002
11560,1.01,12/15/2002,15,1012049,12,8,0,HAIRSPRAY,Neil Simon,2002
2684,0.31,12/15/2002,15,116963,12,8,0,HOLLYWOOD ARMS,Cort,2002
4471,0.52,12/15/2002,15,278420,12,4,4,IMAGINARY FRIENDS,Barrymore,2002
6740,0.74,12/15/2002,15,394298,12,8,0,INTO THE WOODS '02,Broadhurst,2002
11053,0.81,12/15/2002,15,766168,12,8,0,LA BOH?ME,Broadway,2002
9680,0.85,12/15/2002,15,546442,12,8,0,LES MIS?RABLES,Imperial,2002
12174,1.02,12/15/2002,15,1022052,12,8,0,MAMMA MIA!,Cadillac Winter Garden,2002
9663,0.85,12/15/2002,15,713207,12,8,0,MAN OF LA MANCHA,Martin Beck,2002
4265,0.58,12/15/2002,15,124017,12,6,1,MEDEA,Brooks Atkinson,2002
2586,0.5,12/15/2002,15,131570,12,8,0,METAMORPHOSES,Circle In The Square,2002
9563,0.9,12/15/2002,15,786669,12,8,0,MOVIN' OUT,Richard Rodgers,2002
8999,0.67,12/15/2002,15,596932,12,8,0,OKLAHOMA!,Gershwin,2002
5939,0.96,12/15/2002,15,389836,12,8,0,OUR TOWN,Booth,2002
3549,0.48,12/15/2002,15,175763,12,8,0,PROOF,Walter Kerr,2002
8498,0.9,12/15/2002,15,467548,12,8,0,RENT,Nederlander,2002
2486,0.52,12/15/2002,15,138660,12,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2002
4806,0.81,12/15/2002,15,183534,12,0,8,TARTUFFE 03,American Airlines,2002
4058,0.63,12/15/2002,15,216967,12,8,0,"THE GOAT, OR WHO IS SYLVIA?",John Golden,2002
5324,0.62,12/15/2002,15,269748,12,8,0,THE GRADUATE,Plymouth,2002
14485,1.01,12/15/2002,15,1116868,12,8,0,THE LION KING,New Amsterdam,2002
8810,0.69,12/15/2002,15,540412,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2002
13391,0.98,12/15/2002,15,1139783,12,8,0,THE PRODUCERS,St. James,2002
11368,0.9,12/15/2002,15,868956,12,8,0,THOROUGHLY MODERN MILLIE,Marquis,2002
4097,0.81,12/15/2002,15,292018,12,8,0,URINETOWN,Henry Miller,2002
9654,0.67,12/22/2002,22,621156,12,8,0,42ND STREET '01,Ford Center,2002
9078,0.67,12/22/2002,22,560398,12,8,0,AIDA,Palace,2002
9849,0.82,12/22/2002,22,680913,12,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2002
5119,0.7,12/22/2002,22,330952,12,8,0,CABARET 98,Studio 54 ('98),2002
0,,12/22/2002,22,0,12,2,0,CELEBRATING SONDHEIM,Henry Miller,2002
9163,0.78,12/22/2002,22,501292,12,8,0,CHICAGO,Shubert,2002
6670,0.5,12/22/2002,22,497298,12,8,0,DANCE OF THE VAMPIRES,Minskoff,2002
4323,0.49,12/22/2002,22,152155,12,8,0,DEF POETRY JAM,Longacre,2002
6059,0.7,12/22/2002,22,229143,12,5,3,DINNER AT EIGHT,Vivian Beaumont,2002
5736,0.59,12/22/2002,22,416918,12,8,0,FLOWER DRUM SONG,Virginia,2002
7017,0.84,12/22/2002,22,462487,12,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2002
11560,1.01,12/22/2002,22,1011930,12,8,0,HAIRSPRAY,Neil Simon,2002
2576,0.3,12/22/2002,22,91094,12,8,0,HOLLYWOOD ARMS,Cort,2002
4453,0.53,12/22/2002,22,272343,12,8,0,IMAGINARY FRIENDS,Barrymore,2002
6300,0.69,12/22/2002,22,417784,12,8,0,INTO THE WOODS '02,Broadhurst,2002
11485,0.84,12/22/2002,22,772061,12,8,0,LA BOH?ME,Broadway,2002
10429,0.92,12/22/2002,22,594623,12,8,0,LES MIS?RABLES,Imperial,2002
11937,1.0,12/22/2002,22,1022746,12,8,0,MAMMA MIA!,Cadillac Winter Garden,2002
9789,0.86,12/22/2002,22,705627,12,8,0,MAN OF LA MANCHA,Martin Beck,2002
4484,0.61,12/22/2002,22,141154,12,7,0,MEDEA,Brooks Atkinson,2002
2987,0.57,12/22/2002,22,138901,12,8,0,METAMORPHOSES,Circle In The Square,2002
9203,0.87,12/22/2002,22,758940,12,8,0,MOVIN' OUT,Richard Rodgers,2002
7014,0.52,12/22/2002,22,463803,12,8,0,OKLAHOMA!,Gershwin,2002
6091,0.98,12/22/2002,22,401917,12,8,0,OUR TOWN,Booth,2002
3381,0.46,12/22/2002,22,169666,12,8,0,PROOF,Walter Kerr,2002
8749,0.93,12/22/2002,22,501200,12,8,0,RENT,Nederlander,2002
2409,0.51,12/22/2002,22,113384,12,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2002
4688,0.79,12/22/2002,22,198903,12,0,8,TARTUFFE 03,American Airlines,2002
4353,0.51,12/22/2002,22,204370,12,8,0,THE GRADUATE,Plymouth,2002
14479,1.01,12/22/2002,22,1117095,12,8,0,THE LION KING,New Amsterdam,2002
9562,0.74,12/22/2002,22,558616,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2002
12474,0.91,12/22/2002,22,1058621,12,8,0,THE PRODUCERS,St. James,2002
9655,0.76,12/22/2002,22,704356,12,8,0,THOROUGHLY MODERN MILLIE,Marquis,2002
3381,0.67,12/22/2002,22,263503,12,8,0,URINETOWN,Henry Miller,2002
13342,0.92,12/29/2002,29,991324,12,8,0,42ND STREET '01,Ford Center,2002
12822,0.95,12/29/2002,29,978862,12,8,0,AIDA,Palace,2002
12029,1.0,12/29/2002,29,922492,12,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2002
7045,0.96,12/29/2002,29,501851,12,8,0,CABARET 98,Studio 54 ('98),2002
0,,12/29/2002,29,0,12,2,0,CELEBRATING SONDHEIM,Henry Miller,2002
11176,0.96,12/29/2002,29,815326,12,8,0,CHICAGO,Shubert,2002
11566,0.77,12/29/2002,29,769268,12,9,0,DANCE OF THE VAMPIRES,Minskoff,2002
6216,0.71,12/29/2002,29,239626,12,8,0,DEF POETRY JAM,Longacre,2002
5790,0.66,12/29/2002,29,286442,12,8,0,DINNER AT EIGHT,Vivian Beaumont,2002
7572,0.78,12/29/2002,29,603971,12,8,0,FLOWER DRUM SONG,Virginia,2002
7672,0.94,12/29/2002,29,528274,12,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2002
11560,1.01,12/29/2002,29,1033781,12,8,0,HAIRSPRAY,Neil Simon,2002
2414,0.28,12/29/2002,29,111167,12,8,0,HOLLYWOOD ARMS,Cort,2002
3828,0.45,12/29/2002,29,256176,12,8,0,IMAGINARY FRIENDS,Barrymore,2002
7233,0.8,12/29/2002,29,510403,12,8,0,INTO THE WOODS '02,Broadhurst,2002
13121,0.96,12/29/2002,29,977868,12,8,0,LA BOH?ME,Broadway,2002
10833,0.96,12/29/2002,29,834684,12,8,0,LES MIS?RABLES,Imperial,2002
12241,1.02,12/29/2002,29,1053191,12,8,0,MAMMA MIA!,Cadillac Winter Garden,2002
11954,0.93,12/29/2002,29,976855,12,9,0,MAN OF LA MANCHA,Martin Beck,2002
3856,0.53,12/29/2002,29,195765,12,7,0,MEDEA,Brooks Atkinson,2002
4383,0.84,12/29/2002,29,254199,12,8,0,METAMORPHOSES,Circle In The Square,2002
11946,1.0,12/29/2002,29,994376,12,9,0,MOVIN' OUT,Richard Rodgers,2002
10732,0.8,12/29/2002,29,852314,12,8,0,OKLAHOMA!,Gershwin,2002
5421,1.0,12/29/2002,29,374086,12,7,0,OUR TOWN,Booth,2002
4824,0.75,12/29/2002,29,274941,12,7,0,PROOF,Walter Kerr,2002
9700,1.03,12/29/2002,29,639766,12,8,0,RENT,Nederlander,2002
2637,0.56,12/29/2002,29,154854,12,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2002
4816,0.81,12/29/2002,29,203498,12,0,8,TARTUFFE 03,American Airlines,2002
5990,0.7,12/29/2002,29,327983,12,8,0,THE GRADUATE,Plymouth,2002
14532,1.01,12/29/2002,29,1277469,12,8,0,THE LION KING,New Amsterdam,2002
12571,0.98,12/29/2002,29,888801,12,8,0,THE PHANTOM OF THE OPERA,Majestic,2002
13631,1.0,12/29/2002,29,1160691,12,8,0,THE PRODUCERS,St. James,2002
11997,0.95,12/29/2002,29,973990,12,8,0,THOROUGHLY MODERN MILLIE,Marquis,2002
4810,0.95,12/29/2002,29,386948,12,8,0,URINETOWN,Henry Miller,2002
12385,0.85,01/05/2003,5,799563,1,8,0,42ND STREET '01,Ford Center,2003
10512,0.78,01/05/2003,5,712626,1,8,0,AIDA,Palace,2003
11130,0.92,01/05/2003,5,785259,1,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2003
6754,0.92,01/05/2003,5,439871,1,8,0,CABARET 98,Studio 54 ('98),2003
0,,01/05/2003,5,0,1,1,0,CELEBRATING SONDHEIM,Henry Miller,2003
9440,0.81,01/05/2003,5,644009,1,8,0,CHICAGO,Shubert,2003
8088,0.69,01/05/2003,5,476979,1,7,0,DANCE OF THE VAMPIRES,Minskoff,2003
5714,0.65,01/05/2003,5,203163,1,8,0,DEF POETRY JAM,Longacre,2003
6674,0.77,01/05/2003,5,311409,1,8,0,DINNER AT EIGHT,Vivian Beaumont,2003
6174,0.64,01/05/2003,5,420041,1,8,0,FLOWER DRUM SONG,Virginia,2003
3649,0.6,01/05/2003,5,133280,1,6,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2003
11560,1.01,01/05/2003,5,1025021,1,8,0,HAIRSPRAY,Neil Simon,2003
2360,0.28,01/05/2003,5,98924,1,8,0,HOLLYWOOD ARMS,Cort,2003
2597,0.31,01/05/2003,5,159560,1,8,0,IMAGINARY FRIENDS,Barrymore,2003
13086,0.96,01/05/2003,5,1013328,1,8,0,LA BOH?ME,Broadway,2003
11107,0.98,01/05/2003,5,854775,1,8,0,LES MIS?RABLES,Imperial,2003
12189,1.02,01/05/2003,5,1099957,1,8,0,MAMMA MIA!,Cadillac Winter Garden,2003
9044,0.91,01/05/2003,5,663414,1,7,0,MAN OF LA MANCHA,Martin Beck,2003
3905,0.47,01/05/2003,5,207942,1,8,0,MEDEA,Brooks Atkinson,2003
3348,0.64,01/05/2003,5,172460,1,8,0,METAMORPHOSES,Circle In The Square,2003
9022,0.97,01/05/2003,5,751690,1,7,0,MOVIN' OUT,Richard Rodgers,2003
7995,0.6,01/05/2003,5,532954,1,8,0,OKLAHOMA!,Gershwin,2003
5455,1.01,01/05/2003,5,382272,1,7,0,OUR TOWN,Booth,2003
5448,0.66,01/05/2003,5,291473,1,9,0,PROOF,Walter Kerr,2003
8460,0.9,01/05/2003,5,482924,1,8,0,RENT,Nederlander,2003
2314,0.49,01/05/2003,5,122370,1,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2003
4827,0.82,01/05/2003,5,187505,1,0,8,TARTUFFE 03,American Airlines,2003
4823,0.56,01/05/2003,5,248064,1,8,0,THE GRADUATE,Plymouth,2003
14524,1.01,01/05/2003,5,1272925,1,8,0,THE LION KING,New Amsterdam,2003
11749,0.91,01/05/2003,5,789567,1,8,0,THE PHANTOM OF THE OPERA,Majestic,2003
13406,0.98,01/05/2003,5,1130850,1,8,0,THE PRODUCERS,St. James,2003
10716,0.85,01/05/2003,5,790637,1,8,0,THOROUGHLY MODERN MILLIE,Marquis,2003
4891,0.97,01/05/2003,5,347166,1,8,0,URINETOWN,Henry Miller,2003
11316,0.78,01/12/2003,12,622047,1,8,0,42ND STREET '01,Ford Center,2003
9293,0.69,01/12/2003,12,530542,1,8,0,AIDA,Palace,2003
9384,0.78,01/12/2003,12,544947,1,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2003
6656,0.9,01/12/2003,12,341237,1,8,0,CABARET 98,Studio 54 ('98),2003
0,,01/12/2003,12,0,1,1,0,CELEBRATING SONDHEIM,Henry Miller,2003
9239,0.79,01/12/2003,12,514678,1,8,0,CHICAGO,Shubert,2003
7925,0.59,01/12/2003,12,459784,1,8,0,DANCE OF THE VAMPIRES,Minskoff,2003
4487,0.51,01/12/2003,12,153029,1,8,0,DEF POETRY JAM,Longacre,2003
7633,0.88,01/12/2003,12,336054,1,8,0,DINNER AT EIGHT,Vivian Beaumont,2003
6468,0.67,01/12/2003,12,381192,1,8,0,FLOWER DRUM SONG,Virginia,2003
3833,0.47,01/12/2003,12,148456,1,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2003
11451,1.0,01/12/2003,12,982573,1,8,0,HAIRSPRAY,Neil Simon,2003
6703,0.79,01/12/2003,12,362983,1,8,0,IMAGINARY FRIENDS,Barrymore,2003
11307,0.83,01/12/2003,12,870280,1,8,0,LA BOH?ME,Broadway,2003
9314,0.82,01/12/2003,12,647143,1,8,0,LES MIS?RABLES,Imperial,2003
10924,0.91,01/12/2003,12,934898,1,8,0,MAMMA MIA!,Cadillac Winter Garden,2003
9593,0.84,01/12/2003,12,668113,1,8,0,MAN OF LA MANCHA,Martin Beck,2003
4595,0.63,01/12/2003,12,218862,1,7,0,MEDEA,Brooks Atkinson,2003
4008,0.77,01/12/2003,12,171078,1,8,0,METAMORPHOSES,Circle In The Square,2003
9193,0.87,01/12/2003,12,727178,1,8,0,MOVIN' OUT,Richard Rodgers,2003
7366,0.55,01/12/2003,12,379855,1,8,0,OKLAHOMA!,Gershwin,2003
6159,1.0,01/12/2003,12,433281,1,8,0,OUR TOWN,Booth,2003
6557,0.69,01/12/2003,12,336873,1,8,0,RENT,Nederlander,2003
2625,0.55,01/12/2003,12,128501,1,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2003
5641,0.95,01/12/2003,12,216661,1,5,3,TARTUFFE 03,American Airlines,2003
5211,0.61,01/12/2003,12,255815,1,8,0,THE GRADUATE,Plymouth,2003
13677,0.95,01/12/2003,12,1055890,1,8,0,THE LION KING,New Amsterdam,2003
9402,0.73,01/12/2003,12,491155,1,8,0,THE PHANTOM OF THE OPERA,Majestic,2003
12343,0.9,01/12/2003,12,1028453,1,8,0,THE PRODUCERS,St. James,2003
9753,0.77,01/12/2003,12,643354,1,8,0,THOROUGHLY MODERN MILLIE,Marquis,2003
4043,0.8,01/12/2003,12,252523,1,8,0,URINETOWN,Henry Miller,2003
11804,0.81,01/19/2003,19,678711,1,8,0,42ND STREET '01,Ford Center,2003
10369,0.76,01/19/2003,19,613476,1,8,0,AIDA,Palace,2003
9456,0.78,01/19/2003,19,569769,1,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2003
6552,0.89,01/19/2003,19,350659,1,8,0,CABARET 98,Studio 54 ('98),2003
9807,0.84,01/19/2003,19,605788,1,8,0,CHICAGO,Shubert,2003
7721,0.58,01/19/2003,19,466619,1,8,0,DANCE OF THE VAMPIRES,Minskoff,2003
4317,0.49,01/19/2003,19,143774,1,8,0,DEF POETRY JAM,Longacre,2003
7562,0.87,01/19/2003,19,339177,1,8,0,DINNER AT EIGHT,Vivian Beaumont,2003
6710,0.69,01/19/2003,19,383259,1,8,0,FLOWER DRUM SONG,Virginia,2003
4532,0.56,01/19/2003,19,187127,1,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2003
11455,1.0,01/19/2003,19,985100,1,8,0,HAIRSPRAY,Neil Simon,2003
4732,0.56,01/19/2003,19,259052,1,8,0,IMAGINARY FRIENDS,Barrymore,2003
11166,0.82,01/19/2003,19,865573,1,8,0,LA BOH?ME,Broadway,2003
9175,0.81,01/19/2003,19,655666,1,8,0,LES MIS?RABLES,Imperial,2003
10406,0.87,01/19/2003,19,879878,1,8,0,MAMMA MIA!,Cadillac Winter Garden,2003
8184,0.72,01/19/2003,19,621521,1,8,0,MAN OF LA MANCHA,Martin Beck,2003
5112,0.7,01/19/2003,19,235515,1,7,0,MEDEA,Brooks Atkinson,2003
4390,0.84,01/19/2003,19,197866,1,8,0,METAMORPHOSES,Circle In The Square,2003
9375,0.89,01/19/2003,19,694520,1,8,0,MOVIN' OUT,Richard Rodgers,2003
8520,0.64,01/19/2003,19,451472,1,8,0,OKLAHOMA!,Gershwin,2003
6184,1.0,01/19/2003,19,437491,1,8,0,OUR TOWN,Booth,2003
7650,0.81,01/19/2003,19,370094,1,8,0,RENT,Nederlander,2003
3268,0.69,01/19/2003,19,157214,1,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2003
5615,0.95,01/19/2003,19,251421,1,8,0,TARTUFFE 03,American Airlines,2003
5285,0.61,01/19/2003,19,257572,1,8,0,THE GRADUATE,Plymouth,2003
13636,0.95,01/19/2003,19,1053239,1,8,0,THE LION KING,New Amsterdam,2003
8573,0.67,01/19/2003,19,469960,1,8,0,THE PHANTOM OF THE OPERA,Majestic,2003
11680,0.86,01/19/2003,19,987078,1,8,0,THE PRODUCERS,St. James,2003
9890,0.78,01/19/2003,19,673300,1,8,0,THOROUGHLY MODERN MILLIE,Marquis,2003
3887,0.77,01/19/2003,19,266827,1,8,0,URINETOWN,Henry Miller,2003
10370,0.71,01/26/2003,26,547383,1,8,0,42ND STREET '01,Ford Center,2003
7790,0.57,01/26/2003,26,447580,1,8,0,AIDA,Palace,2003
7896,0.65,01/26/2003,26,450052,1,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2003
5993,0.81,01/26/2003,26,311238,1,8,0,CABARET 98,Studio 54 ('98),2003
9398,0.8,01/26/2003,26,524300,1,8,0,CHICAGO,Shubert,2003
10638,0.79,01/26/2003,26,479408,1,8,0,DANCE OF THE VAMPIRES,Minskoff,2003
3202,0.37,01/26/2003,26,117282,1,8,0,DEF POETRY JAM,Longacre,2003
7945,0.91,01/26/2003,26,365765,1,8,0,DINNER AT EIGHT,Vivian Beaumont,2003
5340,0.55,01/26/2003,26,296262,1,8,0,FLOWER DRUM SONG,Virginia,2003
3844,0.47,01/26/2003,26,152468,1,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2003
11244,0.98,01/26/2003,26,976070,1,8,0,HAIRSPRAY,Neil Simon,2003
3332,0.39,01/26/2003,26,172799,1,8,0,IMAGINARY FRIENDS,Barrymore,2003
9762,0.72,01/26/2003,26,774378,1,8,0,LA BOH?ME,Broadway,2003
7931,0.7,01/26/2003,26,546761,1,8,0,LES MIS?RABLES,Imperial,2003
2366,0.44,01/26/2003,26,120748,1,0,5,MA RAINEY'S BLACK BOTTOM '03,Royale,2003
9925,0.83,01/26/2003,26,840768,1,8,0,MAMMA MIA!,Cadillac Winter Garden,2003
7265,0.64,01/26/2003,26,546803,1,8,0,MAN OF LA MANCHA,Martin Beck,2003
5039,0.69,01/26/2003,26,233175,1,7,0,MEDEA,Brooks Atkinson,2003
3810,0.73,01/26/2003,26,169812,1,8,0,METAMORPHOSES,Circle In The Square,2003
8116,0.77,01/26/2003,26,621609,1,8,0,MOVIN' OUT,Richard Rodgers,2003
9648,0.72,01/26/2003,26,316460,1,8,0,OKLAHOMA!,Gershwin,2003
6121,0.99,01/26/2003,26,430036,1,8,0,OUR TOWN,Booth,2003
5562,0.59,01/26/2003,26,265453,1,8,0,RENT,Nederlander,2003
2597,0.55,01/26/2003,26,124197,1,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2003
5224,0.88,01/26/2003,26,237780,1,8,0,TARTUFFE 03,American Airlines,2003
4590,0.53,01/26/2003,26,217085,1,8,0,THE GRADUATE,Plymouth,2003
12484,0.87,01/26/2003,26,959745,1,8,0,THE LION KING,New Amsterdam,2003
7182,0.56,01/26/2003,26,390454,1,8,0,THE PHANTOM OF THE OPERA,Majestic,2003
11088,0.81,01/26/2003,26,934833,1,8,0,THE PRODUCERS,St. James,2003
8668,0.69,01/26/2003,26,553735,1,8,0,THOROUGHLY MODERN MILLIE,Marquis,2003
3570,0.71,01/26/2003,26,227917,1,8,0,URINETOWN,Henry Miller,2003
10730,0.74,02/02/2003,2,570859,2,8,0,42ND STREET '01,Ford Center,2003
8318,0.61,02/02/2003,2,455118,2,8,0,AIDA,Palace,2003
7571,0.63,02/02/2003,2,429081,2,8,0,BEAUTY AND THE BEAST,Lunt-fontanne,2003
5839,0.79,02/02/2003,2,303081,2,8,0,CABARET 98,Studio 54 ('98),2003
6946,0.82,02/02/2003,2,407550,2,8,0,CHICAGO,Ambassador,2003
3039,0.35,02/02/2003,2,106395,2,8,0,DEF POETRY JAM,Longacre,2003
5259,0.54,02/02/2003,2,288867,2,8,0,FLOWER DRUM SONG,Virginia,2003
3869,0.48,02/02/2003,2,157558,2,8,0,FRANKIE AND JOHNNY IN THE CLAIRE DE LUNE,Belasco,2003
11071,0.97,02/02/2003,2,951705,2,8,0,HAIRSPRAY,Neil Simon,2003
3455,0.41,02/02/2003,2,174716,2,8,0,IMAGINARY FRIENDS,Barrymore,2003
9439,0.69,02/02/2003,2,761866,2,8,0,LA BOH?ME,Broadway,2003
8547,0.75,02/02/2003,2,583340,2,8,0,LES MIS?RABLES,Imperial,2003
3217,0.6,02/02/2003,2,151300,2,0,5,MA RAINEY'S BLACK BOTTOM '03,Royale,2003
9551,0.8,02/02/2003,2,808652,2,8,0,MAMMA MIA!,Cadillac Winter Garden,2003
6956,0.61,02/02/2003,2,514199,2,8,0,MAN OF LA MANCHA,Martin Beck,2003
5516,0.75,02/02/2003,2,234452,2,7,0,MEDEA,Brooks Atkinson,2003
3849,0.74,02/02/2003,2,177710,2,8,0,METAMORPHOSES,Circle In The Square,2003
7718,0.73,02/02/2003,2,596529,2,8,0,MOVIN' OUT,Richard Rodgers,2003
6275,0.47,02/02/2003,2,296253,2,8,0,OKLAHOMA!,Gershwin,2003
5477,0.58,02/02/2003,2,262528,2,8,0,RENT,Nederlander,2003
2884,0.61,02/02/2003,2,128084,2,8,0,"SAY GOODNIGHT, GRACIE",Helen Hayes,2003
5537,0.94,02/02/2003,2,255472,2,8,0,TARTUFFE 03,American Airlines,2003
4702,0.55,02/02/2003,2,222005,2,8,0,THE GRADUATE,Plymouth,2003
10241,0.71,02/02/2003,2,925656,2,8,0,THE LION KING,New Amsterdam,2003
