Avg Temp,Avg Wind,City,Code,Day,Full,High Gust,High Wind,Location,Max Temp,Min Temp,Month,Precipitation,State,Year
73.0,12.0,Melbourne,DAB,16,04-16-2016,34.0,28.0,"Melbourne, FL",79.0,66.0,4,0.11,Florida,2016
61.0,16.0,Las Vegas,DAG,16,04-16-2016,36.0,31.0,"Las Vegas, NV",73.0,49.0,4,0.0,Nevada,2016
53.0,4.0,Baltimore/Washington,DCA,16,04-16-2016,15.0,13.0,"Baltimore/Washington, VA",64.0,42.0,4,0.0,Virginia,2016
44.0,13.0,Grand Junction,DEN,16,04-16-2016,38.0,32.0,"Grand Junction, CO",54.0,34.0,4,0.14,Colorado,2016
44.0,13.0,Grand Junction,DEN,16,04-16-2016,38.0,32.0,"Grand Junction, CO",54.0,34.0,4,0.14,Colorado,2016
65.0,7.0,Fort Worth/Dallas,DFW,16,04-16-2016,20.0,17.0,"Fort Worth/Dallas, TX",75.0,54.0,4,0.0,Texas,2016
62.0,25.0,Dodge City,DGC,16,04-16-2016,49.0,37.0,"Dodge City, KS",73.0,51.0,4,0.0,Kansas,2016
65.0,14.0,Des Moines,DSM,16,04-16-2016,32.0,25.0,"Des Moines, IA",78.0,51.0,4,0.0,Iowa,2016
52.0,6.0,Detroit/Pontiac,DTW,16,04-16-2016,21.0,15.0,"Detroit/Pontiac, MI",68.0,35.0,4,0.0,Michigan,2016
51.0,6.0,Portland,EKA,16,04-16-2016,20.0,16.0,"Portland, OR",58.0,43.0,4,1.56,Oregon,2016
76.0,19.0,El Paso,ELP,16,04-16-2016,45.0,36.0,"El Paso, TX",86.0,66.0,4,0.0,Texas,2016
37.0,12.0,Elko,ELY,16,04-16-2016,36.0,29.0,"Elko, NV",45.0,28.0,4,0.14,Nevada,2016
40.0,0.0,Fairbanks,FAI,16,04-16-2016,18.0,0.0,"Fairbanks, AK",53.0,27.0,4,0.0,Alaska,2016
59.0,12.0,San Joaquin Valley/Hanford,FAT,16,04-16-2016,34.0,25.0,"San Joaquin Valley/Hanford, CA",72.0,46.0,4,0.0,California,2016
54.0,12.79032258064516,Grand Forks,FGF,16,04-16-2016,30.596774193548388,23.91935483870968,"Grand Forks, ND",67.0,40.0,4,0.06,North Dakota,2016
54.0,4.903225806451613,Grand Forks,FGF,16,04-16-2016,17.91935483870968,13.580645161290322,"Grand Forks, ND",67.0,40.0,4,0.06,North Dakota,2016
41.0,10.0,Flagstaff,FLG,16,04-16-2016,34.0,28.0,"Flagstaff, AZ",52.0,30.0,4,0.15,Arizona,2016
63.0,17.0,Sioux Falls,FSD,16,04-16-2016,38.0,29.0,"Sioux Falls, SD",73.0,53.0,4,1.28,South Dakota,2016
63.0,17.0,Sioux Falls,FSD,16,04-16-2016,38.0,29.0,"Sioux Falls, SD",73.0,53.0,4,1.28,South Dakota,2016
63.0,17.0,Sioux Falls,FSD,16,04-16-2016,38.0,29.0,"Sioux Falls, SD",73.0,53.0,4,1.28,South Dakota,2016
53.0,9.0,Northern Indiana,FWA,16,04-16-2016,19.0,16.0,"Northern Indiana, IN",71.0,35.0,4,0.0,Indiana,2016
41.0,19.0,Glasgow,GGW,16,04-16-2016,41.0,33.0,"Glasgow, MT",45.0,36.0,4,0.32,Montana,2016
42.0,6.0,Salt Lake City,GJT,16,04-16-2016,20.0,15.0,"Salt Lake City, UT",46.0,38.0,4,0.23,Utah,2016
58.0,20.0,Hastings,GLD,16,04-16-2016,46.0,37.0,"Hastings, NE",68.0,48.0,4,0.94,Nebraska,2016
69.0,9.0,Jacksonville,GNV,16,04-16-2016,29.0,22.0,"Jacksonville, FL",77.0,61.0,4,0.01,Florida,2016
44.0,3.0,Missoula,GPI,16,04-16-2016,17.0,14.0,"Missoula, MT",55.0,33.0,4,0.62,Montana,2016
53.0,8.0,Grand Rapids,GRR,16,04-16-2016,20.0,16.0,"Grand Rapids, MI",71.0,35.0,4,0.0,Michigan,2016
69.0,7.0,Houston/Galveston,HOU,16,04-16-2016,17.0,14.0,"Houston/Galveston, TX",79.0,58.0,4,0.0,Texas,2016
58.0,13.0,Newport/Morehead City,HSE,16,04-16-2016,32.0,20.0,"Newport/Morehead City, NC",62.0,53.0,4,0.0,North Carolina,2016
64.0,12.0,Huntsville,HSV,16,04-16-2016,33.0,25.0,"Huntsville, AL",73.0,54.0,4,0.0,Alabama,2016
58.0,11.0,Wilmington,ILM,16,04-16-2016,26.0,20.0,"Wilmington, NC",68.0,48.0,4,0.0,North Carolina,2016
59.0,6.0,Indianapolis,IND,16,04-16-2016,26.0,13.0,"Indianapolis, IN",75.0,42.0,4,0.0,Indiana,2016
62.0,8.0,Minneapolis/Twin Cities,INL,16,04-16-2016,31.0,20.0,"Minneapolis/Twin Cities, MN",73.0,50.0,4,0.01,Minnesota,2016
62.0,8.0,Minneapolis/Twin Cities,INL,16,04-16-2016,31.0,20.0,"Minneapolis/Twin Cities, MN",73.0,50.0,4,0.01,Minnesota,2016
62.0,7.0,Jackson,JAN,16,04-16-2016,20.0,14.0,"Jackson, MS",64.0,60.0,4,1.14,Mississippi,2016
70.0,16.0,Tampa,JAX,16,04-16-2016,36.0,28.0,"Tampa, FL",75.0,65.0,4,0.06,Florida,2016
67.0,4.0,Charleston,JKL,16,04-16-2016,13.0,9.0,"Charleston, WV",78.0,55.0,4,0.0,West Virginia,2016
0.0,0.0,Juneau,JNU,16,04-16-2016,0.0,0.0,"Juneau, AK",0.0,0.0,4,0.0,Alaska,2016
65.0,22.0,Lubbock,LBB,16,04-16-2016,41.0,35.0,"Lubbock, TX",77.0,53.0,4,0.0,Texas,2016
59.0,13.0,Cheyenne,LBF,16,04-16-2016,49.0,35.0,"Cheyenne, WY",65.0,52.0,4,1.51,Wyoming,2016
72.0,6.0,Lake Charles,LCH,16,04-16-2016,18.0,15.0,"Lake Charles, LA",80.0,64.0,4,0.0,Louisiana,2016
63.0,9.0,North Little Rock,LIT,16,04-16-2016,23.0,17.0,"North Little Rock, AR",66.0,59.0,4,0.03,Arkansas,2016
59.0,12.0,Davenport/Quad Cities,LOT,16,04-16-2016,39.0,25.0,"Davenport/Quad Cities, IA",73.0,44.0,4,0.0,Iowa,2016
66.0,3.0,Jackson,LOZ,16,04-16-2016,15.0,12.0,"Jackson, KY",79.0,52.0,4,0.0,Kentucky,2016
61.0,5.388888888888889,Shreveport,LZK,16,04-16-2016,17.555555555555557,10.833333333333334,"Shreveport, LA",64.0,58.0,4,0.02,Louisiana,2016
71.0,19.0,Midland/Odessa,MAF,16,04-16-2016,37.0,30.0,"Midland/Odessa, TX",85.0,57.0,4,0.0,Texas,2016
63.0,13.0,Kansas City/Pleasant Hill,MCI,16,04-16-2016,29.0,23.0,"Kansas City/Pleasant Hill, MO",75.0,50.0,4,0.0,Missouri,2016
52.0,4.0,State College,MDT,16,04-16-2016,12.0,8.0,"State College, PA",65.0,38.0,4,0.0,Pennsylvania,2016
63.0,10.0,Memphis,MEM,16,04-16-2016,23.0,17.0,"Memphis, TN",66.0,60.0,4,4.09,Tennessee,2016
79.0,7.0,Miami,MIA,16,04-16-2016,26.0,22.0,"Miami, FL",87.0,70.0,4,0.9,Florida,2016
65.0,10.0,Mobile/Pensacola,MOB,16,04-16-2016,21.0,16.0,"Mobile/Pensacola, AL",71.0,59.0,4,0.0,Alabama,2016
53.0,5.790322580645161,Green Bay,MQT,16,04-16-2016,24.0,15.35483870967742,"Green Bay, WI",65.0,41.0,4,0.0,Wisconsin,2016
53.0,11.774193548387096,Green Bay,MQT,16,04-16-2016,24.0,23.774193548387096,"Green Bay, WI",65.0,41.0,4,0.0,Wisconsin,2016
44.0,8.0,Spokane,MSO,16,04-16-2016,25.0,20.0,"Spokane, WA",52.0,35.0,4,0.14,Washington,2016
79.0,5.0,Key West,MTH,16,04-16-2016,24.0,18.0,"Key West, FL",84.0,74.0,4,0.07,Florida,2016
54.0,3.0,New York/Upton,NYC,16,04-16-2016,16.0,12.0,"New York/Upton, NY",65.0,42.0,4,0.0,New York,2016
62.0,13.0,Norman/Oklahoma City,OKC,16,04-16-2016,30.0,23.0,"Norman/Oklahoma City, OK",74.0,49.0,4,0.0,Oklahoma,2016
65.0,18.0,Omaha/Valley,OMA,16,04-16-2016,37.0,30.0,"Omaha/Valley, NE",78.0,52.0,4,0.0,Nebraska,2016
55.0,7.0,Milwaukee/Sullivan,ORD,16,04-16-2016,16.0,14.0,"Milwaukee/Sullivan, WI",68.0,42.0,4,0.0,Wisconsin,2016
55.0,7.0,Milwaukee/Sullivan,ORD,16,04-16-2016,16.0,14.0,"Milwaukee/Sullivan, WI",68.0,42.0,4,0.0,Wisconsin,2016
74.0,16.0,Phoenix,PHX,16,04-16-2016,46.0,38.0,"Phoenix, AZ",83.0,64.0,4,0.0,Arizona,2016
62.0,8.0,Lincoln,PIA,16,04-16-2016,23.0,17.0,"Lincoln, IL",77.0,46.0,4,0.0,Illinois,2016
58.0,6.0,Pittsburgh,PIT,16,04-16-2016,20.0,14.0,"Pittsburgh, PA",71.0,44.0,4,0.0,Pennsylvania,2016
52.0,5.0,Pendleton,PSC,16,04-16-2016,17.0,10.0,"Pendleton, OR",66.0,37.0,4,0.0,Oregon,2016
57.0,18.0,Goodland,PUB,16,04-16-2016,49.0,41.0,"Goodland, KS",70.0,44.0,4,0.2,Kansas,2016
47.0,12.0,Gray/Portland,PWM,16,04-16-2016,39.0,23.0,"Gray/Portland, ME",59.0,35.0,4,0.0,Maine,2016
58.0,0.0,Sacramento,RDD,16,04-16-2016,25.0,17.0,"Sacramento, CA",75.0,40.0,4,0.0,California,2016
58.0,0.0,Sacramento,RDD,16,04-16-2016,25.0,17.0,"Sacramento, CA",75.0,40.0,4,0.0,California,2016
54.0,9.0,Raleigh,RDU,16,04-16-2016,29.0,22.0,"Raleigh, NC",67.0,40.0,4,0.0,North Carolina,2016
51.0,6.0,Wakefield,RIC,16,04-16-2016,23.0,17.0,"Wakefield, VA",64.0,37.0,4,0.0,Virginia,2016
49.0,5.0,Blacksburg,RNK,16,04-16-2016,20.0,13.0,"Blacksburg, VA",63.0,34.0,4,0.0,Virginia,2016
47.0,8.0,Reno,RNO,16,04-16-2016,27.0,21.0,"Reno, NV",57.0,37.0,4,0.0,Nevada,2016
61.0,16.0,La Crosse,RST,16,04-16-2016,38.0,28.0,"La Crosse, WI",75.0,46.0,4,0.0,Wisconsin,2016
61.0,16.0,La Crosse,RST,16,04-16-2016,38.0,28.0,"La Crosse, WI",75.0,46.0,4,0.0,Wisconsin,2016
66.0,4.0,Louisville,SDF,16,04-16-2016,14.0,12.0,"Louisville, KY",79.0,52.0,4,0.0,Kentucky,2016
53.0,7.0,Seattle,SEA,16,04-16-2016,20.0,16.0,"Seattle, WA",59.0,47.0,4,0.0,Washington,2016
61.0,13.0,Springfield,SGF,16,04-16-2016,28.0,21.0,"Springfield, MO",70.0,51.0,4,0.0,Missouri,2016
81.0,5.0,San Juan,SJU,16,04-16-2016,20.0,14.0,"San Juan, PR",85.0,76.0,4,0.0,Puerto Rico,2016
66.0,9.0,St. Louis,STL,16,04-16-2016,26.0,22.0,"St. Louis, MO",78.0,54.0,4,0.0,Missouri,2016
61.0,8.0,San Francisco Bay Area/Monterey,STS,16,04-16-2016,23.0,15.0,"San Francisco Bay Area/Monterey, CA",75.0,46.0,4,0.0,California,2016
65.0,9.0,Tallahassee,TLH,16,04-16-2016,25.0,18.0,"Tallahassee, FL",72.0,58.0,4,4.42,Florida,2016
50.0,8.0,Cleveland,TOL,16,04-16-2016,22.0,17.0,"Cleveland, OH",65.0,35.0,4,0.0,Ohio,2016
63.0,11.0,Tulsa,TUL,16,04-16-2016,26.0,20.0,"Tulsa, OK",75.0,51.0,4,0.0,Oklahoma,2016
71.0,15.0,Tucson,TUS,16,04-16-2016,43.0,29.0,"Tucson, AZ",83.0,58.0,4,0.0,Arizona,2016
50.0,15.0,Rapid City,UNR,16,04-16-2016,36.0,26.0,"Rapid City, SD",58.0,42.0,4,0.01,South Dakota,2016
50.0,16.0,Rapid City,UNR,16,04-16-2016,36.0,33.0,"Rapid City, SD",58.0,42.0,4,0.01,South Dakota,2016
47.0,1.0,Medford,AAT,17,04-17-2016,19.0,12.0,"Medford, OR",68.0,25.0,4,0.0,Oregon,2016
52.0,3.0,Mount Holly/Philadelphia,ABE,17,04-17-2016,16.0,14.0,"Mount Holly/Philadelphia, NJ",70.0,34.0,4,0.0,New Jersey,2016
66.0,20.0,San Angelo,ABI,17,04-17-2016,39.0,32.0,"San Angelo, TX",74.0,57.0,4,0.93,Texas,2016
45.0,7.0,Albuquerque,ABQ,17,04-17-2016,30.0,24.0,"Albuquerque, NM",50.0,40.0,4,0.02,New Mexico,2016
50.0,11.0,Aberdeen,ABR,17,04-17-2016,20.0,17.0,"Aberdeen, SD",58.0,42.0,4,0.23,South Dakota,2016
35.0,8.0,Denver/Boulder,AKO,17,04-17-2016,43.0,36.0,"Denver/Boulder, CO",38.0,32.0,4,0.79,Colorado,2016
51.0,5.0,Albany,ALB,17,04-17-2016,18.0,14.0,"Albany, NY",66.0,35.0,4,0.0,New York,2016
29.0,12.0,Pueblo,ALS,17,04-17-2016,34.0,24.0,"Pueblo, CO",37.0,21.0,4,0.65,Colorado,2016
57.0,18.0,Amarillo,AMA,17,04-17-2016,39.0,31.0,"Amarillo, TX",71.0,43.0,4,0.4,Texas,2016
64.0,7.0,Birmingham,ANB,17,04-17-2016,24.0,16.0,"Birmingham, AL",74.0,54.0,4,0.01,Alabama,2016
44.0,10.0,Anchorage,ANC,17,04-17-2016,33.0,20.0,"Anchorage, AK",52.0,36.0,4,0.02,Alaska,2016
52.0,6.0,Marquette,ANJ,17,04-17-2016,21.0,15.0,"Marquette, MI",68.0,36.0,4,0.0,Michigan,2016
52.0,6.0,Marquette,ANJ,17,04-17-2016,21.0,15.0,"Marquette, MI",68.0,36.0,4,0.0,Michigan,2016
47.0,4.0,Gaylord,APN,17,04-17-2016,18.0,15.0,"Gaylord, MI",65.0,29.0,4,0.0,Michigan,2016
62.0,8.0,Chicago,ARR,17,04-17-2016,22.0,17.0,"Chicago, IL",80.0,44.0,4,0.0,Illinois,2016
63.0,13.0,Peachtree City/Atlanta,ATL,17,04-17-2016,27.0,23.0,"Peachtree City/Atlanta, GA",72.0,54.0,4,2.1,Georgia,2016
70.0,10.0,Austin/San Antonio,AUS,17,04-17-2016,28.0,20.0,"Austin/San Antonio, TX",75.0,64.0,4,0.2,Texas,2016
51.0,17.0,North Platte,BBW,17,04-17-2016,38.0,32.0,"North Platte, NE",62.0,39.0,4,1.57,Nebraska,2016
53.0,5.0,Binghamton,BGM,17,04-17-2016,19.0,16.0,"Binghamton, NY",67.0,39.0,4,0.0,New York,2016
46.0,8.0,Caribou,BGR,17,04-17-2016,26.0,21.0,"Caribou, ME",59.0,32.0,4,0.0,Maine,2016
44.0,6.0,Billings,BIL,17,04-17-2016,17.0,14.0,"Billings, MT",52.0,35.0,4,0.57,Montana,2016
39.0,11.0,Bismarck,BIS,17,04-17-2016,22.0,18.0,"Bismarck, ND",42.0,35.0,4,0.64,North Dakota,2016
42.0,3.0,Boise,BKE,17,04-17-2016,14.0,10.0,"Boise, ID",63.0,20.0,4,0.0,Idaho,2016
64.0,4.0,Nashville,BNA,17,04-17-2016,26.0,14.0,"Nashville, TN",79.0,49.0,4,0.0,Tennessee,2016
48.0,13.0,Boston,BOS,17,04-17-2016,35.0,28.0,"Boston, MD",54.0,41.0,4,0.0,Massachusetts,2016
77.0,11.0,Brownsville,BRO,17,04-17-2016,21.0,16.0,"Brownsville, TX",81.0,72.0,4,5.2,Texas,2016
68.0,11.0,New Orleans/Baton Rouge,BTR,17,04-17-2016,23.0,18.0,"New Orleans/Baton Rouge, LA",71.0,64.0,4,0.01,Louisiana,2016
46.0,5.0,Burlington,BTV,17,04-17-2016,22.0,17.0,"Burlington, VT",61.0,31.0,4,0.0,Vermont,2016
57.0,6.0,Buffalo,BUF,17,04-17-2016,20.0,17.0,"Buffalo, NY",72.0,41.0,4,0.0,New York,2016
72.0,4.0,Los Angeles/Oxnard,BUR,17,04-17-2016,29.0,20.0,"Los Angeles/Oxnard, CA",87.0,56.0,4,0.0,California,2016
45.0,3.0,Pocatello,BYI,17,04-17-2016,20.0,14.0,"Pocatello, ID",59.0,30.0,4,0.0,Idaho,2016
38.0,3.0,Great Falls,BZN,17,04-17-2016,20.0,14.0,"Great Falls, MT",52.0,23.0,4,0.0,Montana,2016
61.0,7.0,Greenville-Spartanburg,CAE,17,04-17-2016,23.0,16.0,"Greenville-Spartanburg, SC",74.0,48.0,4,0.0,South Carolina,2016
55.0,4.0,Eureka,CEC,17,04-17-2016,19.0,15.0,"Eureka, CA",68.0,41.0,4,0.0,California,2016
62.0,6.0,Paducah,CGI,17,04-17-2016,20.0,15.0,"Paducah, KY",76.0,47.0,4,0.0,Kentucky,2016
68.0,3.0,Morristown/Knoxville,CHA,17,04-17-2016,15.0,12.0,"Morristown/Knoxville, TN",78.0,57.0,4,0.0,Tennessee,2016
63.0,11.0,Charleston,CHS,17,04-17-2016,23.0,18.0,"Charleston, SC",76.0,50.0,4,0.0,South Carolina,2016
66.0,18.0,Topeka,CNK,17,04-17-2016,35.0,28.0,"Topeka, KS",73.0,58.0,4,0.0,Kansas,2016
65.0,12.0,Wichita,CNU,17,04-17-2016,31.0,23.0,"Wichita, KS",75.0,55.0,4,0.0,Kansas,2016
76.0,15.0,Corpus Christi,CRP,17,04-17-2016,38.0,23.0,"Corpus Christi, TX",78.0,73.0,4,0.08,Texas,2016
62.0,3.0,Columbia,CUB,17,04-17-2016,16.0,12.0,"Columbia, SC",74.0,50.0,4,0.0,South Carolina,2016
65.0,5.0,Wilmington,CVG,17,04-17-2016,17.0,13.0,"Wilmington, OH",78.0,52.0,4,0.0,Ohio,2016
31.0,25.0,Riverton,CYS,17,04-17-2016,48.0,36.0,"Riverton, WY",33.0,29.0,4,0.25,Wyoming,2016
56.0,7.0,San Diego,CZZ,17,04-17-2016,31.0,26.0,"San Diego, CA",75.0,36.0,4,0.0,California,2016
73.0,16.0,Melbourne,DAB,17,04-17-2016,34.0,29.0,"Melbourne, FL",78.0,68.0,4,1.04,Florida,2016
68.0,13.0,Las Vegas,DAG,17,04-17-2016,37.0,29.0,"Las Vegas, NV",80.0,56.0,4,0.0,Nevada,2016
59.0,6.0,Baltimore/Washington,DCA,17,04-17-2016,19.0,15.0,"Baltimore/Washington, VA",72.0,45.0,4,0.0,Virginia,2016
33.0,19.0,Grand Junction,DEN,17,04-17-2016,40.0,33.0,"Grand Junction, CO",34.0,31.0,4,1.19,Colorado,2016
33.0,19.0,Grand Junction,DEN,17,04-17-2016,40.0,33.0,"Grand Junction, CO",34.0,31.0,4,1.19,Colorado,2016
73.0,17.0,Fort Worth/Dallas,DFW,17,04-17-2016,35.0,25.0,"Fort Worth/Dallas, TX",81.0,64.0,4,1.71,Texas,2016
55.0,18.0,Dodge City,DGC,17,04-17-2016,49.0,39.0,"Dodge City, KS",58.0,51.0,4,4.35,Kansas,2016
69.0,15.0,Des Moines,DSM,17,04-17-2016,37.0,29.0,"Des Moines, IA",80.0,58.0,4,0.0,Iowa,2016
59.0,5.0,Detroit/Pontiac,DTW,17,04-17-2016,21.0,15.0,"Detroit/Pontiac, MI",74.0,43.0,4,0.0,Michigan,2016
53.0,3.0,Portland,EKA,17,04-17-2016,13.0,6.0,"Portland, OR",63.0,42.0,4,0.0,Oregon,2016
62.0,17.0,El Paso,ELP,17,04-17-2016,41.0,32.0,"El Paso, TX",71.0,53.0,4,0.0,Texas,2016
42.0,17.0,Elko,ELY,17,04-17-2016,40.0,31.0,"Elko, NV",55.0,29.0,4,0.0,Nevada,2016
36.0,0.0,Fairbanks,FAI,17,04-17-2016,14.0,0.0,"Fairbanks, AK",49.0,23.0,4,0.0,Alaska,2016
64.0,4.0,San Joaquin Valley/Hanford,FAT,17,04-17-2016,15.0,12.0,"San Joaquin Valley/Hanford, CA",79.0,49.0,4,0.0,California,2016
43.0,12.903225806451612,Grand Forks,FGF,17,04-17-2016,30.967741935483872,24.193548387096776,"Grand Forks, ND",48.0,38.0,4,0.86,North Dakota,2016
43.0,5.032258064516129,Grand Forks,FGF,17,04-17-2016,18.193548387096776,13.806451612903226,"Grand Forks, ND",48.0,38.0,4,0.86,North Dakota,2016
39.0,6.0,Flagstaff,FLG,17,04-17-2016,33.0,20.0,"Flagstaff, AZ",49.0,28.0,4,0.01,Arizona,2016
63.0,13.0,Sioux Falls,FSD,17,04-17-2016,30.0,24.0,"Sioux Falls, SD",72.0,54.0,4,0.0,South Dakota,2016
63.0,13.0,Sioux Falls,FSD,17,04-17-2016,30.0,24.0,"Sioux Falls, SD",72.0,54.0,4,0.0,South Dakota,2016
63.0,13.0,Sioux Falls,FSD,17,04-17-2016,30.0,24.0,"Sioux Falls, SD",72.0,54.0,4,0.0,South Dakota,2016
58.0,8.0,Northern Indiana,FWA,17,04-17-2016,19.0,15.0,"Northern Indiana, IN",76.0,40.0,4,0.0,Indiana,2016
44.0,7.0,Glasgow,GGW,17,04-17-2016,18.0,15.0,"Glasgow, MT",54.0,33.0,4,0.03,Montana,2016
43.0,10.0,Salt Lake City,GJT,17,04-17-2016,34.0,28.0,"Salt Lake City, UT",47.0,38.0,4,0.45,Utah,2016
45.0,18.0,Hastings,GLD,17,04-17-2016,44.0,36.0,"Hastings, NE",50.0,39.0,4,1.52,Nebraska,2016
71.0,11.0,Jacksonville,GNV,17,04-17-2016,32.0,24.0,"Jacksonville, FL",78.0,63.0,4,2.53,Florida,2016
45.0,3.0,Missoula,GPI,17,04-17-2016,27.0,13.0,"Missoula, MT",61.0,28.0,4,0.0,Montana,2016
61.0,7.0,Grand Rapids,GRR,17,04-17-2016,20.0,16.0,"Grand Rapids, MI",79.0,42.0,4,0.0,Michigan,2016
69.0,7.0,Houston/Galveston,HOU,17,04-17-2016,35.0,26.0,"Houston/Galveston, TX",79.0,59.0,4,0.01,Texas,2016
55.0,13.0,Newport/Morehead City,HSE,17,04-17-2016,35.0,21.0,"Newport/Morehead City, NC",60.0,49.0,4,0.0,North Carolina,2016
67.0,11.0,Huntsville,HSV,17,04-17-2016,32.0,25.0,"Huntsville, AL",76.0,57.0,4,2.8,Alabama,2016
56.0,10.0,Wilmington,ILM,17,04-17-2016,23.0,18.0,"Wilmington, NC",69.0,43.0,4,0.0,North Carolina,2016
64.0,6.0,Indianapolis,IND,17,04-17-2016,19.0,15.0,"Indianapolis, IN",77.0,51.0,4,0.0,Indiana,2016
63.0,6.0,Minneapolis/Twin Cities,INL,17,04-17-2016,24.0,16.0,"Minneapolis/Twin Cities, MN",77.0,48.0,4,0.98,Minnesota,2016
63.0,6.0,Minneapolis/Twin Cities,INL,17,04-17-2016,24.0,16.0,"Minneapolis/Twin Cities, MN",77.0,48.0,4,0.98,Minnesota,2016
64.0,8.0,Jackson,JAN,17,04-17-2016,19.0,14.0,"Jackson, MS",68.0,59.0,4,0.0,Mississippi,2016
68.0,14.0,Tampa,JAX,17,04-17-2016,32.0,26.0,"Tampa, FL",72.0,63.0,4,0.91,Florida,2016
64.0,3.0,Charleston,JKL,17,04-17-2016,16.0,9.0,"Charleston, WV",76.0,52.0,4,0.0,West Virginia,2016
0.0,0.0,Juneau,JNU,17,04-17-2016,0.0,0.0,"Juneau, AK",0.0,0.0,4,0.0,Alaska,2016
70.0,17.0,Lubbock,LBB,17,04-17-2016,35.0,26.0,"Lubbock, TX",83.0,56.0,4,2.54,Texas,2016
45.0,18.0,Cheyenne,LBF,17,04-17-2016,48.0,39.0,"Cheyenne, WY",52.0,38.0,4,1.49,Wyoming,2016
73.0,14.0,Lake Charles,LCH,17,04-17-2016,30.0,22.0,"Lake Charles, LA",79.0,67.0,4,4.06,Louisiana,2016
64.0,10.0,North Little Rock,LIT,17,04-17-2016,23.0,20.0,"North Little Rock, AR",68.0,60.0,4,0.02,Arkansas,2016
65.0,12.0,Davenport/Quad Cities,LOT,17,04-17-2016,39.0,25.0,"Davenport/Quad Cities, IA",80.0,49.0,4,0.0,Iowa,2016
60.0,3.0,Jackson,LOZ,17,04-17-2016,23.0,18.0,"Jackson, KY",77.0,43.0,4,0.0,Kentucky,2016
62.0,5.444444444444445,Shreveport,LZK,17,04-17-2016,17.77777777777778,10.666666666666666,"Shreveport, LA",65.0,58.0,4,0.07,Louisiana,2016
70.0,13.0,Midland/Odessa,MAF,17,04-17-2016,32.0,28.0,"Midland/Odessa, TX",84.0,55.0,4,0.0,Texas,2016
67.0,15.0,Kansas City/Pleasant Hill,MCI,17,04-17-2016,30.0,23.0,"Kansas City/Pleasant Hill, MO",76.0,57.0,4,0.0,Missouri,2016
55.0,2.0,State College,MDT,17,04-17-2016,13.0,10.0,"State College, PA",70.0,40.0,4,0.0,Pennsylvania,2016
68.0,9.0,Memphis,MEM,17,04-17-2016,22.0,17.0,"Memphis, TN",75.0,61.0,4,0.0,Tennessee,2016
76.0,8.0,Miami,MIA,17,04-17-2016,26.0,20.0,"Miami, FL",83.0,69.0,4,12.58,Florida,2016
67.0,11.0,Mobile/Pensacola,MOB,17,04-17-2016,25.0,18.0,"Mobile/Pensacola, AL",73.0,61.0,4,1.61,Alabama,2016
59.0,5.903225806451613,Green Bay,MQT,17,04-17-2016,18.0,15.548387096774194,"Green Bay, WI",76.0,41.0,4,0.0,Wisconsin,2016
59.0,11.741935483870968,Green Bay,MQT,17,04-17-2016,18.0,23.741935483870968,"Green Bay, WI",76.0,41.0,4,0.0,Wisconsin,2016
47.0,3.0,Spokane,MSO,17,04-17-2016,17.0,14.0,"Spokane, WA",62.0,32.0,4,0.0,Washington,2016
79.0,9.0,Key West,MTH,17,04-17-2016,26.0,20.0,"Key West, FL",85.0,73.0,4,0.0,Florida,2016
56.0,4.0,New York/Upton,NYC,17,04-17-2016,20.0,16.0,"New York/Upton, NY",68.0,43.0,4,0.0,New York,2016
69.0,22.0,Norman/Oklahoma City,OKC,17,04-17-2016,43.0,33.0,"Norman/Oklahoma City, OK",76.0,61.0,4,0.0,Oklahoma,2016
67.0,16.0,Omaha/Valley,OMA,17,04-17-2016,37.0,26.0,"Omaha/Valley, NE",75.0,59.0,4,0.0,Nebraska,2016
59.0,6.0,Milwaukee/Sullivan,ORD,17,04-17-2016,19.0,15.0,"Milwaukee/Sullivan, WI",76.0,41.0,4,0.0,Wisconsin,2016
59.0,6.0,Milwaukee/Sullivan,ORD,17,04-17-2016,19.0,15.0,"Milwaukee/Sullivan, WI",76.0,41.0,4,0.0,Wisconsin,2016
69.0,8.0,Phoenix,PHX,17,04-17-2016,23.0,18.0,"Phoenix, AZ",81.0,57.0,4,0.0,Arizona,2016
67.0,7.0,Lincoln,PIA,17,04-17-2016,24.0,17.0,"Lincoln, IL",81.0,52.0,4,0.0,Illinois,2016
58.0,3.0,Pittsburgh,PIT,17,04-17-2016,15.0,10.0,"Pittsburgh, PA",74.0,42.0,4,0.0,Pennsylvania,2016
53.0,5.0,Pendleton,PSC,17,04-17-2016,13.0,9.0,"Pendleton, OR",71.0,35.0,4,0.0,Oregon,2016
40.0,23.0,Goodland,PUB,17,04-17-2016,63.0,55.0,"Goodland, KS",45.0,35.0,4,0.74,Kansas,2016
48.0,8.0,Gray/Portland,PWM,17,04-17-2016,32.0,18.0,"Gray/Portland, ME",60.0,35.0,4,0.0,Maine,2016
68.0,0.0,Sacramento,RDD,17,04-17-2016,20.0,15.0,"Sacramento, CA",86.0,49.0,4,0.0,California,2016
68.0,0.0,Sacramento,RDD,17,04-17-2016,20.0,15.0,"Sacramento, CA",86.0,49.0,4,0.0,California,2016
53.0,4.0,Raleigh,RDU,17,04-17-2016,21.0,16.0,"Raleigh, NC",70.0,35.0,4,0.0,North Carolina,2016
