abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,New York City,1641,False,2001,US,163,completed,False,False,47,False,230.25,False,False,1109,False,True,True,40.75553894043,False,-73.976692199707,steel,False,False,383 Madison Avenue,1,False,True,False,122,False,False,False,False,1999,False
False,False,False,False,False,New York City,1641,False,2013,US,163,completed,False,False,67,False,229.61999511719,False,True,9786,False,True,True,40.764358520508,False,-73.982711791992,concrete,False,False,Courtyard & Residence Inn Manhattan/Central Park,1,False,False,False,123,False,False,False,False,2011,False
False,False,False,False,False,New York City,1641,False,1985,US,163,completed,False,False,51,False,229.21000671387,False,False,1118,False,True,False,40.76171875,False,-73.981842041016,steel,False,False,AXA Center,1,False,True,False,124,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2019,US,163,proposed,False,False,53,False,229.05999755859,False,False,15235,False,True,True,41.883560180664,False,-87.635787963867,steel,False,False,130 North Franklin,1,False,True,False,125,False,False,False,False,2016,False
False,False,False,False,False,Miami,1632,False,0,US,163,proposed,False,False,64,False,228.60000610352,False,False,959,False,False,True,25.763990402222,False,-80.192878723145,concrete,False,False,Brickell Flatiron Building,1,False,False,False,126,False,True,False,False,2016,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,57,False,228.60000610352,False,False,1123,False,True,False,40.751281738281,False,-73.992362976074,steel,False,False,One Penn Plaza,1,False,True,False,127,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,54,False,228.60000610352,False,False,1126,False,True,True,40.759979248047,False,-73.981567382812,steel,False,False,1251 Avenue of the Americas,1,False,True,False,128,False,False,False,False,1967,False
False,False,False,False,False,Boston,1524,False,1964,US,163,completed,False,False,52,False,228.60000610352,False,False,1127,False,True,False,42.347229003906,False,-71.082649230957,steel,False,False,Prudential Tower,1,False,True,False,129,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1992,US,163,completed,False,False,52,False,228.60000610352,False,False,1128,False,True,False,34.051441192627,False,-118.2515335083,steel,False,False,Two California Plaza,1,False,True,False,129,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2004,US,163,completed,False,False,55,False,228.32000732422,False,True,1124,False,True,True,40.768939971924,False,-73.983108520508,concrete/steel,False,False,Time Warner Center North Tower,3,False,True,False,131,False,True,False,False,2000,False
False,False,False,False,False,New York City,1641,False,2004,US,163,completed,False,False,55,False,228.32000732422,False,False,1125,False,True,True,40.76831817627,False,-73.983139038086,concrete/steel,False,False,Time Warner Center South Tower,2,False,True,False,131,False,True,False,False,2000,False
False,False,False,False,False,Los Angeles,1611,False,1991,US,163,completed,False,False,52,False,228.30000305176,False,False,1131,False,True,True,34.050079345703,False,-118.25318908691,steel,False,False,Gas Company Tower,1,False,True,False,133,False,False,False,False,1988,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,44,False,228.30000305176,False,False,1133,False,True,True,40.714790344238,False,-74.014373779297,steel,False,False,Goldman Sachs Headquarters,1,False,True,False,134,False,False,False,False,2005,False
False,False,False,False,False,New York City,1641,False,1989,US,163,completed,False,False,55,False,227.08000183105,False,False,1151,False,True,True,40.706119537354,False,-74.008499145508,steel,False,False,60 Wall Street,1,False,True,False,135,False,False,False,False,1988,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,54,False,227.08000183105,False,False,1152,False,True,True,40.757900238037,False,-73.986457824707,composite,False,False,One Astor Plaza,1,False,True,False,136,False,False,False,False,1968,False
False,False,False,False,False,Mobile,1635,False,2007,US,163,completed,False,False,35,False,227.08000183105,False,False,1155,False,True,True,30.693300247192,False,-88.039916992188,steel/concrete,False,False,RSA Battle House Tower,1,False,True,False,137,False,False,False,False,2003,False
False,False,False,False,False,Chicago,1539,False,2010,US,163,completed,False,False,54,False,226.7200012207,False,False,1160,False,True,True,41.884788513184,False,-87.61979675293,composite,False,False,Blue Cross-Blue Shield Tower,1,False,True,False,138,False,False,False,False,2007,False
False,False,False,False,False,New York City,1641,False,2006,US,163,completed,False,False,49,False,226.5,False,False,1117,False,True,True,40.713321685791,False,-74.012138366699,steel/concrete,False,False,7 World Trade Center,1,False,True,False,139,False,False,False,False,2002,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,54,False,226.4700012207,False,False,1161,False,True,False,40.709850311279,False,-74.010902404785,steel,False,False,One Liberty Plaza,1,False,True,False,140,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1931,US,163,completed,False,False,57,False,225.86000061035,False,False,1169,False,True,True,40.70544052124,False,-74.00968170166,steel,False,False,Twenty Exchange,1,False,False,False,141,False,True,False,False,1929,False
False,False,False,False,False,Houston,1593,False,1996,US,163,completed,False,False,53,False,225.86000061035,False,False,1173,False,True,False,29.757129669189,False,-95.367950439453,steel,False,False,Centerpoint Energy Plaza,1,False,True,False,142,False,False,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1989,US,163,completed,False,False,56,False,225.55999755859,False,False,1176,False,True,True,47.610439300537,False,-122.33194732666,composite,False,False,Two Union Square,1,False,True,False,143,False,False,False,False,1987,False
False,False,False,False,False,Philadelphia,1657,False,1991,US,163,completed,False,False,55,False,225.25,False,False,8966,False,True,False,39.955348968506,False,-75.169059753418,steel,False,False,Three Logan,1,False,True,False,144,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1986,US,163,completed,False,False,51,False,225.19999694824,False,False,1177,False,True,True,40.713539123535,False,-74.015022277832,steel,False,False,Three World Financial Center,1,False,True,False,145,False,False,False,False,1985,False
False,False,False,False,False,Miami,1632,False,2018,US,163,proposed,False,False,60,False,224.89999389648,False,False,18030,False,True,True,25.782279968262,False,-80.191802978516,concrete,False,False,Paramount Miami Worldcenter,1,False,False,False,146,False,True,False,False,2016,False
False,False,False,False,False,Miami,1632,False,0,US,163,vision,False,False,65,False,224.33999633789,False,False,1195,False,False,False,0,False,0,concrete,False,False,Infinity II,2,False,True,False,147,False,True,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1975,US,163,completed,False,False,55,False,224.0299987793,False,False,1200,False,True,False,34.053649902344,False,-118.25321960449,steel,False,False,Bank of America Plaza,1,False,True,False,148,False,False,False,False,0,False
False,False,False,False,False,Las Vegas,1610,False,0,US,163,on hold,False,False,63,False,224,False,True,1199,False,False,True,36.138069152832,False,-115.15952301025,concrete,False,False,Fontainebleau Resort Hotel,1,False,False,False,149,False,False,False,False,2007,False
False,False,False,False,False,Houston,1593,False,1984,US,163,completed,False,False,55,False,223.11999511719,False,False,1208,False,True,False,29.754400253296,False,-95.372703552246,steel,False,False,1600 Smith Street,1,False,True,False,150,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2017,US,163,architecturally topped out,False,False,52,False,223,False,False,1381,False,True,True,41.886169433594,False,-87.639526367188,composite,False,False,River Point,1,False,True,False,151,False,False,False,False,2013,False
False,False,False,False,False,Chicago,1539,False,1986,US,163,completed,False,False,63,False,222.89999389648,False,False,1228,False,True,True,41.896411895752,False,-87.623153686523,concrete,False,False,Olympia Centre,2,False,True,False,152,False,True,False,False,1981,False
False,False,False,False,False,Philadelphia,1657,False,2017,US,163,under construction,False,False,49,False,222.5,False,False,15925,False,True,True,39.952091217041,False,-75.183563232422,composite,False,False,FMC Tower at Cira Centre South,2,False,True,False,153,False,True,False,False,2014,False
False,False,False,False,False,Detroit,1559,False,1977,US,163,completed,False,False,70,False,221.49000549316,False,True,1225,False,True,True,42.328990936279,False,-83.039688110352,concrete,False,False,Detroit Marriott at the Renaissance Center,1,False,False,False,154,False,False,False,False,1973,False
False,False,False,False,False,Chicago,1539,False,2009,US,163,completed,False,False,62,False,221.33999633789,False,False,1203,False,True,True,41.867141723633,False,-87.62133026123,concrete,False,False,One Museum Park,1,False,False,False,155,False,True,False,False,2005,False
False,False,False,False,False,New York City,1641,False,2004,US,163,completed,False,False,47,False,221.28999328613,False,False,1226,False,True,True,40.755588531494,False,-73.986923217773,steel,False,False,Times Square Tower,1,False,True,False,156,False,False,False,False,2001,False
False,False,False,False,False,Pittsburgh,1661,False,1983,US,163,completed,False,False,54,False,221,False,False,1231,False,True,False,40.439788818359,False,-79.996002197266,steel,False,False,One Mellon Center,1,False,True,False,157,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1991,US,163,completed,False,False,53,False,221,False,False,1233,False,True,True,34.048500061035,False,-118.26139831543,steel,False,False,777 Tower,1,False,True,False,158,False,False,False,False,1988,False
False,False,False,False,False,Houston,1593,False,1982,US,163,completed,False,False,52,False,221,False,False,1234,False,True,False,29.7555103302,False,-95.361549377441,composite,False,False,Fulbright Tower,1,False,True,False,159,False,False,False,False,0,False
False,False,False,False,False,Atlanta,1509,False,1976,US,163,completed,False,False,73,False,220.36999511719,False,True,1241,False,True,False,33.75936126709,False,-84.388572692871,concrete,False,False,Westin Peachtree Plaza,1,False,False,False,160,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1983,US,163,completed,False,False,54,False,220.36999511719,False,False,1242,False,True,True,34.052959442139,False,-118.25173187256,steel,False,False,Wells Fargo Tower,1,False,True,False,161,False,False,False,False,1982,False
False,False,False,False,False,Seattle,1680,False,1990,US,163,completed,False,False,57,False,220.07000732422,False,False,1248,False,True,True,47.605239868164,False,-122.32940673828,steel,False,False,Seattle Municipal Tower,1,False,True,False,162,False,False,False,False,1987,False
